Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
0,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
1,16,139.39673501255038,"[465.21011803363524, 162.5443739239362, 147.3491713160692, 142.4860145721283, 261.61400548171133, 191.21166405166275, 139.39673501255038, 182.54864227013067, 139.39673501255038, 165.77154543333918, 167.81751143041052, 146.8912969702272, 176.9656001247271, 335.7803360893175, 318.87303884893646, 281.11831736401376, 139.39673501255038, 190.84365313782064, 139.39673501255038, 241.60246436409244, 139.39673501255038, 139.39673501255038, 139.39673501255038, 139.39673501255038, 139.39673501255038, 160.79736745145584, 139.39673501255038, 216.3863360963509, 202.70421941797207, 139.39673501255038, 139.39673501255038, 229.6475709523259, 139.39673501255038, 139.39673501255038, 174.41081185905688, 253.4728738999304, 139.39673501255038, 143.8993933574704, 139.39673501255038, 139.39673501255038, 139.39673501255038, 139.39673501255038, 225.28992826784835, 139.39673501255038, 154.36117277149188, 181.41235481266088, 161.28721664279936, 139.39673501255038, 139.39673501255038, 139.39673501255038, 163.00518285358518, 139.39673501255038, 139.39673501255038, 179.1353223296733, 139.39673501255038, 139.39673501255038, 142.96597266205967, 169.940318203212, 139.39673501255038, 240.89112489186817, 139.39673501255038, 222.94568459397863, 244.0, 139.39673501255038, 139.39673501255038, 146.7417854312057, 139.39673501255038, 139.39673501255038, 139.39673501255038, 155.61860940254041, 165.46281611830662, 156.3123667338756, 139.39673501255038, 139.39673501255038, 450.33696404343516, 208.5951389673191, 162.33720656591913, 139.39673501255038, 242.0172425638816, 181.82849971279288, 139.39673501255038, 202.3518842540887, 160.50033242160288, 139.39673501255038, 139.39673501255038, 139.39673501255038, 139.39673501255038, 167.47303949836024, 185.88679821773505, 145.9085891343715, 218.9871325171195, 139.39673501255038, 139.39673501255038, 139.39673501255038, 139.39673501255038, 139.39673501255038, 139.39673501255038, 139.39673501255038, 158.8833762612775, 174.7194517503375]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
2,16,225.4810188357286,"[232.709420892879, 225.4810188357286, 225.4810188357286, 265.01543456258634, 398.27889157926677, 252.5807249782265, 225.4810188357286, 241.14041699615862, 229.93013080746806, 287.8947326642585, 225.4810188357286, 225.4810188357286, 229.6254389657072, 474.36942017084743, 382.3003960192854, 364.89811904620854, 225.4810188357286, 225.4810188357286, 225.4810188357286, 314.87438736395444, 233.2833538037939, 225.4810188357286, 225.4810188357286, 232.02155700490172, 225.4810188357286, 229.68675576811592, 225.4810188357286, 259.15149394161887, 258.03595333125077, 310.81719288327895, 225.4810188357286, 350.3165155338007, 237.0612588731972, 247.53925704682075, 225.4810188357286, 340.2017480650292, 225.4810188357286, 225.4810188357286, 225.4810188357286, 225.4810188357286, 237.1633767921088, 225.4810188357286, 288.1371865184355, 225.4810188357286, 236.53671551609528, 225.4810188357286, 225.4810188357286, 229.5732644422427, 225.4810188357286, 225.4810188357286, 297.91746324808463, 225.4810188357286, 225.4810188357286, 227.7871077968743, 225.4810188357286, 225.4810188357286, 225.4810188357286, 225.4810188357286, 236.611937529356, 338.84843473974087, 297.21601800965516, 253.09167741214557, 276.2666197237385, 265.7141838386019, 265.54143066249736, 225.4810188357286, 237.0707858387549, 225.4810188357286, 225.4810188357286, 225.4810188357286, 250.69366608842103, 329.4614540607054, 225.4810188357286, 225.4810188357286, 225.4810188357286, 259.5720107203208, 327.4661526246178, 225.4810188357286, 242.0172425638816, 239.17529991053942, 225.4810188357286, 252.08949209842817, 225.4810188357286, 230.1439695866382, 225.4810188357286, 245.63946850590355, 256.9059133110954, 225.4810188357286, 267.94288675473365, 432.59688418619453, 254.2516415900262, 225.4810188357286, 225.4810188357286, 234.79519619437457, 241.1432082113473, 225.4810188357286, 225.4810188357286, 225.4810188357286, 270.0543515682487, 225.4810188357286]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
3,16,65.32724645247089,"[85.72211791260305, 113.0330087611582, 65.32724645247089, 91.49418674253661, 138.44653510593182, 65.32724645247089, 65.32724645247089, 72.9823869377091, 72.29703693101412, 65.32724645247089, 142.9462877535297, 65.32724645247089, 65.32724645247089, 250.79921601813882, 142.8332557623909, 65.32724645247089, 65.32724645247089, 190.84365313782064, 71.85912053167633, 65.32724645247089, 65.32724645247089, 65.32724645247089, 65.32724645247089, 65.32724645247094, 65.32724645247089, 110.63717868477828, 65.32724645247089, 108.40556978762578, 77.73125030260185, 65.32724645247089, 65.32724645247083, 66.00670371593712, 65.32724645247089, 65.32724645247089, 65.32724645247089, 65.32724645247089, 65.32724645247089, 65.32724645247089, 65.32724645247089, 65.32724645247089, 79.5255147826711, 80.31686324704764, 120.90590316316718, 74.85659220372123, 80.36616892540876, 103.07235640408233, 118.0173147768021, 65.32724645247089, 65.32724645247089, 73.62491352808813, 115.64192747153344, 66.44665970150689, 65.32724645247089, 131.81750088367863, 65.32724645247089, 65.32724645247089, 73.14896838351517, 94.96995451917728, 74.3157391176383, 144.82214314697777, 65.32724645247089, 174.6734601293077, 112.3655765698158, 90.78203454151145, 68.56087089822238, 89.36777928987304, 65.32724645247089, 65.32724645247089, 106.481751597007, 65.32724645247089, 165.46281611830665, 100.44572856393744, 71.03419719239425, 78.64173545410175, 123.85515074804215, 65.32724645247089, 65.32724645247089, 65.32724645247089, 159.0109258335355, 136.14618621307451, 65.32724645247089, 151.8563224604889, 65.32724645247089, 72.4870035550309, 69.55851168521485, 65.32724645247089, 65.32724645247089, 120.23794591201651, 65.32724645247089, 65.32724645247089, 150.4187355712724, 65.32724645247089, 65.32724645247089, 65.32724645247089, 65.32724645247089, 65.95396848500978, 65.32724645247089, 75.99542507039962, 80.74891765124143, 138.3255574410675]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
4,16,388.04686258241543,"[407.61782998527207, 388.04686258241543, 439.32909649899506, 416.8027383541933, 506.0614918841536, 388.04686258241543, 388.04686258241543, 388.04686258241543, 388.04686258241543, 388.04686258241543, 401.2258442204154, 414.1658142470232, 388.04686258241543, 412.7202134717831, 522.2243779725887, 452.2946471389693, 467.19766380904457, 637.8253327410489, 447.5932171125906, 507.0874806201548, 388.04686258241543, 408.6703936850339, 388.04686258241543, 880.3598735861875, 545.998209151192, 432.4059578995352, 407.13566652292457, 414.47210475857867, 388.04686258241543, 591.8462298997833, 608.0445143026272, 472.0259014898544, 471.37391172983996, 529.6930506669021, 388.04686258241543, 413.32142980311886, 388.04686258241543, 388.04686258241543, 562.2561319015191, 388.04686258241543, 388.04686258241543, 482.53960756117414, 430.6399126514858, 388.04686258241543, 407.0036187924249, 388.04686258241543, 388.04686258241543, 388.04686258241543, 431.8132493927744, 535.3422573072194, 388.04686258241543, 388.04686258241543, 388.04686258241543, 388.04686258241543, 388.3274526215769, 388.04686258241543, 388.04686258241543, 516.0113082517531, 388.04686258241543, 446.90006011791587, 388.04686258241543, 634.9951406968562, 398.41244465969817, 551.7606269990875, 484.08268039740426, 588.982654329478, 388.04686258241543, 388.04686258241543, 490.5871864692508, 407.9765232204741, 489.1418869350266, 473.4472224161473, 388.04686258241543, 388.04686258241543, 421.03329857513097, 405.0207566670919, 485.34832145970273, 395.65480633109837, 634.5460072237687, 388.04686258241543, 388.04686258241543, 388.04686258241543, 390.78177213955973, 402.0591513837193, 388.04686258241543, 388.04686258241543, 388.04686258241543, 464.8941775164153, 388.04686258241543, 388.04686258241543, 388.04686258241543, 388.04686258241543, 388.04686258241543, 388.04686258241543, 388.04686258241543, 388.04686258241543, 391.2322487648787, 430.179974999161, 388.04686258241543, 388.04686258241543]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
5,16,306.82740608932244,"[306.82740608932244, 306.82740608932244, 306.82740608932244, 343.53752085658317, 434.25386719831226, 306.82740608932244, 306.82740608932244, 306.82740608932244, 306.82740608932244, 309.66111679868703, 306.82740608932244, 309.32698444109906, 324.4356798344737, 349.4545791673932, 410.4698404075528, 387.17786994258717, 306.82740608932244, 306.82740608932244, 312.39322636350147, 437.3073397619285, 306.82740608932244, 357.5845757376647, 306.82740608932244, 350.55928256959567, 306.82740608932244, 306.82740608932244, 362.9361884634211, 365.6696922603251, 328.2365196430072, 310.81719288327895, 431.10280131683635, 429.11191798062225, 306.82740608932244, 311.18181054183117, 306.82740608932244, 485.49963145515244, 340.9648735892134, 335.1616762818088, 462.86417784531574, 306.82740608932244, 306.82740608932244, 306.82740608932244, 341.2426030935148, 306.82740608932244, 320.6128746250461, 306.82740608932244, 310.61251591256763, 306.82740608932244, 381.50858638341236, 409.8892469902522, 334.1200107529587, 306.82740608932244, 306.82740608932244, 306.82740608932244, 357.7138259156893, 340.9578435106017, 312.3360642543095, 309.56743864972077, 317.69526864555337, 479.6715640994537, 342.2861256897014, 306.82740608932244, 306.9223916317349, 320.485205219822, 433.0, 309.1735649208171, 306.82740608932244, 306.82740608932244, 306.82740608932244, 306.82740608932244, 320.6957567572725, 428.97448721577587, 306.82740608932244, 339.39785182894593, 375.09088314879375, 365.50401445723344, 434.10381361066015, 306.82740608932244, 306.82740608932244, 314.8002186994203, 306.82740608932244, 394.88411184717825, 321.72194546256355, 338.85137999040614, 327.2622406854965, 322.52709337809654, 309.9266633124511, 341.22728946773356, 306.82740608932244, 306.82740608932244, 306.82740608932244, 306.82740608932244, 310.4106262692777, 306.82740608932244, 324.4429948299237, 306.82740608932244, 307.8500749979969, 306.82740608932244, 338.8919955705224, 306.82740608932244]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
6,10,78.12782981417826,"[78.12782981417826, 111.91414827006228, 78.12782981417826, 85.89618559368706, 233.30258840712924, 674.13602195806, 78.12782981417826, 183.87597307297702, 78.12782981417826, 78.12782981417826, 133.41451345385244, 78.12782981417826, 143.4470581058016, 78.12782981417826, 90.95624253394158, 78.12782981417826, 78.12782981417826, 78.12782981417826, 78.12782981417826, 78.12782981417826, 78.12782981417826, 307.1563630487475, 222.59881091118774, 233.29637328886022, 78.12782981417826, 145.63259316997625, 130.69971548021667, 78.12782981417826, 78.12782981417826, 80.60402042184904, 78.12782981417826, 78.12782981417826, 84.20224052928586, 156.54079697429242, 109.03628407287951, 78.12782981417826, 85.41193414465424, 78.12782981417826, 78.12782981417826, 78.12782981417826, 78.12782981417826, 78.12782981417826, 78.12782981417826, 78.12782981417826, 98.39064076067157, 121.50270882397106, 78.12782981417826, 78.12782981417826, 78.12782981417826, 78.12782981417826, 78.12782981417826, 78.12782981417826, 78.1278298141782, 78.12782981417826, 78.12782981417826, 78.12782981417826, 78.12782981417826, 83.09945952496177, 393.48387284563285, 96.18202358309685, 78.12782981417826, 78.12782981417826, 120.60225499645668, 79.4351058211193, 188.02483467225323, 108.14895304258575, 393.8522717585702, 78.12782981417826, 273.6827272905452, 78.12782981417826, 78.12782981417826, 78.12782981417826, 97.87573816279544, 226.79926737649674, 78.12782981417826, 78.12782981417826, 309.2980724379669, 78.12782981417826, 224.77134486711705, 78.12782981417826, 119.1515748364568, 78.12782981417826, 78.12782981417826, 78.12782981417826, 87.64461685028196, 78.12782981417826, 78.12782981417826, 208.0548496785804, 132.20334302079522, 78.12782981417826, 78.12782981417826, 78.12782981417826, 102.52896769205857, 78.12782981417826, 105.3410049471289, 78.12782981417826, 114.6849106128443, 78.12782981417826, 79.44383241506593, 78.12782981417826]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
7,10,178.42312963450982,"[317.2053360328392, 178.42312963450982, 178.42312963450982, 178.42312963450982, 281.5605638937581, 698.034683884704, 178.42312963450982, 240.24250957083254, 178.42312963450982, 178.42312963450982, 178.42312963450982, 178.42312963450982, 189.9691814681093, 178.42312963450982, 254.9769884786095, 219.32237392012863, 178.42312963450982, 178.42312963450982, 178.42312963450982, 186.94617958043432, 178.42312963450982, 375.6946120974001, 279.8270410684493, 255.23677881060516, 178.42312963450982, 262.10244759768875, 178.42312963450982, 226.28334087266893, 178.42312963450982, 178.42312963450982, 178.42312963450982, 178.42312963450982, 179.01434811810992, 226.27078803890714, 210.50890875837575, 178.42312963450982, 178.42312963450982, 178.42312963450982, 295.4693867510084, 178.42312963450982, 178.42312963450982, 178.42312963450982, 178.42312963450982, 178.42312963450982, 303.84023389932923, 216.24858163379002, 205.18345647128547, 178.42312963450982, 178.42312963450982, 178.42312963450982, 383.86501238398455, 185.30369419609053, 178.42312963450982, 178.42312963450982, 282.51187641219656, 178.42312963450982, 178.42312963450982, 178.42312963450982, 427.6797890269391, 178.42312963450982, 178.42312963450982, 178.42312963450982, 197.82552583123208, 178.42312963450982, 251.17277030422568, 178.42312963450982, 438.05792148894733, 178.42312963450982, 319.400484880735, 195.54228951103065, 178.42312963450982, 178.42312963450982, 178.42312963450982, 352.9777856230338, 178.42312963450982, 178.42312963450982, 335.08443816305805, 205.83108757958558, 300.6421481660921, 178.42312963450982, 178.42312963450982, 226.92521263378498, 241.9126281241035, 178.42312963450982, 178.42312963450982, 319.9447903709653, 178.42312963450982, 256.054023430953, 224.30065676840144, 178.42312963450982, 178.42312963450982, 381.51366233580086, 178.42312963450982, 221.33688429242184, 206.82047118498625, 178.42312963450982, 221.79537253903874, 178.42312963450982, 178.42312963450982, 178.42312963450982]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
8,10,315.47298031586575,"[315.47298031586575, 315.47298031586575, 315.47298031586575, 315.47298031586575, 356.7882535849299, 738.1804356271938, 315.47298031586575, 315.47298031586575, 402.3368328335581, 334.02243787705265, 315.47298031586575, 315.47298031586575, 315.47298031586575, 315.47298031586575, 352.53521323357063, 315.47298031586575, 322.8292175796007, 389.5124929474688, 401.15831604063976, 315.47298031586575, 315.47298031586575, 435.4116305824357, 349.9099256333943, 331.9774055904562, 315.47298031586575, 322.94744757466884, 315.47298031586575, 315.47298031586575, 315.47298031586575, 315.47298031586575, 315.47298031586575, 315.47298031586575, 341.85314027763246, 315.47298031586575, 315.47298031586575, 315.47298031586575, 334.1660158278721, 326.6320171630663, 386.0338875187817, 315.47298031586575, 315.47298031586575, 315.47298031586575, 315.47298031586575, 315.47298031586575, 393.5533934465298, 315.47298031586575, 407.99413984526666, 315.47298031586575, 315.47298031586575, 315.47298031586575, 398.9414230938773, 315.47298031586575, 647.3351609227857, 315.47298031586575, 492.5106866198184, 315.47298031586575, 315.47298031586575, 315.47298031586575, 522.5759834831896, 315.47298031586575, 315.47298031586575, 559.6761739464253, 315.47298031586575, 315.47298031586575, 315.47298031586575, 315.47298031586575, 477.3225338134965, 361.80280196998774, 471.81639996011614, 315.47298031586575, 315.47298031586575, 315.47298031586575, 315.47298031586575, 445.5579368130316, 315.47298031586575, 351.2354543007574, 479.23377535012594, 315.47298031586575, 318.1689006423615, 315.47298031586575, 315.47298031586575, 391.47214988194, 315.47298031586575, 315.47298031586575, 315.47298031586575, 424.43041055982053, 448.673056477757, 315.47298031586575, 315.47298031586575, 315.47298031586575, 315.47298031586575, 522.3278584661266, 315.47298031586575, 315.47298031586575, 315.47298031586575, 315.47298031586575, 315.47298031586575, 315.47298031586575, 315.47298031586575, 434.105761045438]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
9,11,95.50333827961703,"[95.50333827961703, 95.50333827961703, 171.94884642672542, 155.95390651111308, 104.19661177936544, 95.50333827961703, 95.50333827961703, 95.50333827961703, 95.50333827961703, 95.50333827961703, 472.0884180133836, 335.0, 95.50333827961703, 115.82311934653568, 601.0740235745827, 333.8676727080354, 258.0, 201.83007798489186, 95.50333827961703, 95.50333827961703, 302.1186839083231, 139.0603930334254, 95.50333827961703, 187.2741344745825, 95.50333827961703, 95.50333827961703, 95.50333827961703, 224.85716789664616, 95.50333827961703, 229.71355368197968, 95.50333827961703, 95.50333827961703, 95.50333827961703, 151.33867276296343, 95.50333827961703, 95.50333827961703, 95.50333827961703, 95.50333827961703, 121.07089404947449, 204.83632231312956, 299.0861333859114, 95.50333827961703, 95.50333827961703, 95.50333827961703, 151.5351857519833, 95.50333827961703, 95.50333827961703, 95.50333827961703, 95.50333827961703, 107.81622217566792, 205.84212564177574, 95.50333827961703, 95.50333827961703, 115.54864250444771, 95.50333827961703, 186.7386363857264, 95.50333827961703, 95.50333827961703, 95.50333827961703, 95.50333827961703, 95.50333827961703, 95.50333827961703, 207.2129166708433, 95.50333827961708, 132.52563034529112, 95.50333827961703, 356.15156645050257, 363.0, 148.13984735595244, 95.50333827961703, 95.50333827961703, 95.50333827961703, 155.81042497801673, 356.28415273419483, 95.50333827961703, 95.50333827961703, 315.6148998103816, 154.0, 95.50333827961703, 95.50333827961703, 102.15527424894067, 95.50333827961703, 100.4701079305794, 95.50333827961703, 95.50333827961703, 95.50333827961703, 95.50333827961703, 95.50333827961703, 95.50333827961703, 95.50333827961703, 95.50333827961703, 109.14309296344749, 95.50333827961703, 95.50333827961703, 117.79815452623897, 138.88423298049244, 95.50333827961703, 95.50333827961703, 95.50333827961703, 95.50333827961703]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
