Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
0,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 294.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
2,16,80.31686324704764,"[85.72211791260305, 113.0330087611582, 80.31686324704764, 91.49418674253661, 138.44653510593182, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 142.9462877535297, 80.31686324704764, 80.31686324704764, 250.79921601813885, 142.8332557623909, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 133.7740804931179, 80.31686324704764, 110.63717868477828, 80.31686324704764, 108.40556978762578, 80.31686324704764, 80.31686324704765, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 120.90590316316718, 80.31686324704764, 80.36616892540876, 103.07235640408233, 118.0173147768021, 80.31686324704764, 80.31686324704764, 80.31686324704764, 115.64192747153344, 80.31686324704764, 80.31686324704764, 131.81750088367863, 80.31686324704764, 80.31686324704764, 80.31686324704764, 94.96995451917728, 80.31686324704764, 80.31686324704764, 80.31686324704764, 174.6734601293076, 112.3655765698158, 90.78203454151148, 451.56087089822233, 89.36777928987304, 80.31686324704764, 80.31686324704764, 106.481751597007, 80.31686324704764, 165.46281611830662, 100.44572856393744, 80.31686324704764, 80.31686324704764, 123.85515074804215, 80.31686324704764, 80.31686324704764, 114.1753434016831, 159.0109258335355, 136.14618621307451, 302.0, 151.8563224604889, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 120.23794591201651, 80.31686324704764, 80.31686324704765, 150.4187355712724, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.31686324704764, 80.74891765124143, 138.3255574410675]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
3,16,273.44514925437886,"[273.44514925437886, 273.44514925437886, 279.31597544178317, 273.44514925437886, 273.44514925437886, 277.8933049719639, 273.44514925437886, 273.44514925437886, 273.44514925437886, 273.44514925437886, 273.44514925437886, 293.9551339523213, 273.44514925437886, 312.4484227172032, 273.44514925437886, 273.44514925437886, 273.44514925437886, 303.0873486559325, 273.44514925437886, 273.44514925437886, 273.44514925437886, 283.4110335451632, 273.44514925437886, 286.307058537925, 273.44514925437886, 292.76394167646345, 281.69951402160524, 323.27924813928905, 273.44514925437886, 330.6503916665273, 485.93395174682155, 273.44514925437886, 273.44514925437886, 273.44514925437886, 273.44514925437886, 273.44514925437886, 273.44514925437886, 312.0880076795314, 423.1102400998021, 273.44514925437886, 273.44514925437886, 295.8906303622664, 277.3852792486977, 364.30491532138905, 273.44514925437886, 273.44514925437886, 273.44514925437886, 273.44514925437886, 295.56742000269213, 310.7905640688739, 304.7540574889366, 273.44514925437886, 273.44514925437886, 273.44514925437886, 406.89764199709043, 278.19256041130876, 287.9316192247874, 315.3281301856096, 273.44514925437886, 273.44514925437886, 273.44514925437886, 273.54147002154946, 273.44514925437886, 273.44514925437886, 546.5754732062978, 273.44514925437886, 273.44514925437886, 273.44514925437886, 273.44514925437886, 307.94610944768624, 332.29062863904056, 273.44514925437886, 273.44514925437886, 273.44514925437886, 332.12880785424346, 273.44514925437886, 273.44514925437886, 364.99199866235466, 308.1034266531175, 273.44514925437886, 390.02934369402817, 294.65094220923896, 273.44514925437886, 273.44514925437886, 273.44514925437886, 334.0469464191715, 273.44514925437886, 362.3187690158082, 273.44514925437886, 322.9628611546687, 273.44514925437886, 438.36703901345777, 313.47122288927255, 273.44514925437886, 273.44514925437886, 273.44514925437886, 273.44514925437886, 326.0647019498303, 299.40993372802996, 311.14406456147947]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
4,16,173.06032537496154,"[173.06032537496154, 173.06032537496154, 173.06032537496154, 173.06032537496154, 174.4215107249773, 173.06032537496154, 173.06032537496154, 173.06032537496154, 173.06032537496154, 173.06032537496154, 174.37532200837143, 173.06032537496154, 175.12710411581418, 250.79921601813882, 173.06032537496154, 173.06032537496154, 173.06032537496154, 173.06032537496154, 173.06032537496154, 202.7498156450217, 173.06032537496154, 212.42042014898374, 173.06032537496154, 252.31180605781185, 173.06032537496154, 173.06032537496154, 217.77203287474015, 214.92376810633215, 173.06032537496154, 173.06032537496154, 285.9386457281554, 173.06032537496154, 173.06032537496154, 173.06032537496154, 173.06032537496154, 173.06032537496154, 195.80071800053247, 189.99752069312785, 317.7000222566348, 173.06032537496154, 173.06032537496154, 173.06032537496154, 174.0113197382465, 173.06032537496154, 173.06032537496154, 173.06032537496154, 203.14881185364112, 173.06032537496154, 236.3444307947314, 264.72509140157126, 173.06032537496154, 173.06032537496154, 173.06032537496154, 177.70670024448367, 212.54967032700836, 195.7936879219207, 173.06032537496154, 179.05637433316946, 173.06032537496154, 188.36848862522274, 173.06032537496154, 174.6734601293077, 173.06032537496154, 173.06032537496154, 496.3701770259186, 173.06032537496154, 173.06032537496154, 173.06032537496154, 173.06032537496154, 173.06032537496154, 235.46490678715816, 199.95876171900792, 173.06032537496154, 194.23369624026495, 273.4650150611072, 186.24886698396023, 186.95452423309, 178.99280384884776, 220.93835592617944, 211.77110500195542, 369.7802494394122, 236.8527290624917, 176.5577898738826, 189.02427365081556, 182.09808509681557, 173.06032537496154, 173.06032537496154, 235.98421654402145, 173.06032537496154, 173.06032537496154, 184.3994802118719, 173.06032537496154, 173.06032537496154, 173.06032537496154, 173.06032537496154, 173.06032537496154, 173.06032537496154, 173.06032537496154, 173.06032537496154, 211.3622524504067]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
5,16,370.4551093678271,"[420.4324522346548, 370.4551093678271, 370.4551093678271, 370.4551093678271, 396.6126196301584, 403.7777225711558, 370.4551093678271, 383.01140458680044, 370.4551093678271, 373.8894482352472, 370.4551093678271, 375.5191844700776, 385.0835029266351, 525.4619095370317, 449.4849323409244, 489.23622016592174, 370.4551093678271, 498.425351433435, 370.4551093678271, 449.7203671660004, 370.4551093678271, 370.4551093678271, 370.4551093678271, 568.3047104025018, 370.4551093678271, 370.4551093678271, 370.4551093678271, 431.2600144480142, 398.41811836974915, 484.2987049432172, 453.62749110408447, 437.08601649076775, 370.4551093678271, 370.4551093678271, 382.52871466096485, 461.59077670183837, 370.4551093678271, 390.6601545845309, 471.6406671252178, 370.4551093678271, 370.4551093678271, 370.4551093678271, 381.7693043533788, 411.4931685505094, 370.4551093678271, 370.4551093678271, 370.4551093678271, 370.4551093678271, 370.4551093678271, 370.4551093678271, 370.4551093678271, 370.4551093678271, 370.4551093678271, 370.4551093678271, 443.7121777339277, 370.4551093678271, 370.4551093678271, 390.2984938696443, 370.4551093678271, 381.714254251581, 370.4551093678271, 588.3102649202276, 370.4551093678271, 389.7406609482678, 587.8282210637472, 370.4551093678271, 370.4551093678271, 370.4551093678271, 370.4551093678271, 398.23747239775577, 462.8722708983988, 370.4551093678271, 370.4551093678271, 370.4551093678271, 404.3945486170983, 416.71304176922706, 370.4551093678271, 417.89933813271006, 391.1097433834636, 370.4551093678271, 449.3259735402148, 370.4551093678271, 370.4551093678271, 370.4551093678271, 370.4551093678271, 389.776450309167, 370.4551093678271, 409.55386260215175, 394.004701019643, 560.5487232706068, 370.4551093678271, 488.73023308509966, 370.4551093678271, 370.4551093678271, 370.4551093678271, 370.4551093678271, 370.4551093678271, 372.66399022291324, 377.5443923380661, 370.4551093678271]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
6,10,101.19168063673203,"[101.19168063673203, 305.0, 171.94884642672542, 155.95390651111308, 104.19661177936544, 101.19168063673203, 101.19168063673203, 101.19168063673203, 101.19168063673203, 101.19168063673203, 407.0, 101.19168063673203, 101.19168063673203, 115.82311934653568, 101.19168063673203, 333.8676727080354, 101.19168063673203, 201.83007798489186, 101.19168063673203, 101.19168063673203, 302.1186839083231, 139.0603930334254, 101.19168063673203, 187.2741344745825, 101.19168063673203, 101.19168063673203, 101.19168063673203, 224.85716789664616, 101.19168063673203, 229.71355368197968, 101.19168063673203, 101.19168063673203, 101.19168063673203, 151.33867276296343, 101.19168063673203, 101.19168063673203, 101.19168063673203, 101.19168063673203, 121.07089404947449, 204.83632231312956, 299.0861333859114, 101.19168063673203, 101.19168063673203, 101.19168063673203, 151.5351857519833, 101.19168063673203, 101.19168063673203, 274.06409506728, 101.19168063673203, 107.81622217566792, 101.19168063673203, 101.19168063673203, 101.19168063673203, 115.54864250444771, 101.19168063673203, 186.73863638572666, 101.19168063673203, 101.19168063673203, 101.19168063673203, 101.19168063673203, 101.19168063673203, 101.19168063673203, 207.2129166708433, 101.19168063673203, 132.52563034529112, 101.19168063673203, 101.19168063673203, 101.19168063673203, 148.13984735595244, 101.19168063673203, 101.19168063673203, 101.19168063673203, 155.81042497801673, 128.28415273419492, 101.19168063673203, 101.19168063673203, 131.61489981038162, 101.19168063673203, 101.19168063673203, 101.19168063673203, 102.15527424894067, 101.19168063673203, 101.19168063673203, 101.19168063673203, 188.02632494504033, 101.19168063673203, 101.19168063673203, 101.19168063673203, 101.19168063673203, 101.19168063673203, 101.19168063673203, 101.19168063673203, 101.19168063673203, 101.19168063673203, 117.79815452623897, 138.88423298049244, 101.19168063673203, 101.19168063673203, 101.19168063673203, 101.19168063673203]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
8,11,195.91590726265002,"[195.91590726265002, 195.91590726264997, 202.94120794482183, 195.91590726265, 195.91590726265002, 229.93710123657405, 195.91590726264997, 195.91590726264997, 195.91590726264997, 195.91590726265002, 195.91590726264997, 195.91590726265002, 270.5992065616341, 219.12580893517404, 273.4347102705082, 195.91590726265002, 222.27855089197521, 198.26035333124855, 236.89468703495888, 195.91590726264997, 195.91590726265002, 195.91590726264997, 454.0, 195.91590726264997, 195.91590726264997, 195.91590726264997, 263.1731227908311, 312.1385970024743, 330.5381419550274, 197.0357567054794, 364.80979246923897, 195.91590726264997, 294.70905878857667, 256.5298970849755, 195.91590726264997, 195.91590726264997, 226.51928891587818, 195.91590726264997, 195.91590726264997, 195.91590726264994, 195.91590726265002, 205.38769081071223, 315.4335607956861, 209.212412884168, 281.9201786453969, 368.46327119338474, 195.91590726264997, 195.91590726265002, 268.55212052137773, 195.91590726264997, 195.91590726264997, 195.91590726265002, 195.91590726264997, 222.56995128693416, 195.91590726264997, 195.91590726265, 195.91590726264997, 195.91590726265008, 195.91590726264997, 208.0116574797973, 195.91590726264997, 195.91590726264997, 195.91590726264997, 195.91590726264997, 199.24740960889886, 195.91590726264997, 195.91590726265002, 232.3256961945446, 195.91590726264997, 195.91590726265005, 248.03380246900784, 195.91590726264997, 195.91590726264997, 232.9180274804609, 195.91590726264997, 309.69249779785287, 195.91590726265, 195.91590726264997, 195.91590726264997, 195.91590726265002, 195.91590726264997, 195.91590726264997, 195.91590726264997, 195.91590726264997, 195.91590726265002, 195.91590726264997, 195.91590726265002, 195.91590726264997, 195.91590726264997, 195.91590726264997, 195.91590726264997, 218.30024949845188, 195.91590726264997, 227.2145937423407, 195.91590726265008, 195.91590726264994, 247.90816841602157, 195.91590726265008, 195.91590726265002, 195.91590726264997]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
9,17,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 108.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
11,10,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 221.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 103.8218306926293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
12,18,197.08177405534434,"[387.40745451948237, 197.08177405534434, 197.08177405534425, 197.08177405534434, 197.08177405534423, 197.08177405534434, 197.08177405534434, 197.08177405534116, 525.9301659675848, 197.08177405534434, 197.08177405534434, 197.08177405534434, 197.08177405534434, 197.08177405534434, 197.08177405534425, 197.08177405534428, 287.3081358681146, 318.23660985299335, 197.08177405534434, 197.08177405534434, 197.08177405534434, 197.08177405534474, 275.5807173676003, 197.08177405534292, 197.08177405534434, 197.08177405534434, 340.1925671206536, 197.08177405534434, 197.0817740553448, 202.17232163996653, 372.10837993711584, 197.08177405534445, 197.08177405534434, 197.0817740553448, 567.3153837336897, 197.08177405534343, 197.08177405534434, 197.08177405534434, 200.26352630079313, 197.08177405534417, 231.6534034486789, 311.2370325090343, 197.08177405534423, 197.08177405534428, 197.08177405534428, 197.08177405534434, 197.08177405534434, 237.7726412113306, 197.08177405534434, 197.08177405534434, 197.08177405534434, 197.08177405534417, 250.53257476895857, 197.08177405534423, 197.08177405534434, 224.26707763474795, 209.7597391433648, 550.3251128163972, 261.67937137403396, 197.08177405534434, 271.71350667224516, 273.3969123178322, 197.08177405534434, 337.70091297187645, 197.0817740553448, 197.0817740553442, 197.08177405534298, 197.0817740553448, 203.6069194646459, 197.08177405534434, 197.08177405534434, 197.08177405534425, 197.08177405534434, 197.08177405533752, 238.8685935062835, 197.08177405534428, 197.08177405534116, 288.7033450620465, 197.0817740553448, 290.3165443654646, 197.0817740553442, 197.08177405534434, 197.08177405534434, 197.08177405534434, 330.2550424340009, 424.24695045593216, 197.08177405534428, 197.08177405534434, 197.08177405534434, 197.08177405534434, 197.08177405534434, 197.08177405534428, 252.36150027874376, 197.08177405534298, 240.296759104393, 197.08177405534423, 231.9778091696042, 197.08177405534434, 290.5700747793169, 197.08177405534434]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,6
