Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
0,16,282.2058007549351,"[282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 365.18542035649386, 302.74425562657484, 282.2058007549351, 282.2058007549351, 379.5779423218561, 282.2058007549351, 282.2058007549351, 282.2058007549351, 588.3855488594495, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 382.75023695413614, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 295.6202825960097, 282.2058007549351, 300.5843543171735, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 419.6183321765344, 282.2058007549351, 282.2058007549351, 307.07274886448613, 282.2058007549351, 353.42743071156565, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 396.40224252939726, 282.2058007549351, 306.58965430945324, 282.32789771253294, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 410.5479781640599, 282.2058007549351, 295.9465660403572, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 282.2058007549351, 308.4401036664611]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
1,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 416.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 318.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
2,16,157.69562901883083,"[157.6956290188308, 157.69562901883083, 157.69562901883083, 157.69562901883083, 174.62455059438238, 157.69562901883077, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883086, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.6956290188308, 157.69562901883083, 157.69562901883083, 533.2569528807774, 157.6956290188308, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.6956290188308, 184.8476431081703, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.6956290188308, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 181.05863397186857, 157.6956290188308, 213.63005994778993, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.69562901883083, 279.21581554952024, 157.69562901883083, 157.69562901883086, 157.69562901883086, 188.1456274474595, 157.69562901883083, 157.69562901883083, 157.6956290188308, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.6956290188308, 157.6956290188308, 157.69562901883083, 157.69562901883083, 157.69562901883083, 157.6956290188308, 157.6956290188308, 157.69562901883083, 157.69562901883083, 157.6956290188308, 157.6956290188308, 157.6956290188308, 157.69562901883083, 157.69562901883083, 157.6956290188308, 157.69562901883077, 157.69562901883083, 157.69562901883083, 157.6956290188308, 157.6956290188308, 157.6956290188308, 157.69562901883083, 157.69562901883083, 157.6956290188308, 183.66866589105697, 157.6956290188308, 157.69562901883083, 372.64040435160723, 157.6956290188308, 157.69562901883086, 157.6956290188308, 157.69562901883083, 157.69562901883083, 157.6956290188308, 166.55831331971777, 157.69562901883083]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
3,3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 500.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 201.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
4,3,294.09822777957015,"[294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 301.74231470037597, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 300.28574695002044, 294.09822777957015, 349.3930829325857, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 306.1948203300724, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 698.4827020383331, 294.09822777957015, 365.55792264434353, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 400.0, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 315.3147285960447, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 396.2927232829901, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 334.4021928480911, 365.4546845817343, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 300.28276126789075, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 294.09822777957015, 538.0, 294.09822777957015, 294.09822777957015, 294.09822777957015, 333.8060201783554, 368.02995121820135, 307.84842853532274, 294.09822777957015, 294.09822777957015]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
5,3,140.7007547476974,"[140.7007547476974, 154.00231129309282, 140.7007547476974, 140.7007547476974, 140.7007547476974, 237.9276320913817, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 279.4278516647917, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 198.69765405624972, 140.7007547476974, 140.7007547476974, 172.68002668188782, 140.7007547476974, 140.7007547476974, 141.7089661317798, 140.7007547476974, 140.7007547476974, 140.7007547476974, 598.7613332035702, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.70075474769737, 140.7007547476974, 175.63226468092802, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 156.02081608903706, 140.7007547476974, 140.7007547476974, 140.7007547476974, 193.6855986729968, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 197.77883214450256, 144.0947501365548, 140.7007547476974, 176.32675115253548, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 155.49275001581407, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 243.9322270568042, 140.7007547476974, 140.7007547476974, 140.7007547476974, 140.7007547476974, 142.1670433936325, 140.7007547476974, 140.7007547476974, 140.7007547476974]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
6,10,202.0835215790608,"[202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 707.0, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 543.0, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 443.0, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 274.0, 772.0, 202.0835215790608, 202.0835215790608, 202.0835215790608, 250.0, 609.0, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 577.0, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 370.0, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 362.0, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 334.0, 202.0835215790608, 386.0, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608, 202.0835215790608]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
7,11,0.0,"[0.0, -2.842170943040401e-14, 0.0, -5.684341886080802e-14, 0.0, 2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 0.0, -2.842170943040401e-14, 2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.842170943040401e-14, 2.842170943040401e-14, 0.0, 100.0, 0.0, 0.0, -2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.842170943040401e-14, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.842170943040401e-14, 0.0, 0.0, 0.0, 358.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.684341886080802e-14, 0.0, 0.0, 0.0, -2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
8,11,146.93586645914513,"[157.8020260724689, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 234.07978100003473, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 161.54990199646542, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 152.5861162239615, 146.93586645914513, 251.18800100078244, 146.93586645914513, 146.93586645914513, 146.93586645914513, 168.6387715941739, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 149.96937901078505, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914516, 146.93586645914513, 191.56116261911689, 146.93586645914513, 146.93586645914513, 146.93586645914513, 192.65427977002705, 148.64620115363215, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 165.5919952585689, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.9358664591451, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 429.93990490744693, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 284.5171325716992, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 146.93586645914513, 191.3402705663467, 146.93586645914513, 146.93586645914513, 146.93586645914513, 289.5369667260078]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
9,17,0.24184069405913533,"[432.0, 0.2418406940590785, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405919217, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 76.0, 208.52723424067187, 0.2418406940590785, 0.24184069405913533, 0.24184069405913533, 0.24184069405919217, 0.24184069405913533, 0.2418406940591069, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405919217, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.2418406940590785, 0.24184069405913533, 0.24184069405916375, 0.24184069405913533, 0.24184069405916375, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405919217, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.2418406940591069, 0.24184069405913533, 0.2418406940590785, 0.24184069405913533, 0.2418406940590785, 0.24184069405913533, 0.24184069405913533, 0.24184069405916375, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.2418406940591069, 0.24184069405919217, 180.0, 0.24184069405913533, 0.24184069405919217, 0.24184069405913533, 0.24184069405913533, 0.2418406940591069, 338.0, 0.24184069405919217, 0.24184069405913533, 0.24184069405913533, 0.24184069405916375, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.2418406940590785, 0.2418406940590785, 210.0, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533, 0.24184069405913533]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
