Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
0,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 113.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 341.0, 0.0, 0.0, 0.0, 0.0, 38.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
1,16,302.5251515927104,"[302.5251515927104, 443.9472208336664, 302.5251515927104, 302.5251515927104, 302.5251515927104, 344.01719029304843, 422.75473561013285, 327.2981158280003, 365.9315810340846, 302.5251515927104, 341.9165260419933, 302.5251515927104, 530.2658545494586, 347.08059402322283, 302.5251515927104, 304.0013475349673, 399.7386892157531, 320.2417487277248, 396.8912361706989, 506.6674433903644, 370.31945452063906, 325.9402957477878, 358.6451169720138, 394.21279287479564, 408.5254349441827, 406.27065509306135, 302.5251515927104, 513.8686762465862, 302.5251515927104, 302.5251515927104, 304.6870937440272, 302.5251515927104, 329.0698413382791, 344.37789371408496, 341.3129014044809, 302.5251515927104, 334.637751769625, 396.0498948087117, 311.2896385358034, 407.075332727715, 302.5251515927104, 312.62058702918955, 357.2499036350884, 363.7368658555577, 305.89244066323647, 367.75962973976254, 302.5251515927104, 302.5251515927104, 437.33326878638206, 344.0784942687652, 382.97372438878733, 490.1824745293396, 381.7979677091097, 550.9661406826004, 309.8097583664214, 319.84096192929593, 321.38012538459657, 302.5251515927104, 342.8373937773354, 389.0, 365.6824141303681, 302.5251515927104, 356.9084552462938, 302.5251515927104, 302.5251515927104, 358.50183975347693, 302.5251515927104, 342.00566210602557, 316.5564547931829, 302.5251515927104, 322.7463425178634, 326.65094059660674, 319.560893714828, 373.5128695769965, 302.5251515927104, 302.5251515927104, 344.58266751998485, 415.14462819869937, 302.5251515927104, 342.4811657219236, 305.94664124207833, 302.5251515927104, 417.47448001882844, 323.794088322799, 371.96581123207704, 343.0754949972328, 417.70739313097624, 302.5251515927104, 330.2700447442615, 302.5251515927104, 376.9635292000753, 439.6056840227943, 397.63846200166654, 401.7881339944167, 302.5251515927104, 452.0559652792473, 332.89512995876146, 302.5251515927104, 404.97022250520615, 320.8064872538684]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
2,16,405.37884300121425,"[443.6321048997842, 516.4598548302043, 405.37884300121425, 517.8187244460215, 405.37884300121425, 405.37884300121425, 501.14089268671296, 405.37884300121425, 552.7098550487282, 405.37884300121425, 459.1734789227707, 428.240948387209, 636.7883832451281, 405.37884300121425, 405.37884300121425, 444.63048047317614, 484.04039941528237, 405.37884300121425, 472.69016180325843, 573.918483342165, 408.18068780928974, 434.6234893377946, 405.69204053627044, 476.04319536695385, 455.80361272559867, 438.9308323089846, 405.37884300121425, 615.8904793140808, 417.9277204000426, 405.37884300121425, 405.37884300121425, 405.37884300121425, 405.37884300121425, 429.0828558505144, 405.37884300121425, 405.37884300121425, 405.37884300121425, 505.61897433210993, 405.37884300121425, 450.2347809893557, 405.37884300121425, 405.37884300121425, 428.03825299073065, 405.37884300121425, 405.37884300121425, 405.37884300121425, 421.6475336958183, 405.37884300121425, 465.3795202757554, 405.37884300121425, 425.83256726280536, 543.946819816946, 444.53485626192685, 575.4926419958525, 405.37884300121425, 456.03823468224425, 464.561298220617, 405.37884300121425, 405.37884300121425, 458.48746462238483, 433.43080786162335, 405.37884300121425, 429.695742289474, 881.8124430513558, 576.3123026928497, 405.37884300121425, 407.3819465011247, 728.0398710329871, 405.37884300121425, 449.8387998848799, 488.3623456405054, 463.80885571058366, 405.37884300121425, 433.96381555080245, 453.2004764569417, 416.0859724944834, 405.37884300121425, 456.8527286462382, 405.37884300121425, 479.35797784569866, 405.37884300121425, 405.37884300121425, 453.01445240546553, 405.37884300121425, 425.4099887596461, 405.37884300121425, 457.7003553961099, 405.37884300121425, 515.778040939549, 445.97799942115705, 462.66371698959136, 478.8282094748172, 454.39566944605673, 439.7927347512211, 454.0186016400408, 528.6716511646794, 415.8207230922197, 405.37884300121425, 447.1392397767364, 405.37884300121425]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
3,16,65.0259281188888,"[114.22165766106795, 66.51498912743715, 116.80096012580422, 65.0259281188888, 65.0259281188888, 65.0259281188888, 97.25493277370491, 65.0259281188888, 71.36467144757907, 65.0259281188888, 65.0259281188888, 65.0259281188888, 270.0, 65.9750818176987, 65.0259281188888, 86.83247854221159, 82.29744579038612, 81.79076122544797, 177.1965927346031, 69.46107058523337, 178.3093732631895, 73.08661046612254, 98.7624375205424, 206.1127690774205, 65.0259281188888, 113.74434466908089, 113.42386177632235, 66.67115659802731, 112.4738049255842, 65.0259281188888, 65.0259281188888, 65.0259281188888, 142.2911962259444, 65.0259281188888, 161.37114787388097, 65.0259281188888, 65.0259281188888, 65.0259281188888, 84.3328792998532, 85.10675594941011, 70.53238283239287, 65.0259281188888, 122.8552265426258, 88.14586271137776, 65.0259281188888, 65.0259281188888, 65.0259281188888, 65.0259281188888, 101.99959601065454, 65.0259281188888, 68.30175952808439, 325.0, 65.0259281188888, 417.3246177194795, 65.0259281188888, 65.0259281188888, 75.55725074298326, 65.0259281188888, 110.47861500450755, 96.37928643597407, 65.0259281188888, 75.42021355476672, 234.65100113471945, 67.05081529724453, 65.0259281188888, 220.0, 70.6520690769538, 90.84316852905931, 76.2546670281329, 65.0259281188888, 65.0259281188888, 148.356652208736, 65.0259281188888, 98.85128727582006, 92.22091071555447, 88.64969705566976, 210.7428275212788, 148.56948241400386, 149.4916557063706, 65.0259281188888, 65.0259281188888, 65.0259281188888, 120.23794591201651, 65.0259281188888, 71.93502216054613, 65.0259281188888, 85.75341838536558, 65.0259281188888, 65.0259281188888, 84.29723123299317, 92.80160792270438, 233.0, 65.0259281188888, 65.0259281188888, 79.62407943506341, 118.74265257080775, 65.0259281188888, 155.16533168982804, 125.18318773144864, 112.49796116663323]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
4,16,232.57536435268338,"[264.0556837990249, 267.3889874327051, 251.1622259662044, 232.57536435268338, 232.57536435268338, 232.57536435268338, 383.19635489059925, 268.62364187213177, 316.8181043855965, 248.84252902656323, 232.57536435268338, 232.57536435268338, 466.6554443196737, 273.58780040395106, 232.57536435268338, 234.0493768667925, 232.57536435268338, 246.47388536264893, 320.8439901555614, 232.57536435268338, 474.23272274483804, 236.5490551400238, 290.6254451216791, 315.03739480314465, 282.74955140544506, 286.27157339753717, 232.57536435268338, 443.4637223258241, 232.57536435268338, 232.57536435268338, 232.57536435268338, 232.57536435268338, 288.7299542042293, 232.57536435268338, 238.8363524528499, 234.18783408186354, 289.43066814749545, 304.1429200208362, 249.76117961090378, 301.46559423656885, 232.57536435268338, 253.72595036592682, 258.03644665362174, 343.0803611490229, 232.57536435268338, 260.4469568550494, 232.57536435268338, 232.57536435268338, 366.82545966990824, 232.57536435268338, 252.4316598161364, 424.26202995334694, 314.4331306847442, 502.6949785659948, 232.57536435268338, 280.0286263488872, 232.57536435268338, 232.57536435268338, 295.0063985908534, 232.57536435268338, 232.57536435268338, 232.57536435268338, 313.70774395225754, 232.57536435268338, 257.21427033813706, 308.1579050760352, 232.57536435268338, 248.6716521359375, 232.57536435268338, 232.57536435268338, 297.72988307749375, 254.44301703485166, 265.3113900269195, 326.71043254997477, 232.57536435268338, 232.57536435268338, 315.54207818563384, 311.33833288903367, 255.28934738143616, 232.57536435268338, 285.68551808000547, 232.57536435268338, 291.13992754704185, 256.6514057521949, 232.57536435268338, 232.57536435268338, 295.54707370532066, 235.8281058574164, 232.93414309096977, 251.0292172681696, 286.9566742409788, 380.4522921253959, 232.57536435268338, 276.21483579011567, 248.26586111762242, 385.2138475351719, 304.23612666052236, 255.88114240676072, 266.57339702800306, 261.12156332265545]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
5,16,140.83761761386282,"[202.17619111504098, 140.83761761386282, 159.79562796765697, 140.83761761386282, 163.69334391301874, 140.83761761386282, 200.64891205110868, 207.98765712183982, 143.6551079302621, 140.83761761386282, 142.66665505407622, 140.83761761386282, 421.2980946648693, 140.83761761386282, 140.83761761386282, 149.07789413908412, 140.83761761386282, 140.83761761386282, 261.77109805957275, 140.83761761386282, 227.80001392375092, 140.83761761386282, 231.42095186892442, 280.24479378935797, 140.83761761386282, 192.66405484116098, 148.15160628580014, 385.33985350401355, 140.83761761386282, 140.83761761386282, 140.83761761386282, 140.83761761386282, 219.41535143226497, 140.83761761386282, 190.05983298200042, 155.97703522114787, 241.0, 183.91498237301693, 199.2519122010264, 581.2713341904303, 140.83761761386282, 182.05786303149694, 507.7114816425926, 261.7595671669157, 140.83761761386282, 148.41995672550877, 140.83761761386282, 140.83761761386282, 185.60891845966077, 140.83761761386282, 140.83761761386282, 357.2629825820639, 253.947913102922, 433.0520416856258, 174.0, 169.7098328726874, 140.83761761386282, 140.83761761386282, 186.6677534239913, 140.83761761386282, 140.83761761386282, 178.29416655937877, 258.687091899607, 140.8376176138628, 143.26867717427808, 277.4470425591482, 151.77141539993434, 140.83761761386282, 164.21909074339496, 140.83761761386282, 209.2162563988615, 185.3368411168436, 246.10561641333612, 157.51082743641257, 153.5846353262639, 140.83761761386282, 265.7919168473548, 285.59273380380495, 232.55519719775768, 140.83761761386282, 140.83761761386282, 140.83761761386282, 167.47303949836024, 215.68516732565269, 140.83761761386282, 140.83761761386282, 176.01277802900984, 171.36275048272216, 140.83761761386282, 140.83761761386282, 140.83761761386282, 355.33860785424895, 144.65454925591894, 140.83761761386282, 189.2782307437736, 217.22045300435298, 184.2846702517832, 214.83243547634197, 176.33056392818048, 186.00313011026267]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
6,3,60.1286202832422,"[157.80202607246895, 60.128620283242526, 60.1286202832422, 60.1286202832422, 60.64084965472855, 60.1286202832422, 166.41152317362668, 115.28974559917305, 60.128620283242526, 105.35305010324241, 93.12730013858392, 589.3542706337944, 60.1286202832422, 60.1286202832422, 60.12862028324221, 60.12862028324243, 146.75930428343963, 60.1286202832422, 60.1286202832422, 129.3118348091581, 60.1286202832421, 187.13617468655497, 60.12862028324214, 60.128620283242185, 60.1286202832422, 85.64497178917031, 91.50426004197391, 60.1286202832422, 65.7891513852687, 125.79784372310016, 60.1286202832422, 109.57061940458345, 60.12862028324217, 60.1286202832421, 85.45922814940052, 122.35634762412337, 187.0, 60.1286202832422, 69.9523631113363, 61.999956988219694, 110.03416931995908, 352.0, 60.1286202832421, 60.12862028324218, 60.1286202832422, 60.12862028324216, 60.12862028324213, 70.12420817101294, 215.85116855782354, 120.24436000371098, 60.1286202832422, 60.1286202832422, 60.1286202832422, 60.12862028324227, 83.09945952496177, 60.128620283242526, 60.12862028324214, 115.30372068474463, 70.38457690639761, 60.1286202832422, 129.21746194190249, 95.80031198088483, 60.1286202832422, 60.1286202832422, 180.23775743052317, 91.89423852747336, 111.40639675474912, 161.9836180282848, 425.4482638397302, 109.18086481207145, 64.71910023378682, 60.128620283242185, 211.10593209032422, 60.128620283242526, 60.1286202832422, 60.1286202832422, 76.34111404366493, 80.70338508920199, 60.1286202832398, 67.37184334833435, 158.7557859761237, 60.128620283242185, 60.1286202832422, 60.12862028324211, 60.1286202832422, 414.8682513362699, 60.1286202832423, 130.23489293618908, 60.12862028324211, 191.69624432712268, 145.6748190925011, 100.74418922486866, 60.1286202832422, 104.1174917005968, 60.1286202832422, 60.1286202832422, 95.08028118601926, 95.09065048705256, 60.1286202832422, 60.1286202832422]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
7,3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 131.0, 0.0, 0.0, 0.0, 0.0, 507.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1368683772161603e-13, 0.0, 0.0, 355.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
8,3,344.26141757241874,"[344.26141757241936, 361.3290585513623, 720.9016582083187, 344.26141757241874, 379.97030799337404, 613.7674618832377, 377.1501943034186, 560.6522917914934, 492.7121557589219, 496.65270671581567, 464.26393272959734, 789.7417750780686, 344.26141757241874, 393.9355110619181, 344.26141757241874, 344.26141757241874, 469.99750874928964, 344.26141757241874, 344.26141757241874, 533.6386942080812, 344.26141757241874, 472.0137211924912, 344.26141757241874, 586.7169307504003, 344.2614175724187, 344.26141757241874, 500.07931793955413, 406.0, 426.12297197781845, 389.72924940988287, 356.85159759578164, 554.99870954644, 344.26141757241874, 344.26141757241874, 386.69082159309875, 355.9607481733298, 344.2614175724184, 344.26141757241874, 344.26141757241874, 344.26141757241874, 344.26141757241874, 556.1066842833676, 344.26141757241874, 363.4098863204765, 344.26141757241874, 344.26141757241874, 446.5972662892599, 402.030369081901, 411.305894860838, 487.84405216846005, 359.9866260781549, 457.76102521124926, 344.2614175724184, 430.5563078570634, 344.26141757241874, 344.2614175724184, 344.26141757241874, 423.0, 344.2614175724184, 377.224800775302, 344.2614175724184, 344.26141757241874, 344.26141757241874, 491.40286406132157, 344.26141757241874, 560.7540564127394, 455.233734830334, 386.5618385352883, 590.6745407840104, 405.9138689589722, 394.07261905686573, 384.65707110759115, 395.8909127787035, 466.3748381304255, 351.4312505387824, 344.2614175724184, 473.3805709868806, 344.26141757241874, 344.26141757241874, 344.26141757241874, 538.7878209740833, 344.26141757241874, 344.2614175724186, 344.26141757241845, 467.20456534058053, 528.5703972162293, 375.9226887975061, 344.26141757241874, 344.26141757241874, 344.26141757241874, 344.26141757241874, 344.69152974748306, 542.0906450746264, 359.81310395629, 344.58528406008634, 505.6614033083123, 344.26141757241874, 344.26141757241874, 344.2614175724187, 400.6323827391227]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
9,3,249.41491028130372,"[249.41491028130372, 249.41491028130167, 710.4578255381641, 272.6182623302936, 249.41491028130375, 249.41491028130372, 333.65151272776353, 369.7304368918886, 249.4149102813035, 476.9099142409192, 422.00619705433354, 758.0567246918889, 303.35705522193257, 249.41491028130315, 252.28089152072022, 249.41491028130372, 304.5689569123015, 249.41491028130366, 249.41491028130372, 249.41491028130372, 249.41491028130355, 249.41491028130372, 249.41491028130366, 431.4359685830398, 249.41491028130372, 249.41491028130372, 428.24125505798804, 249.41491028130372, 335.03789876833775, 355.27237810030255, 284.25420552693566, 249.41491028130366, 249.41491028130372, 259.6862580823722, 297.0046892393068, 314.4786657161173, 281.33772001514814, 263.6675570013613, 249.41491028130372, 249.4149102813036, 249.41491028130372, 530.4745154137294, 249.41491028130372, 295.6968474849234, 261.44347411373565, 309.98417652059067, 273.8227644975642, 271.9990692360061, 367.7897306246968, 249.41491028130406, 273.08522027683915, 325.8082614225353, 314.43697245078874, 249.41491028130378, 282.8963057011571, 249.4149102813035, 249.41491028130372, 249.41491028130372, 252.86822353978025, 255.80545738895768, 249.4149102813035, 249.41491028130372, 249.41491028130372, 418.51945143654245, 249.41491028130366, 249.41491028130372, 416.0, 304.07377908340976, 564.328336857723, 257.1286800568757, 249.4149102813037, 334.68893048086426, 327.09522111857194, 432.6709201418488, 249.41491028130372, 256.30284927127826, 402.4630552614284, 249.41491028130332, 249.41491028130332, 255.3962347591202, 442.94540474383996, 265.6428226722038, 249.41491028130372, 249.41491028130372, 286.23021458405674, 483.4282626635729, 318.608126889461, 249.41491028130372, 249.41491028130372, 249.41491028130372, 267.11061198171325, 297.0360843268315, 444.0321558986053, 271.50040230884844, 279.8227247536107, 443.8097746223708, 261.22513756738823, 249.41491028130372, 249.41491028130372, 260.003692552164]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
