Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
0,16,55.506556635526394,"[55.506556635526245, 55.50655663552641, 55.506556635526394, 122.52941999045802, 136.66488609755552, 61.36906092656375, 55.50655663552629, 58.59177472602795, 90.53339579491768, 122.12318723091934, 55.506556635526394, 77.31704969430137, 55.50655663552641, 55.50655663552639, 63.42735717034904, 83.7798016821879, 55.50655663552425, 153.77123319837006, 74.14883893497894, 73.27192299986201, 93.88661879124349, 63.130483180162436, 55.506556635526245, 92.62482199235126, 66.65416172007998, 68.88938831666013, 69.92839655264741, 55.506556635526394, 55.506556635525044, 171.42045787072854, 55.506556635526216, 120.66894458147488, 97.66452386064682, 108.14252203427037, 55.50655663552583, 86.72887416509884, 64.69851653015277, 62.48761271859146, 55.506556635526216, 55.50655663552482, 97.76664177955843, 67.02728322778225, 62.84725825058718, 55.506556635525826, 82.17554274460345, 55.506556635526024, 55.506556635526415, 90.17652942969232, 86.08428382317823, 55.506556635526394, 134.91228039449953, 163.0, 77.39259637039937, 55.50655663552618, 55.50655663552601, 55.506556635526216, 55.50655663552641, 55.506556635526465, 97.2152025168056, 97.95730984787272, 157.8192829971048, 55.506556635526294, 55.506556635526394, 126.3174488260515, 55.506556635526195, 252.1243503791252, 97.67405082620449, 55.50655663552611, 55.506556635526394, 68.47108617784983, 85.2308499701144, 173.14908732683003, 55.50655663552493, 82.61836691095918, 55.506556635526394, 55.506556635526394, 165.12894605869866, 82.46831120990018, 55.50655663552679, 57.34680019774662, 302.0, 55.50655663552707, 64.20618385853619, 90.74723457408781, 77.7785656608873, 106.24273349335317, 117.50917829854501, 55.506556635526394, 82.05608853699857, 118.8082032358426, 55.506556635526394, 55.506556635526, 55.50655663552621, 95.39846118182417, 101.7464731987969, 55.506556635526394, 540.5198650189924, 73.16827228703333, 111.17097530697124, 55.506556635526394]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
1,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1368683772161603e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 489.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
2,16,147.33707734610203,"[147.33707734610184, 168.53956539668434, 147.3370773461018, 214.0236067329945, 275.11142120348734, 147.33707734610107, 147.33707734610195, 147.3370773461021, 162.8304327259318, 172.59631181332165, 198.45284438905605, 147.33707734610277, 147.33707734610203, 306.3057726536652, 206.26061293273995, 147.33707734610203, 147.33707734610107, 153.77123319837, 147.33707734610203, 147.33707734610203, 147.33707734610203, 147.33707734610203, 147.33707734610203, 147.33707734610206, 147.33707734610104, 179.5265670014384, 147.33707734610206, 163.9121264231522, 147.33707734610067, 213.86122618394188, 147.33707734610215, 186.675648297412, 147.33707734610203, 169.22917249209618, 147.33707734610203, 149.40446506561187, 147.33707734610203, 147.33707734610203, 147.33707734610203, 147.3370773461021, 177.2921565622295, 147.34414647482984, 183.75316141375433, 147.33707734610178, 162.5417116700122, 158.57891303960824, 173.5238714123285, 147.33707734610192, 147.33707734610203, 147.33707734610203, 250.55420786603293, 367.0, 147.3370773461018, 187.32405751920442, 147.33707734610203, 147.337077346102, 147.33707734610203, 150.47651115470367, 171.5309416344439, 242.7794529948505, 222.87612500376645, 230.18001676483397, 167.8721332053422, 217.09948336756298, 258.0, 341.4921296689982, 161.02674259705927, 147.33707734610172, 161.98830823253294, 147.33707734610184, 250.69366608842103, 273.5948158907674, 147.33707734610198, 161.26010236506093, 179.36170738356853, 147.33707734610203, 223.30011546282284, 196.6436546115832, 214.51748246906214, 193.49298641082106, 331.17583932931115, 207.3628790960153, 147.33707734610203, 163.23423812911867, 147.33707734610215, 148.23610766969736, 166.49047315853502, 175.7445025475429, 147.33707734610175, 152.95122431512556, 205.92529220679882, 147.33707734610203, 147.33707734610203, 147.33707734610206, 163.01737001685925, 147.33707734610198, 579.5183853786818, 149.16369735743297, 191.91989295821267, 193.83211407659397]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
3,16,314.18148115247794,"[316.7792699891942, 314.1814811524779, 337.43869301829415, 358.77287850162065, 329.6568105584896, 336.01602254846875, 314.18148115247794, 314.1814811524778, 314.18148115247783, 314.1814811524779, 314.18148115247686, 352.07785152883224, 314.1814811524778, 495.9873461013843, 314.181481152478, 314.1814811524712, 314.1814811524773, 361.21006623244307, 314.18148115247806, 314.18148115247857, 314.18148115247806, 350.43124764421754, 314.18148115247794, 314.1814811524779, 314.1814811524773, 352.2404288861327, 348.7197281206597, 378.78580477481546, 314.1814811524778, 388.77310924303777, 523.316657785501, 335.81705661729376, 314.18148115247794, 314.18148115247806, 314.18148115247794, 314.18148115247794, 314.18148115247794, 379.10822177858523, 490.13045419885606, 314.1814811524778, 314.18148115247794, 354.01334793877623, 340.2325374992848, 422.4276328979, 314.18148115247806, 314.18148115247794, 314.18148115247794, 314.18148115247794, 362.5876341017465, 377.8107781679283, 418.4504874848817, 508.7577381268181, 330.83470011600264, 314.1814811524778, 473.91785609614453, 345.2127745103631, 349.0634166145083, 370.8346868211362, 314.6545522544822, 383.60258235456325, 314.18148115247794, 330.05105284371405, 320.4807819337175, 314.18148115247794, 442.01460230807555, 460.6898201484794, 314.18148115247794, 471.0, 314.18148115247806, 366.06882702419654, 417.5214786091549, 422.9914219369646, 314.1814811524779, 344.5899387387222, 387.6353644897699, 314.18148115247794, 414.9488859209272, 447.4603098722547, 363.609983288644, 314.1814811524778, 419.2051830233393, 350.1574988447645, 314.18148115247794, 346.1040130182196, 314.8429998351142, 392.1696639956824, 314.1814811524775, 417.82532565133465, 314.18148115247794, 381.085578731179, 314.18148115247794, 496.4897565899687, 372.67758229396213, 314.18148115247794, 314.18148115247794, 314.1814811524778, 720.8267735937739, 384.1874195263413, 387.1071453135546, 366.65062119700593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
4,16,231.1830429514725,"[231.1830429514725, 231.18304295147243, 231.1830429514725, 292.54569302699144, 311.08639682253283, 231.18304295147027, 231.18304295147237, 231.18304295147254, 231.1830429514725, 231.18304295147175, 231.18304295147186, 231.18304295147266, 242.14731821486856, 434.33813940231994, 234.43005732100733, 231.1830429514701, 231.18304295147027, 231.18304295147254, 234.2492848738745, 269.7700297440761, 231.18304295147215, 279.4406342480381, 231.1830429514722, 265.874802910796, 231.1830429514725, 232.5368125846308, 284.7922469737946, 270.43032474185856, 231.18304295147232, 231.18304295147254, 352.95885982720984, 265.47105074423354, 231.1830429514725, 232.8717259871065, 231.18304295147186, 231.1830429514718, 262.8209320995868, 257.017734792182, 384.7202363556887, 231.1830429514722, 245.2050117203724, 231.18304295147135, 236.85857798883364, 231.1830429514725, 246.61787077896304, 231.18304295147112, 258.65536848916753, 231.18304295147243, 303.3646448937858, 331.74530550062565, 286.756755370907, 416.8046007092335, 231.1830429514725, 233.21325688000843, 279.5698844260628, 262.8139020209751, 234.19212276468255, 234.56293096869587, 252.61427275064113, 350.8310783730255, 267.9462326838125, 231.18304295147254, 231.1830429514725, 271.87050474878305, 302.8093061276963, 425.18467575408664, 231.18304295147237, 273.44927415326475, 231.1830429514718, 231.18304295147146, 320.6957567572725, 373.1078490458378, 231.1830429514722, 275.1769353582782, 328.97157169663365, 253.26908108301353, 329.9377764488651, 261.4611150587478, 276.4449125617059, 269.11790519970197, 398.95608876872336, 292.3592856980181, 243.57800397293659, 271.94164853288646, 249.11829919587007, 231.1830429514725, 231.1830429514725, 291.49077317954783, 231.1830429514725, 231.18304295147254, 239.90603684739818, 231.18304295147252, 232.26668477965114, 231.1830429514725, 246.31715663543562, 231.1830429514722, 661.88744154095, 231.1830429514728, 260.75753696048645, 266.86880908593315]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
5,16,402.4006176528103,"[684.6546456128706, 402.40061765281007, 419.46061788189246, 409.7647063312123, 452.8242809342691, 461.9004401476577, 402.4006176528103, 423.7477364848986, 402.4006176528103, 414.6257801333462, 402.4006176528087, 433.64190204658854, 425.8198348247331, 580.968466172563, 490.2212642390235, 529.972552064014, 402.40061765280916, 652.1965846318099, 402.4006176528103, 490.4566990640992, 402.4006176528103, 402.4006176528103, 402.4006176528103, 660.9295323948564, 402.40061765280916, 402.4006176528103, 412.85367259601, 486.766571083539, 439.15445026784687, 655.7191628139524, 520.6477052031389, 499.4579238536826, 402.40061765280825, 402.40061765281007, 423.26504655906393, 502.32710859993745, 402.4006176528103, 457.68036868358405, 622.5197272854919, 402.40061765281007, 402.4006176528103, 402.40061765280916, 444.6165626039659, 469.6158861270203, 402.4006176528103, 402.40061765280916, 402.40061765281007, 402.40061765281007, 425.9045497786075, 417.0550743403237, 465.81374286693335, 524.2877969145468, 402.4006176528103, 402.40061765280865, 510.7323918329782, 402.4006176528103, 418.8804208930524, 594.6402723911074, 402.4006176528103, 479.67156409945363, 402.4006176528103, 618.4562577383942, 402.40061765280916, 430.4769928463669, 483.2673501655252, 518.0638262898118, 402.40061765281007, 497.4531263754797, 402.4006176528103, 456.3601899742662, 548.103120868513, 478.85806010690266, 402.40061765281007, 402.4006176528103, 716.2328674345872, 457.44937366732574, 511.95884603437537, 500.3676493426101, 591.8400280320835, 402.4006176528103, 478.50181286952596, 402.40061765281007, 409.35456712160993, 404.309908440802, 402.40061765281007, 447.8991678856779, 402.40061765281007, 465.0604192376784, 434.74103291774213, 679.3569265064517, 402.4006176528103, 546.8529506616105, 418.1191938432919, 402.40061765281007, 402.4006176528103, 402.40061765281007, 764.3164913358682, 430.7867077994242, 465.2416039235905, 403.0445155062759]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
6,3,210.41235408054226,"[210.41235408054226, 210.41235408054226, 422.45026032523884, 210.41235408054226, 210.41235408054226, 533.8768870112559, 210.41235408054226, 390.81692404544754, 223.548506193641, 210.41235408054226, 210.41235408054226, 240.2066878714934, 303.5067961893915, 210.41235408054226, 210.41235408054226, 324.4093999595264, 313.7822495589579, 210.41235408054226, 210.41235408054226, 210.41235408054226, 311.9539399227958, 302.67768276722836, 210.41235408054226, 227.44272435396613, 210.41235408054226, 210.41235408054226, 210.41235408054226, 210.41235408054226, 210.41235408054226, 210.41235408054226, 210.41235408054226, 273.9698942720313, 210.41235408054226, 210.41235408054226, 210.41235408054226, 210.41235408054226, 214.8674730865929, 210.41235408054226, 210.41235408054226, 210.41235408054226, 210.41235408054226, 210.41235408054226, 210.41235408054226, 214.06913401150655, 242.6082203291897, 210.41235408054226, 210.41235408054226, 286.6207222416337, 210.41235408054226, 210.41235408054226, 282.5333382384493, 262.02604339953194, 210.41235408054226, 210.41235408054226, 210.41235408054226, 282.85766106879856, 292.62893805402115, 243.01477092034816, 210.41235408054226, 251.31305290115804, 210.41235408054226, 210.41235408054226, 210.41235408054226, 261.3061619801348, 210.41235408054226, 210.41235408054226, 270.214549945064, 210.41235408054226, 210.41235408054226, 210.41235408054226, 225.30782977794456, 210.41235408054226, 342.90370966766267, 313.9641295027559, 210.41235408054226, 210.41235408054226, 333.3258882143204, 210.41235408054226, 210.41235408054226, 210.41235408054226, 210.41235408054226, 313.00450147629914, 253.3487949711692, 210.41235408054226, 280.2542807269435, 260.3767240677139, 210.41235408054226, 210.41235408054226, 210.41235408054226, 454.61255853194183, 210.41235408054226, 219.28499042598304, 232.47267101873422, 210.41235408054226, 303.5782191451277, 210.41235408054226, 210.41235408054226, 313.2412185716127, 247.37363854598263, 210.41235408054226]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
7,3,297.4695316651042,"[351.01827801977424, 297.4695316651042, 468.83041649495226, 297.4695316651042, 297.4695316651042, 598.7755489378995, 297.4695316651042, 447.1834605433029, 297.4695316651042, 297.4695316651042, 297.4695316651042, 332.78028352800806, 350.0289195516991, 297.4695316651042, 374.4331000252102, 465.60394406547675, 364.1550986416887, 310.7076539008738, 297.4695316651042, 319.23070384679835, 360.41388113391093, 371.215931815881, 297.4695316651042, 297.4695316651042, 297.4695316651042, 326.8822085082548, 297.4695316651042, 358.56786513903296, 297.4695316651042, 297.4695316651042, 297.4695316651042, 327.2296068117293, 305.2244616693663, 297.4695316651042, 311.8849787660385, 297.4695316651042, 297.4695316651042, 297.4695316651042, 297.4695316651042, 622.107910456121, 297.4695316651042, 297.4695316651042, 297.4695316651042, 304.4399171050774, 448.0578134678474, 305.1582268903613, 337.4679807376495, 381.154680352038, 297.4695316651042, 297.4695316651042, 588.2705208082556, 369.2019077814442, 297.4695316651042, 297.4695316651042, 414.7964006785606, 357.2796305297006, 329.7273886080273, 297.4695316651042, 297.4695316651042, 318.8267178604125, 297.4695316651042, 297.4695316651042, 297.4695316651042, 297.4695316651042, 297.4695316651042, 297.4695316651042, 314.42019967544115, 297.4695316651042, 297.4695316651042, 327.82681377739465, 297.4695316651042, 297.4695316651042, 353.2564706902165, 440.14264774929296, 297.4695316651042, 297.4695316651042, 359.11225393941146, 297.4695316651042, 297.4695316651042, 297.4695316651042, 297.4695316651042, 461.8018842959059, 417.13359328109436, 297.4695316651042, 326.84481196033175, 502.193684624501, 297.4695316651042, 297.4695316651042, 302.5096678281485, 520.9065671071681, 297.4695316651042, 522.6708229476056, 305.46350000925537, 353.62140855878584, 405.0576853829849, 297.4695316651042, 317.5228160067368, 377.2788241162519, 297.4695316651042, 297.4695316651042]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
8,3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 437.0, 0.0, 181.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 184.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 280.0, 0.0, 0.0, 145.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
9,11,372.78148060373576,"[372.78148060373576, 525.6815274872431, 372.78148060373576, 505.23811565783546, 372.78148060373576, 495.4427570459182, 374.59095066654504, 372.78148060373576, 421.4649663993661, 379.4579139267574, 372.78148060373576, 535.2006144139413, 372.78148060373576, 372.78148060373576, 372.78148060373576, 439.04106459329813, 445.0925320132973, 519.7483076913622, 372.78148060373576, 372.78148060373576, 372.78148060373576, 372.78148060373576, 404.7365028362333, 424.1204730355632, 372.78148060373576, 405.43811525092934, 372.78148060373576, 425.38053372455505, 372.78148060373576, 452.5077894256281, 588.7915808795257, 526.7806323016455, 428.7550369532131, 372.78148060373576, 372.78148060373576, 383.9694405514847, 372.78148060373576, 734.6577523385811, 400.2837130646142, 372.78148060373576, 492.14243026284606, 398.39773686184327, 372.78148060373576, 470.4241048101612, 437.58098800646167, 372.78148060373576, 372.78148060373576, 569.535932996018, 408.0081216452908, 372.78148060373576, 431.93754425566493, 372.78148060373576, 512.0863118326505, 476.47913524790613, 372.78148060373576, 439.58800741505974, 372.78148060373576, 535.9120661207229, 372.78148060373576, 372.78148060373576, 372.78148060373576, 372.78148060373576, 448.4699423450112, 372.78148060373576, 470.02130388677665, 372.78148060373576, 494.0045010413863, 372.78148060373576, 372.78148060373576, 576.4570912920642, 418.23452429538077, 372.78148060373576, 376.48040566213956, 440.9496897826914, 455.67199469742286, 491.80892041418895, 372.78148060373576, 400.29012157628244, 495.0884156996352, 637.684608703157, 396.29464955500146, 467.2782529301658, 372.78148060373576, 372.78148060373576, 372.78148060373576, 436.6298391541921, 412.34554649730296, 372.78148060373576, 372.78148060373576, 502.94558450429906, 372.78148060373576, 372.78148060373576, 372.78148060373576, 372.78148060373576, 372.78148060373576, 372.78148060373576, 412.25071702942324, 372.78148060373576, 449.73304785346465, 372.78148060373576]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
