Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
0,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 220.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
1,16,75.55725074298317,"[114.22165766106795, 75.55725074298317, 116.80096012580422, 75.55725074298317, 75.55725074298317, 75.55725074298317, 97.25493277370491, 75.55725074298317, 75.55725074298317, 75.55725074298317, 75.55725074298317, 75.55725074298317, 75.55725074298317, 75.55725074298317, 75.55725074298317, 86.83247854221159, 82.29744579038612, 81.79076122544797, 177.1965927346031, 75.55725074298317, 178.3093732631895, 75.55725074298317, 98.7624375205424, 93.11276907742054, 75.55725074298317, 113.74434466908089, 113.42386177632235, 75.55725074298317, 112.4738049255842, 75.55725074298317, 75.55725074298317, 75.55725074298317, 142.2911962259444, 75.55725074298317, 161.37114787388097, 75.55725074298317, 75.55725074298317, 75.55725074298317, 84.3328792998532, 85.10675594941011, 75.55725074298317, 75.55725074298317, 122.8552265426258, 88.14586271137776, 75.55725074298317, 75.55725074298317, 75.55725074298317, 75.55725074298317, 101.99959601065454, 75.55725074298317, 75.55725074298317, 83.57130740756935, 75.55725074298317, 76.32461771947948, 75.55725074298317, 166.1511919163117, 75.55725074298317, 75.55725074298317, 75.55725074298317, 96.37928643597407, 75.55725074298317, 75.55725074298317, 234.65100113471945, 75.55725074298323, 75.55725074298317, 275.11925585738976, 75.55725074298317, 90.84316852905933, 76.2546670281329, 75.55725074298317, 75.55725074298317, 148.356652208736, 75.55725074298317, 98.85128727582006, 92.22091071555447, 88.64969705566976, 210.7428275212788, 148.56948241400386, 149.4916557063706, 75.55725074298317, 75.55725074298317, 75.55725074298317, 120.23794591201651, 75.55725074298317, 75.55725074298317, 75.55725074298317, 85.75341838536558, 75.55725074298317, 75.55725074298317, 84.29723123299317, 92.80160792270438, 104.23174206515824, 75.55725074298317, 75.55725074298317, 79.62407943506341, 118.74265257080775, 75.55725074298317, 155.16533168982804, 125.18318773144864, 112.4979611666334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
2,16,184.24044433298994,"[255.32861096814176, 184.24044433298994, 218.68073619275992, 290.8508235962943, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298997, 262.3355247576267, 367.0, 192.8142036237606, 201.27304753748177, 184.24044433298994, 184.24044433298994, 184.24044433298994, 227.46161148042046, 184.24044433298994, 184.24044433298994, 252.9955183671627, 184.24044433298994, 216.17060655184017, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 227.8763737329163, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 185.75575102107354, 184.24044433298994, 184.24044433298994, 185.1263302663814, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 193.64357589826813, 184.24044433298994, 184.24044433298994, 184.24044433298994, 194.67963284609104, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 201.22320087183698, 218.73842357900358, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 307.4382881778998, 184.24044433298994, 349.3444018431224, 313.72652962900503, 184.24044433298994, 265.1317177127447, 184.24044433298994, 222.87089903515263, 241.17325386562516, 394.7026797925756, 184.24044433298994, 184.24044433298994, 242.89623557978575, 202.21051795744273, 260.5780479627686, 190.27758286154267, 193.77157856914081, 212.43406286675818, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 261.06524693827066, 227.75007906143978, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994, 231.1175294823938, 195.35833845623986, 184.24044433298994, 184.24044433298994, 184.24044433298994, 184.24044433298994]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
3,16,278.3637970411805,"[334.8383983213178, 278.3637970411805, 278.3637970411805, 352.1761735160972, 278.3637970411805, 351.62721742273266, 296.42737388674834, 278.3637970411805, 424.0081673098447, 507.6696177891261, 278.3637970411805, 278.3637970411805, 278.3637970411805, 278.3637970411805, 278.3637970411805, 290.6527403659929, 278.3637970411805, 346.51682333710323, 283.31061454943455, 278.3637970411805, 282.22264148738844, 278.3637970411805, 300.0833827173387, 305.0, 278.3637970411805, 278.3637970411805, 278.3637970411805, 300.15578371876995, 306.0017109012222, 278.3637970411805, 676.0, 278.3637970411805, 278.3637970411805, 278.3637970411805, 295.17783060453644, 278.3637970411805, 278.3637970411805, 278.3637970411805, 285.8002883948676, 364.9124959032715, 278.3637970411805, 278.3637970411805, 278.3637970411805, 278.3637970411805, 278.3637970411805, 278.3637970411805, 457.9649714036967, 278.3637970411805, 278.3637970411805, 278.3637970411805, 278.3637970411805, 278.3637970411805, 278.3637970411805, 278.3637970411805, 278.3637970411805, 394.8323391548887, 310.1172031777836, 278.3637970411805, 278.3637970411805, 278.3637970411805, 278.3637970411805, 278.3637970411805, 329.2894920467622, 278.3637970411805, 439.62988136754063, 461.6025352915199, 278.3637970411805, 402.571538695932, 278.3637970411805, 285.855731029942, 285.4383413308145, 285.5145673227128, 278.3637970411805, 330.38389437124374, 327.65738861137567, 278.3637970411805, 335.9609329060418, 281.7222384757491, 306.73038472147044, 368.43530480352297, 278.3637970411805, 278.3637970411805, 299.98671496499486, 374.9223481310105, 278.3637970411805, 278.3637970411805, 278.3637970411805, 278.3637970411805, 322.7540444325997, 278.3637970411805, 285.03174291116795, 278.3637970411805, 278.3637970411805, 278.3637970411805, 280.17892869609335, 278.3637970411805, 278.3637970411805, 278.3637970411805, 311.0755862943969, 278.3637970411805]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
4,16,360.00091830447565,"[422.79293177529064, 360.00091830447565, 360.00091830447565, 418.3915570010291, 377.03121283531044, 381.436754997109, 399.82135316415213, 421.3255260441315, 496.29860379252773, 565.9902835513786, 360.00091830447565, 360.00091830447565, 360.00091830447565, 360.00091830447565, 360.00091830447565, 360.00091830447565, 360.00091830447565, 381.50338899201495, 367.885119874404, 360.00091830447565, 360.00091830447565, 360.00091830447565, 432.74189706572065, 379.13202471193756, 360.00091830447565, 360.00091830447565, 360.00091830447565, 360.00091830447565, 360.00091830447565, 360.00091830447565, 732.6818984785823, 360.00091830447565, 360.00091830447565, 360.00091830447565, 360.00091830447565, 369.31490414343955, 360.00091830447565, 397.2528512953086, 400.7193212960408, 360.00091830447565, 360.00091830447565, 395.3957319537886, 413.54501715217646, 451.97750149671845, 360.00091830447565, 361.7578256478004, 499.00978307429585, 360.00091830447565, 361.9731194901867, 360.00091830447565, 360.00091830447565, 360.00091830447565, 467.2857820252137, 360.00091830447565, 360.00091830447565, 499.5162439086873, 372.96036206896304, 360.00091830447565, 360.00091830447565, 360.00091830447565, 360.00091830447565, 381.2377500457925, 360.00091830447565, 695.2104355127403, 517.8726304229299, 519.0495778506681, 360.00091830447565, 360.00091830447565, 366.3282207564426, 360.00091830447565, 429.62866961078726, 360.00091830447565, 459.44348533562777, 389.0434345318363, 389.02111322208503, 360.00091830447565, 391.0100222321178, 418.7454898655502, 389.7939262128573, 430.7338993004433, 360.00091830447565, 360.00091830447565, 360.00091830447565, 525.5815873377744, 360.00091830447565, 360.00091830447565, 368.6231566848247, 384.70061940501387, 364.64176701547683, 360.00091830447565, 360.00091830447565, 400.7024048954295, 360.00091830447565, 360.00091830447565, 389.8330800048034, 376.8415974747257, 397.62253917407486, 360.00091830447565, 362.2229624911287, 360.00091830447565]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
6,10,97.39959349249713,"[97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 138.04670550706663, 128.2820807425418, 134.85281042464734, 187.5902573223869, 97.39959349249713, 97.39959349249713, 174.78347565879798, 147.76757638590604, 97.39959349249713, 97.39959349249713, 108.0789541322773, 131.87235438265432, 198.02729306694152, 97.39959349249713, 106.00704644057197, 119.87573131076843, 97.39959349249713, 158.16420700581477, 97.39959349249713, 371.21353202623044, 508.4218646296629, 97.39959349249713, 97.39959349249713, 97.39959349249713, 105.54237870541014, 97.39959349249713, 97.39959349249713, 97.39959349249713, 155.16637574955013, 97.39959349249713, 97.39959349249713, 97.39959349249713, 107.5767547353203, 97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 107.07645316820286, 97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 153.193857805397, 193.0, 97.39959349249713, 97.39959349249713, 97.39959349249713, 133.35103648043398, 97.39959349249713, 97.39959349249713, 97.39959349249713, 254.51180052242125, 102.83897619587295, 97.39959349249713, 167.35514924361738, 208.0, 97.39959349249713, 309.7854017416518, 97.39959349249713, 97.39959349249713, 119.27672469986466, 97.39959349249713, 135.91178217482894, 128.76094578589465, 97.39959349249713, 97.39959349249713, 270.59202214151753, 97.39959349249713, 196.65286635275731, 97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 97.39959349249713, 138.6759843691084, 114.40907536056038, 107.87041140214129, 103.5213054792389, 125.68034054925735, 97.39959349249713, 165.25181774319333, 289.8899086939487, 109.00516845714226, 184.40861577708108, 97.39959349249713]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
7,18,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 367.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 233.0, 0.0, 232.61888850130356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,6
8,23,205.60982122306663,"[402.6144007167022, 205.60982122306663, 247.317283147274, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 309.91068000056987, 403.929741896228, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 295.4184794028362, 209.83878893827438, 205.60982122306663, 237.45611957387507, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 285.674147916314, 205.60982122306663, 314.7772421765179, 249.41001410995173, 206.78728712843701, 234.1159349186755, 303.92758489881817, 394.7173496519353, 205.60982122306663, 231.93395831821175, 258.3051691987499, 290.3483306020638, 323.62351315248253, 205.60982122306663, 205.60982122306663, 222.69950113070303, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 253.44668367932468, 269.318780394429, 205.60982122306663, 240.5613672229775, 205.60982122306663, 205.60982122306663, 205.60982122306663, 239.91376375725247, 534.9352786962492, 385.1449747601306, 205.60982122306663, 205.60982122306663, 633.2232525756285, 208.64028378104365, 338.6991817836891, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 205.60982122306663, 333.8257062185368, 215.59351919802504, 205.60982122306663, 285.49283579764756, 205.60982122306663, 395.0540501689036, 205.60982122306663, 286.4765992875153, 205.60982122306663, 262.626303570114, 212.73121271280613, 226.34934791764994, 205.60982122306663, 272.5718171001587, 205.60982122306663, 205.60982122306663, 310.3115315935441, 417.4396909654029, 258.88926764284724, 497.17939404541573]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Thursday,6
10,10,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 353.0, 479.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 159.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
11,17,326.9712371823314,"[326.9712371823314, 326.9712371823314, 326.9712371823314, 354.8042908866542, 326.9712371823314, 326.9712371823314, 326.9712371823314, 380.28831573643254, 326.9712371823314, 341.7923841054536, 326.9712371823314, 326.9712371823314, 330.12298123503217, 326.9712371823314, 326.9712371823314, 326.9712371823314, 326.9712371823314, 404.9200584044115, 326.9712371823314, 326.9712371823314, 326.9712371823314, 326.9712371823314, 326.9712371823314, 350.10759249147986, 326.9712371823314, 336.1134245108217, 326.9712371823314, 326.9712371823314, 372.3170631661076, 326.9712371823314, 366.10619692533885, 434.4023712602248, 340.3708607398314, 329.3993752928435, 439.7580234300674, 326.9712371823314, 606.7004438519959, 326.9712371823314, 326.9712371823314, 424.01136136769946, 332.4068594523083, 326.9712371823314, 326.9712371823314, 362.91675164984116, 326.9712371823314, 326.9712371823314, 373.90304508462145, 326.9712371823314, 326.9712371823314, 326.9712371823314, 326.9712371823314, 336.656793174943, 326.9712371823314, 326.9712371823314, 326.9712371823314, 326.9712371823314, 397.3695853401691, 326.9712371823314, 326.9712371823314, 326.9712371823314, 408.7333552035573, 472.2813262355319, 326.9712371823314, 326.9712371823314, 326.9712371823314, 326.9712371823314, 437.62989781810234, 326.9712371823314, 326.9712371823314, 326.9712371823314, 332.15957100279115, 326.9712371823314, 326.9712371823314, 326.9712371823314, 337.10675373690947, 326.9712371823314, 326.9712371823314, 378.4173540315346, 326.9712371823314, 523.147423841451, 326.9712371823314, 360.5453263635377, 326.9712371823314, 326.9712371823314, 418.2660593036517, 385.25690122401375, 326.9712371823314, 326.9712371823314, 326.9712371823314, 413.9298892744896, 326.9712371823314, 465.71322872967687, 326.9712371823314, 326.9712371823314, 326.9712371823314, 326.9712371823314, 326.9712371823314, 326.9712371823314, 326.9712371823314, 326.9712371823314]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
