Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
0,16,221.0516002222784,"[816.8986291325695, 253.9586523692086, 347.17488526178516, 272.2517450986145, 308.6623060157263, 221.87092395031925, 221.0516002222783, 547.7837531120564, 304.93185511831626, 262.7217827795574, 221.05160022227835, 261.61095245555094, 301.59669081747404, 301.3858317393538, 375.28279842966265, 362.77634607193704, 319.3272817697097, 221.0516002222784, 221.05160022227835, 221.0516002222784, 342.9074373119458, 224.73981312811713, 263.70899702942586, 221.05160022228085, 304.717734903981, 221.05160022227574, 221.05160022227847, 299.16988103501893, 374.3719989540026, 221.05160022227815, 260.29234119186276, 266.62625681412914, 278.5532693118327, 377.0, 268.4114664940798, 223.26850495646755, 307.4694811018726, 221.05160022227847, 294.25292064788044, 249.4796248836669, 601.484715119844, 264.43187709116506, 569.0589315922871, 236.08463768708407, 233.275205791875, 221.05160022227847, 221.05160022227574, 221.0516002222774, 221.05160022227847, 221.05160022227847, 457.4940679099096, 525.3436899352296, 221.0516002222783, 335.6584247864303, 226.60819969367134, 258.57846365621714, 221.0516002222784, 502.8767800154834, 358.02551902127436, 255.4263943010449, 221.0516002222784, 350.67058981744424, 221.05160022227847, 276.63113143600714, 221.05160022227827, 221.05160022227835, 288.17754571100284, 229.11432661022056, 221.05160022227327, 251.54198589129922, 221.05160022227847, 223.08806064894478, 257.20931034056713, 322.8064817536957, 221.0516002222784, 221.05160022227574, 221.0516002222783, 221.0516002222774, 319.71747990167955, 221.0516002222784, 231.64029554660172, 221.0516002222784, 249.6558431269905, 361.0, 230.90617033338904, 229.6808085440241, 372.63531164565916, 234.43316547079954, 221.05160022227471, 267.0979492085265, 221.0516002222784, 349.39170020995516, 221.05160022227827, 323.7159158574959, 325.63875587076365, 221.05160022227847, 221.05160022227665, 221.05160022227835, 221.0516002222784, 252.11799387289557]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
1,16,145.3094949880571,"[792.5713559660022, 145.30949498805046, 264.4396084106806, 148.5464638313262, 193.97804611416586, 158.8241532490059, 145.30949498805754, 475.171453266672, 220.42352412503516, 151.68279644618852, 145.309494988057, 227.0, 254.53224916699202, 211.6807408397184, 145.30949498805694, 145.30949498805512, 246.0553587698478, 145.3094949880577, 159.5939552698676, 145.30949498805697, 221.93018696029577, 145.3094949880551, 162.28342744388502, 145.30949498805765, 232.142444141145, 145.30949498805683, 145.30949498805674, 228.42048957267224, 145.3094949880571, 164.19573865305827, 204.68869437265585, 207.7848549374242, 198.9988428283786, 174.51032112961826, 229.69921196097272, 161.2865941046371, 160.05932594978458, 168.85208649829704, 216.37555105018936, 201.82740370314536, 553.4065106142059, 145.3094949880605, 278.42528037717636, 199.993705473211, 145.30949498805683, 145.30949498805694, 145.30949498805785, 145.30949498805768, 145.30949498805694, 154.75477762879592, 416.1860832367863, 383.4872064328163, 145.3094949880568, 219.0985041845073, 145.30949498806052, 149.45707656883175, 145.3094949880568, 480.590917251008, 260.29608930778255, 164.5122440641643, 145.30949498805705, 222.0, 145.30949498805703, 199.80985864115698, 145.30949498805703, 145.309494988057, 172.7173270038331, 197.54950966028196, 145.30949498805512, 211.3499341589228, 151.09982849048845, 145.3094949880575, 195.835811172774, 302.06369442048356, 151.46072597108605, 145.30949498805674, 145.30949498805677, 145.30949498805768, 153.53361024751393, 145.3094949880569, 205.39170691986033, 145.77234689134494, 211.74117089993476, 154.03452690886928, 145.30949498805825, 176.3197517336521, 329.0, 145.3094949880575, 145.30949498805649, 191.97951599613387, 145.3094949880577, 145.30949498805785, 145.30949498805694, 254.56154154516435, 253.05495916699994, 150.683652412049, 145.30949498805603, 145.45236095322232, 145.3094949880571, 180.0236878624355]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",MED,MED,-,-,Wednesday,4
2,16,385.42576456352623,"[865.892429837994, 502.94112034626085, 476.2972401438263, 385.42576456352435, 482.17068948958445, 385.42576456352623, 385.42576456352623, 683.2929042632999, 507.4304836942604, 414.0089862702504, 385.42576456352623, 411.938878694848, 388.0060143776984, 456.11479636040553, 510.76380122126466, 501.96788742997796, 385.42576456352595, 454.3425503277937, 385.7228330171014, 687.6380576615439, 520.1612665034107, 451.4344202835991, 403.4638653212188, 460.33333938968883, 556.6396818451998, 438.4396813473395, 562.1987721712236, 452.2298769725722, 385.42576456352623, 387.42893120674614, 385.4257645635262, 385.42576456352623, 385.4257645635262, 484.2204565944172, 441.78941796401904, 387.0262114838106, 385.42576456352435, 495.50489546048084, 539.6051958644892, 385.42576456352623, 713.0196958994097, 385.42576456353834, 472.55575300500897, 449.4599945273116, 413.0723432563313, 517.8207494458837, 385.4257645635289, 460.73083028763875, 385.4257645635262, 558.5655224729549, 538.7948821069616, 606.7628431070674, 420.86309027852104, 435.9790919917824, 426.46764307617013, 386.927874776367, 422.507831748123, 640.2939236414169, 397.53227946548776, 389.01708584542394, 385.42576456352623, 433.7087731887419, 385.42576456352623, 466.7491201380846, 385.42576456352623, 385.42576456352623, 435.0231725902397, 385.4257645635262, 409.00265190687, 420.61126431625627, 528.6999663577022, 385.4257645635262, 437.76235425618154, 459.8955569597485, 408.93339330191156, 440.71869088644667, 385.42576456352856, 385.4257645635263, 400.9472884339058, 385.4257645635259, 385.4257645635262, 385.42576456352623, 387.1839042416489, 486.251681141059, 471.08048866383996, 408.74039793494626, 476.4902152941057, 406.0404559628325, 484.63161343092986, 385.4257645635264, 395.9302757271953, 461.06242376370295, 385.4257645635264, 444.4083641498639, 476.90583561877844, 388.6189871498036, 503.1837935692856, 588.5108140410812, 385.42576456352623, 508.2126936988343]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
3,16,65.58746404480482,"[770.9999999999998, 72.7157775594417, 99.86255912710617, 65.58746404480499, 109.9742934123112, 99.9214759682048, 86.98694439570303, 442.02276661041185, 159.01220754863144, 80.88201179342028, 95.02818682355627, 97.24256664013632, 65.58746404480482, 151.47882403565495, 65.5874640448028, 70.91291934220824, 69.78014085822625, 67.25103995180059, 65.58746404480382, 65.58746404480485, 150.40937202699675, 73.19981559583002, 77.59865874839966, 65.58746404480443, 125.0258175516051, 65.58746404480449, 65.58746404480533, 167.24151465768958, 66.67846409397468, 94.50504928719243, 65.58746404480536, 146.22693107270274, 143.06753095025408, 65.5874640448045, 178.62017117335617, 127.77453987576509, 65.58746404480371, 88.502566342281, 186.05256147642345, 186.36181542758462, 528.0, 77.32757689027022, 134.91228039449953, 65.58746404480505, 65.58746404480472, 67.24100252184056, 85.6324223322402, 89.08743095386457, 86.48444621818471, 65.58746404480456, 364.7426298409288, 366.1177862609298, 97.99558813416107, 123.44229711024984, 65.58746404480452, 67.71796361794938, 65.58746404480449, 447.0, 198.638105765467, 65.58746404480497, 72.39117039493841, 67.8201240219815, 65.58746404480482, 65.58746404480482, 102.09778059036582, 65.58746404480466, 126.45051602184694, 149.88277688810254, 108.1283305667768, 173.43632947528835, 105.0577174202316, 65.58746404480482, 79.9591845580257, 262.0, 65.58746404480482, 65.58746404480482, 65.58746404480537, 65.58746404480442, 65.58746404480482, 65.58746404480482, 93.58430041128713, 95.01278824276257, 65.58746404480486, 65.5874640448053, 119.68395712292259, 65.58746404480475, 82.6281683931629, 65.58746404480482, 90.24283309982258, 131.54560819361762, 105.32867791147966, 65.58746404480549, 88.02364424338708, 138.0224408621457, 167.7576319686758, 65.58746404480482, 65.58746404480482, 100.12984884435281, 65.58746404480485, 65.58746404480462]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
4,16,296.74802590676353,"[836.7754800182446, 330.9853362636677, 456.1057551924683, 304.3011003820246, 561.4223970520942, 296.7480259067634, 296.74802590676325, 634.3875954871586, 405.41838616564314, 296.7480259067636, 296.7480259067635, 325.2329366844413, 342.36533878757365, 392.09331260052045, 411.0508694116692, 476.5031373806369, 354.74929698703625, 384.8814797425603, 296.74802590676353, 333.13920468932076, 424.73418870760435, 307.3499105869396, 344.91139094650794, 346.90947761336645, 532.5030322896413, 387.2900786048467, 296.748025906759, 384.96764321734906, 296.7480259067636, 326.5341786710479, 296.74802590676336, 296.7480259067636, 320.3032263721843, 415.7206882004165, 297.87308455109775, 301.5301253773958, 332.3943512020904, 456.19628939459653, 382.88163027056413, 299.99568834272276, 668.1015228667576, 325.4888743459193, 356.91382553347586, 368.45673271191026, 297.0767342446983, 413.6423096898574, 326.95803347009934, 296.74802590676353, 298.9526950084012, 306.22556897946225, 486.4416743862155, 548.3184109579308, 296.7480259067638, 418.85689452579305, 332.93897032094867, 298.17840269369384, 296.74802590676353, 560.2179342512995, 457.60382265363586, 347.54632198923946, 320.5646333773489, 401.5433143256217, 296.74802590676353, 352.23234657574443, 296.7480259067634, 296.74802590676353, 408.19700982234684, 296.7480259067632, 296.74802590676336, 347.2765640254472, 296.74802590676336, 296.74802590676336, 296.74802590676427, 410.0, 296.74802590676154, 394.5600204478451, 296.74802590676353, 296.74802590676353, 370.4100222393863, 308.93347947062017, 296.74802590676336, 296.7480259067636, 296.7480259067624, 409.8876652365194, 400.95184014732126, 296.74802590676353, 413.12321714143656, 298.87332083363003, 346.2347879537233, 326.78287313973937, 298.5261027584449, 415.9950203648532, 296.7480259067634, 402.89845101112206, 408.0020958498645, 296.74802590676336, 296.74802590676154, 352.05013361645484, 296.74802590676353, 423.964255339887]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
5,16,0.0,"[789.3217583117043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 314.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 91.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 133.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 307.0, 216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 124.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
6,10,289.2925957224586,"[511.9187738983873, 289.2925957224586, 402.12408954472596, 298.1198916103349, 289.2925957224586, 330.0099999194142, 329.159152140598, 310.5206034774527, 379.6504176632769, 724.9179988411295, 289.2925957224586, 289.2925957224586, 558.5428036093174, 441.1551979910369, 296.8156072593548, 372.7404259881796, 396.69166182433946, 382.9594698392679, 578.3609938717286, 294.01223471833316, 341.6327597836022, 289.2925957224586, 598.0701041001653, 456.23401226384647, 458.0, 446.93209264596305, 661.4952087658243, 289.2925957224586, 289.2925957224586, 289.2925957224586, 358.351973015364, 403.8124434782658, 368.0, 289.2925957224586, 318.58486764060564, 289.2925957224586, 762.1142282238293, 299.45221651422463, 373.1388045657813, 427.45489297455174, 402.28469055096406, 289.2925957224586, 392.02550639226536, 618.624525117915, 289.2925957224586, 309.55917985879717, 342.246205820844, 289.2925957224586, 424.98059551293807, 526.7524150055705, 471.54479092934235, 289.2925957224586, 405.509249436043, 333.1943256911972, 429.2078185639857, 329.94083787843886, 367.7960195279556, 289.2925957224586, 289.2925957224586, 786.7382544245687, 289.2925957224586, 585.2771245155419, 289.2925957224586, 713.7273581168822, 368.9960257339946, 822.9401021701788, 356.75034193877343, 289.2925957224586, 387.0402264786981, 354.069596279695, 423.2757836050274, 321.6216316601442, 289.2925957224586, 289.2925957224586, 390.96481962338817, 464.72644588081255, 567.2632943245937, 466.285241649855, 289.2925957224586, 300.15756994983406, 367.57129395049435, 289.2925957224586, 289.2925957224586, 354.91569763215085, 387.31127205807167, 289.2925957224586, 289.2925957224586, 289.2925957224586, 700.3620486578715, 512.0, 289.2925957224586, 289.2925957224586, 760.4646640974349, 341.46399992262934, 295.6081183857219, 314.47329168841605, 336.72261650210396, 484.43836953184365, 289.2925957224586, 309.8833338910922]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
7,17,185.05293387602438,"[258.98989580387934, 255.8239304629356, 185.05293387602438, 185.05293387602438, 185.05293387602438, 759.4028988152934, 426.19867905809855, 338.8156457565961, 185.05293387602433, 185.05293387602418, 185.05293387602416, 185.05293387602444, 334.45431930149533, 185.05293387602438, 251.46699543336365, 224.6289974503408, 295.0, 185.05293387602413, 185.05293387602438, 200.0523710306631, 267.7751843738437, 188.4403636431171, 185.05293387602433, 185.05293387602435, 210.4403126442561, 232.06521031127613, 207.33775691942733, 289.0, 202.40693829644778, 428.53062066623306, 273.67873328002264, 235.01533023183916, 185.05293387602438, 185.05293387602438, 208.75170331556745, 193.50089020669654, 241.0, 238.97612374199898, 261.9790226817069, 329.5211344736766, 190.46547239606215, 185.05293387602444, 246.1800437490956, 213.95073232162568, 185.05293387602438, 195.85138077285552, 185.05293387602418, 185.05293387602433, 185.05293387602438, 185.05293387602438, 303.55229733053585, 419.39145954704605, 285.6747779684853, 185.05293387602438, 185.05293387602433, 187.41207377464255, 185.05293387602438, 225.38423523198261, 185.05293387602433, 291.05059377772295, 185.05293387602427, 225.32111462553706, 185.0529338760243, 185.05293387602438, 185.0529338760243, 497.3695495678714, 252.61416198823417, 185.0529338760241, 221.92426671992467, 341.73940592100047, 272.939058414645, 369.1778690071636, 185.0529338760225, 189.42936201287796, 185.05293387602438, 199.70293750345974, 185.05293387602438, 472.9534456852789, 185.05293387602416, 185.05293387602438, 185.05293387602438, 379.0, 716.7705014431166, 185.05293387602438, 185.05293387602438, 185.05293387602438, 365.78723772277397, 185.05293387602438, 423.0, 185.05293387602438, 190.35502930504762, 185.05293387602424, 185.05293387602438, 193.5284184088576, 185.05293387602438, 185.05293387602438, 185.05293387602455, 185.05293387602438, 221.2544334495453, 185.05293387602447]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
8,17,252.69075884168487,"[358.37586418329374, 288.65620648510156, 279.90350367546245, 315.7657304944785, 257.82385045336355, 798.1986919331006, 499.9132967984007, 376.80918523846884, 252.69075884168524, 252.69075884168183, 252.69075884168487, 339.5618699157143, 474.6209895712297, 252.69075884168487, 346.0220398793094, 349.15782763518956, 386.0469855294999, 252.69075884168487, 252.69075884168473, 502.7612705629396, 334.119647125606, 252.69075884168473, 669.0, 252.69075884168487, 269.80578203332414, 261.31174953602084, 334.636230020966, 339.19967037407304, 272.10883619993996, 477.46050827998465, 406.64701887432426, 330.65051966954815, 252.69075884168487, 341.74456508398976, 325.8167094379007, 256.3585689551972, 349.8788169212486, 354.57314548785274, 299.94678460386797, 367.7140219391781, 252.69075884168487, 368.85810034264625, 289.4458520378567, 252.69075884168487, 285.36038520441673, 252.69075884168478, 252.69075884168487, 252.69075884168524, 252.69075884168487, 267.93103995422604, 445.7193407241682, 602.4309121179848, 329.704429696081, 302.60296994538834, 394.39758444986944, 252.69075884168524, 252.69075884168487, 431.4767275607379, 263.23818505066885, 339.79017527935065, 295.46991735911337, 265.27814229851236, 252.69075884168487, 252.69075884168487, 252.69075884168487, 533.9706198906962, 317.2525870766123, 252.69075884168487, 308.81969730768185, 383.7642596854907, 294.80211941314684, 481.968614040994, 252.69075884168524, 252.69075884168487, 375.4300180507829, 329.8236667746313, 252.69075884168507, 542.9973899548107, 252.6907588416851, 358.15823610101404, 255.33436118224512, 392.78591130433364, 758.3047236260218, 252.69075884168484, 290.7220254595075, 326.2750242681078, 490.29033786175495, 354.09670174825385, 476.18251480988977, 254.0546319401487, 252.69075884168487, 252.6907588416816, 252.69075884168524, 252.69075884168487, 252.69075884168484, 252.69075884168524, 293.3743280520938, 304.46136285584964, 387.7242742547751, 321.5031806008442]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
9,17,0.0,"[0.0, 2.2737367544323206e-13, 0.0, 0.0, 0.0, 650.0, 182.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 152.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 137.0, 0.0, 0.0, 0.0, 409.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 347.0, 0.0, 0.0, 0.0, 0.0, 532.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
