Model,SolvedOptimally,SolutionCount,ObjectiveBound,SolveTime,TimeOut,OptimalityGap,BestObjective
FirstStage,False,10,6503.102761508813,6901.12609910965,True,0.08233430023798409,7086.570592314069
SecondStage,True,3,5846.626545921539,0.38556814193725586,False,0.0,5846.626545921542
block0,True,2,647.2692097284203,0.5688228607177734,False,0.0,647.2692097284203
block1,True,3,572.2166116346984,0.1039888858795166,False,0.0,572.2166116346981
block2,True,1,466.02692435156496,0.018465042114257812,False,0.0,466.0269243515647
block3,True,2,454.21111377818033,0.10248208045959473,False,0.0,454.2111137781797
block4,True,1,341.3816465116997,0.09289884567260742,False,0.0,341.3816465116998
block5,True,1,247.86603411321767,0.03491091728210449,False,0.0,247.8660341132183
block6,True,1,495.2263301482244,0.03879499435424805,False,0.0,495.22633014822446
block7,True,2,673.8508550258816,0.09534692764282227,False,0.0,673.8508550258819
block8,True,1,470.6240961799376,0.0699620246887207,False,0.0,470.62409617993706
block9,True,7,384.6991438815362,0.18358397483825684,False,0.0,384.699143881536
block10,True,2,745.4163125430741,0.09203100204467773,False,0.0,745.416312543075
block11,True,3,397.01907683467743,0.14548492431640625,False,0.0,397.0190768346764
block12,True,1,549.3082183575057,0.04271197319030762,False,0.0,549.3082183575045
block13,True,4,688.0159178710319,0.12477993965148926,False,0.0,688.0159178710318
block14,True,4,474.20278455797416,0.11484217643737793,False,0.0,474.20278455797336
block15,True,1,686.7228735085519,0.03093409538269043,False,0.0,686.7228735085523
block16,True,1,276.4637601264826,0.049410104751586914,False,0.0,276.46376012648193
block17,True,5,346.38851241386783,0.204909086227417,False,0.0,346.38851241386806
block18,True,2,382.1670040223339,0.09739303588867188,False,0.0,382.1670040223325
block19,True,2,645.9591522393243,0.03778696060180664,False,0.0,645.9591522393248
block20,True,2,336.3845684321227,0.06960916519165039,False,0.0,336.3845684321227
block21,True,1,837.892142913192,0.031935930252075195,False,0.0,837.892142913193
block22,True,1,531.9198392487665,0.02834796905517578,False,0.0,531.919839248767
block23,True,1,389.05634389633224,0.04301786422729492,False,0.0,389.0563438963319
block24,True,1,351.65594966212393,0.08001518249511719,False,0.0,351.65594966212416
block25,True,1,353.2764058822381,0.06268906593322754,False,0.0,353.27640588223824
block26,True,3,697.0574909071324,0.06150317192077637,False,0.0,697.0574909071355
block27,True,1,398.4034731275892,0.04362201690673828,False,0.0,398.4034731275895
block28,True,4,237.4992371879789,0.0749809741973877,False,0.0,237.49923718797928
block29,True,2,619.5734734970106,0.04706597328186035,False,0.0,619.5734734970106
block30,True,1,394.2518646969338,0.025176048278808594,False,0.0,394.2518646969341
block31,True,2,243.11819676379946,0.09597492218017578,False,0.0,243.11819676379943
blockorder0,True,2,3.1000000000385626,11.100566864013672,False,0.0,3.1000000000062755
blockorder1,True,3,-4.650502205549856e-12,0.2282578945159912,False,0.0,-1.6342482922482304e-12
blockorder2,True,2,9.7000000000012,0.030917882919311523,False,0.0,9.699999999998589
blockorder3,True,3,1.8000000000013028,0.29401493072509766,False,0.0,1.8000000000017735
blockorder4,True,6,14.299999999996963,0.31377196311950684,False,0.0,14.299999999997821
blockorder5,True,2,1.0800249583553523e-12,0.13698101043701172,False,0.0,2.2737367544323206e-12
blockorder6,True,4,-6.355804771374096e-12,0.19914913177490234,False,0.0,-2.2737367544323206e-12
blockorder7,True,5,-3.794298208958935e-12,0.29431700706481934,False,0.0,-2.2737367544323206e-12
blockorder8,True,4,-6.8265393338151625e-12,0.24781203269958496,False,0.0,4.3298697960381105e-12
blockorder9,True,3,-2.6787461138155777e-12,0.21766281127929688,False,0.0,2.502442697505103e-12
blockorder10,True,3,15.599999999989222,0.3451108932495117,False,0.0,15.59999999999709
blockorder11,True,5,6.999999999994873,0.3276219367980957,False,0.0,7.0000000000027285
blockorder12,True,4,1.2999999999926075,0.2916538715362549,False,0.0,1.3000000000066847
