Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
0,16,124.77792894929951,"[141.1069533070738, 124.77792894929948, 124.77792894929946, 124.77792894929945, 174.62455059438238, 124.77792894929951, 124.77792894929948, 124.77792894929945, 124.77792894929948, 124.77792894929951, 124.77792894929948, 124.77792894929948, 124.77792894929948, 124.77792894929946, 124.77792894929951, 124.77792894929948, 124.77792894929946, 124.77792894929945, 124.77792894929951, 124.77792894929946, 124.77792894929945, 124.77792894929948, 124.77792894929952, 124.77792894929951, 184.8476431081703, 124.77792894929946, 124.77792894929945, 124.77792894929946, 124.77792894929946, 124.77792894929946, 124.77792894929945, 124.77792894929946, 124.77792894929946, 124.77792894929945, 124.77792894929948, 124.77792894929951, 124.77792894929946, 171.18266073734046, 153.03679022982251, 124.77792894929948, 124.77792894929946, 124.77792894929948, 129.65977797677093, 124.77792894929948, 124.77792894929948, 181.05863397186857, 124.77792894929951, 213.63005994778993, 124.77792894929945, 124.77792894929946, 124.77792894929948, 157.69562901883083, 124.77792894929945, 279.21581554952024, 124.77792894929945, 124.77792894929951, 124.77792894929951, 188.1456274474595, 124.77792894929946, 138.47172276839666, 124.77792894929951, 124.77792894929945, 124.77792894929945, 144.56289328330797, 124.77792894929951, 124.77792894929951, 124.77792894929945, 124.77792894929954, 124.77792894929946, 131.0256568257604, 124.77792894929951, 124.77792894929946, 149.1693541992481, 124.77792894929951, 124.77792894929951, 124.77792894929951, 124.77792894929945, 124.77792894929945, 124.77792894929951, 124.77792894929951, 124.77792894929945, 124.77792894929959, 124.77792894929951, 124.77792894929951, 124.77792894929951, 124.77792894929945, 124.77792894929948, 318.1472015756043, 183.66866589105697, 124.77792894929951, 124.77792894929951, 124.77792894929945, 124.77792894929951, 124.77792894929951, 124.77792894929951, 124.77792894929945, 124.77792894929946, 124.77792894929951, 166.55831331971777, 124.77792894929946]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
1,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.617906471248716e-11, 0.0, 123.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 280.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
2,16,272.51020866233694,"[272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 273.04811357515166, 272.51020866233694, 297.6529330052039, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 622.5715993907949, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 309.3545008407514, 304.18622183773755, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 330.46773909719883, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 367.7715797015426, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 321.98968158147545, 325.5181476586931, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 618.0298615659692, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 390.6953635251547, 311.6410926509349, 272.51020866233694, 309.9459420838636, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 272.51020866233694, 308.81922201342115, 272.51020866233694]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
3,3,281.30234594375025,"[281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 329.65414977173987, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 286.0833859034451, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 507.0, 281.3023459437503, 281.30234594375025, 281.30234594375025, 281.30234594375025, 634.7213688347629, 281.30234594375025, 389.21437367294783, 281.30234594375025, 281.30234594375025, 281.3023459437503, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 295.2032941694174, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 323.1964449310635, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 430.33366727885794, 314.2907584214638, 345.34325015510694, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 281.30234594375025, 592.7322167569812, 281.30234594375025, 281.30234594375025, 281.30234594375025, 313.69458575172814, 346.45222814563897, 335.6741441765918, 281.30234594375025, 281.30234594375025]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
4,3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 538.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
5,3,120.58932032107009,"[120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 233.8804892109283, 120.58932032107009, 120.58932032107009, 133.87429498617257, 120.58932032107009, 120.58932032107009, 123.81371463558948, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 193.24792417813913, 120.58932032107009, 141.7089661317798, 120.58932032107009, 120.58932032107009, 120.58932032107009, 535.0, 120.58932032107009, 164.35720577630167, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 219.98735275616187, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 143.4631479909278, 120.58932032107009, 120.58932032107009, 120.58932032107009, 155.6163005490636, 154.4088670241837, 121.01673338934671, 353.0, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 121.19874221775102, 120.58932032107009, 175.3245368272117, 120.58932032107009, 120.58932032107009, 204.82523899858194, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 565.0178152405157, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 120.58932032107009, 168.52647038896652, 120.58932032107009, 120.58932032107009]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
6,10,270.6844792204501,"[270.6844792204501, 270.68447922045016, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 707.0, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 543.0, 552.0, 335.0, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 352.0, 270.6844792204501, 443.0, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 772.0, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 503.0, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 577.0, 270.6844792207207, 270.6844792204501, 270.6844792204501, 297.0, 270.6844792204501, 270.6844792204501, 270.6844792204501, 370.0, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.68447922045004, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 305.0, 270.6844792204501, 547.0, 270.6844792204501, 506.0, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 729.0, 334.0, 279.0, 386.0, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 514.0, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501, 270.6844792204501]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
7,11,0.0,"[0.0, -2.842170943040401e-14, 0.0, -5.684341886080802e-14, 0.0, 0.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, -2.842170943040401e-14, -5.684341886080802e-14, 0.0, -2.842170943040401e-14, 0.0, -2.842170943040401e-14, -5.684341886080802e-14, 0.0, 0.0, 102.0, 0.0, -5.684341886080802e-14, -2.842170943040401e-14, -2.842170943040401e-14, 0.0, 0.0, -2.842170943040401e-14, 0.0, 0.0, 5.684341886080802e-14, -2.842170943040401e-14, -2.842170943040401e-14, -2.842170943040401e-14, 5.684341886080802e-14, 0.0, -2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 100.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 0.0, 0.0, -2.842170943040401e-14, 0.0, 0.0, -2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 5.150013748789206e-11, -2.842170943040401e-14, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, -2.842170943040401e-14, 0.0, 0.0, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, -2.842170943040401e-14, 0.0, -2.842170943040401e-14, -2.842170943040401e-14, -2.842170943040401e-14, 0.0, 0.0, 0.0, -5.684341886080802e-14, -2.842170943040401e-14, 0.0, -5.684341886080802e-14, 0.0, -2.842170943040401e-14, 0.0, 0.0, 5.684341886080802e-14, -5.684341886080802e-14, -2.842170943040401e-14, 0.0, -2.842170943040401e-14, 0.0, -2.842170943040401e-14, -5.684341886080802e-14, 0.0, 0.0, 5.684341886080802e-14, -2.842170943040401e-14, -2.842170943040401e-14, -2.842170943040401e-14, 1.1368683772161603e-13]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
8,11,166.80493515204694,"[166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 234.07978100003473, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204688, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204697, 166.80493515204694, 251.18800100078244, 166.80493515204694, 166.80493515204694, 166.80493515204694, 168.6387715941739, 166.80493515204694, 166.80493515204694, 166.80493515204694, 486.0, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204697, 166.80493515204694, 191.56116261911689, 166.80493515204697, 166.80493515204694, 166.80493515204694, 192.65427977002705, 166.80493515204694, 166.80493515204694, 166.8049351520468, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 804.0, 166.8049351520469, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 358.0, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 421.0, 166.80493515204694, 284.5171325716993, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 166.80493515204694, 191.3402705663467, 166.80493515204694, 166.80493515204694, 166.80493515204694, 289.53696672600785]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
9,17,0.0,"[374.0, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, 235.0, -1.1368683772161603e-13, -5.684341886080802e-14, -5.684341886080802e-14, -2.842170943040401e-14, -5.684341886080802e-14, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 0.0, 0.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 374.0, -5.684341886080802e-14, -5.684341886080802e-14, -5.684341886080802e-14, -5.684341886080802e-14, -5.684341886080802e-14, 180.0, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, 260.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, -1.1368683772161603e-13, 0.0, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, 210.0, 0.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 0.0, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 6.775735528208315e-11, -5.684341886080802e-14, -1.1368683772161603e-13, 0.0, -5.684341886080802e-14]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
