Model,SolvedOptimally,SolutionCount,ObjectiveBound,SolveTime,TimeOut,OptimalityGap,BestObjective
FirstStage,False,10,1463.3303485176798,6900.89355802536,True,0.10274107708543556,1630.8897143807126
SecondStage,True,3,296.7218949524852,0.26080894470214844,False,0.0,296.7218949524852
block0,True,1,241.81718593823962,0.20229601860046387,False,0.0,241.81718593823652
block1,True,1,241.8567323726652,0.0212399959564209,False,0.0,241.8567323726659
block2,True,1,46.46814371677124,0.009820938110351562,False,0.0,46.46814371677494
block3,True,2,111.49551609347145,0.04236197471618652,False,0.0,111.49551609347489
block4,True,1,36.92786135772417,0.04107379913330078,False,0.0,36.92786135772758
block5,True,4,64.22899509742456,0.05436301231384277,False,0.0,64.22899509742817
block6,True,1,15.909123693989159,0.05248212814331055,False,0.0,15.909123693992694
block7,True,3,365.981083578979,0.04381394386291504,False,0.0,365.9810835789771
block8,True,1,76.20647296264929,0.01844501495361328,False,0.0,76.20647296265247
block9,True,2,88.30275039564503,0.018887042999267578,False,0.0,88.30275039564853
block10,True,3,67.03020574198058,0.09778189659118652,False,0.0,67.03020574198433
block11,True,3,99.56827964740955,0.10702204704284668,False,4.44453740727915e-05,99.57270519353932
block12,True,1,77.49589173446589,0.01468205451965332,False,0.0,77.4958917344699
block13,True,2,373.1105087029214,0.04426693916320801,False,0.0,373.1105087029208
block14,True,3,212.4911908776703,0.03208303451538086,False,0.0,212.4911908776726
block15,True,4,102.92689389617658,0.1074519157409668,False,0.0,102.9268938961801
block16,True,4,91.18842835401392,0.2084498405456543,False,0.0,91.18842835401732
block17,True,1,100.01457425161902,0.03324389457702637,False,0.0,100.0145742516228
block18,True,1,38.45775322815598,0.03367900848388672,False,0.0,38.45775322815958
block19,True,1,31.271633466652474,0.03617405891418457,False,0.0,31.271633466656155
block20,True,1,82.74108798109091,0.017384052276611328,False,0.0,82.74108798109482
block21,True,2,260.90157705276533,0.04496502876281738,False,0.0,260.90157705276556
block22,True,1,162.92367828277156,0.019530057907104492,False,0.0,162.9236782827744
block23,True,1,174.2145355235623,0.04956793785095215,False,0.0,174.2145355235661
block24,True,3,140.09198898600653,0.15203595161437988,False,0.0,140.0919889860098
block25,True,1,113.35571255719378,0.03766012191772461,False,0.0,113.35571255719728
block26,True,1,356.6381854329693,0.02667403221130371,False,0.0,356.6381854329672
block27,True,1,209.5210443569281,0.03889107704162598,False,0.0,209.52104435693096
block28,True,1,56.22828061205087,0.01509404182434082,False,0.0,56.228280612054434
block29,True,1,96.33553126680658,0.035202980041503906,False,0.0,96.33553126681046
block30,True,1,107.49383426726195,0.018578052520751953,False,0.0,107.49383426726578
block31,True,2,54.181435022670485,0.039639949798583984,False,0.0,54.18143502267391
blockorder0,True,1,2.0000000000036664,2.852802038192749,False,0.0,1.9999999999976126
blockorder1,True,1,2.8563817977556027e-12,0.026459932327270508,False,0.0,-1.9895196601282805e-12
blockorder2,True,3,-4.3787196091216174e-13,0.00898885726928711,False,0.0,-1.375566327510569e-12
blockorder3,True,1,0.0,0.10734701156616211,False,0.0,0.0
blockorder4,True,3,-7.833733661755105e-13,0.17535996437072754,False,0.0,5.684341886080801e-13
blockorder5,True,1,0.0,0.04354095458984375,False,0.0,0.0
blockorder6,True,3,7.177591854201637e-14,0.13339495658874512,False,0.0,-5.551115123125783e-14
blockorder7,True,1,0.7000000000051227,0.06885218620300293,False,0.0,0.699999999997658
blockorder8,True,3,5.731415342324908e-12,0.027367115020751953,False,0.0,-1.1257661469699087e-12
blockorder9,True,2,0.05000000000310045,0.011799097061157227,False,0.0,0.049999999997965006
blockorder10,True,2,2.20000000000352,0.1388230323791504,False,0.0,2.199999999997715
blockorder11,True,4,1.4566126083082054e-13,0.1338820457458496,False,0.0,-5.551115123125783e-14
blockorder12,True,2,4.500000000005365,0.01854991912841797,False,0.0,4.4999999999993285
blockorder13,True,5,6.775024985472555e-12,0.08384990692138672,False,0.0,-2.8421709430404007e-12
blockorder14,True,4,5.410338843603313e-12,0.0400240421295166,False,0.0,-3.1752378504279477e-13
blockorder15,True,1,-6.981082378842984e-13,0.08016300201416016,False,0.0,1.4210854715202004e-13
