Model,SolvedOptimally,SolutionCount,ObjectiveBound,SolveTime,TimeOut,OptimalityGap,BestObjective
FirstStage,False,10,5845.613274474461,6900.772395133972,True,0.2356161657701175,7647.484173136553
SecondStage,True,3,5017.5614550808805,0.3671081066131592,False,0.0,5017.5614550808805
block0,True,3,664.3492891524565,0.3284900188446045,False,0.0,664.3492891524563
block1,True,2,562.1328493180354,0.19922685623168945,False,0.0,562.1328493180349
block2,True,4,343.47556607197066,0.10034012794494629,False,0.0,343.47556607197055
block3,True,6,486.345857137801,0.2275218963623047,False,0.0,486.3458571378013
block4,True,1,454.90904560499484,0.049809932708740234,False,0.0,454.9090456049954
block5,True,8,390.87225283168755,0.18788504600524902,False,0.0,390.872252831687
block6,True,3,302.2420808855577,0.1741940975189209,False,0.0,302.2420808855584
block7,True,2,628.4689481048231,0.08607006072998047,False,0.0,628.4689481048237
block8,True,3,350.1004180181385,0.2087860107421875,False,0.0,350.1004180181388
block9,True,6,438.0892245204668,0.1104271411895752,False,0.0,438.08922452046625
block10,True,7,436.6669479310485,0.2229928970336914,False,0.0,436.666947931049
block11,True,8,494.780870542068,0.20281004905700684,False,0.0,494.7808705420681
block12,True,1,400.02665268104965,0.04404401779174805,False,0.0,400.02665268105017
block13,True,1,594.8923308086619,0.03722500801086426,False,0.0,594.8923308086614
block14,True,4,477.7013932086011,0.09523987770080566,False,0.0,477.7013932086022
block15,True,6,470.13346961263414,0.11106300354003906,False,0.0,470.1334696126348
block16,True,10,475.26627898537845,3.9397640228271484,False,0.0,475.26627898537856
block17,True,4,372.07125512832636,0.16228389739990234,False,0.0,372.07125512832624
block18,True,3,339.8590468309203,0.14726710319519043,False,0.0,339.85904683092105
block19,True,1,228.6127635211251,0.04021501541137695,False,0.0,228.61276352112512
block20,True,4,327.20304552753487,0.11023116111755371,False,0.0,327.20304552753436
block21,True,2,720.1609534314739,0.07775115966796875,False,0.0,720.1609534314736
block22,True,5,302.49628233484646,0.1508631706237793,False,0.0,302.4962823348452
block23,True,3,382.9426857872518,0.2234361171722412,False,0.0,382.9426857872517
block24,True,6,418.7806739859425,0.23784208297729492,False,0.0,418.78067398594203
block25,True,1,449.5057608357606,0.055377960205078125,False,0.0,449.5057608357611
block26,True,3,501.96618759529247,0.12246990203857422,False,0.0,501.9661875952916
block27,True,6,550.7841817686576,0.11810898780822754,False,0.0,550.7841817686578
block28,True,1,292.0481007585263,0.05940389633178711,False,0.0,292.0481007585262
block29,True,6,451.9151355710287,0.36200881004333496,False,0.0,451.9151355710283
block30,True,1,469.14281575349787,0.05966997146606445,False,0.0,469.14281575349855
block31,True,3,382.81155464779204,0.1183469295501709,False,0.0,382.8115546477917
blockorder0,True,2,1.8189894035458565e-12,2.6869449615478516,False,0.0,4.547473508864641e-12
blockorder1,True,5,4.881428594671888e-12,0.2681620121002197,False,0.0,-1.1146639167236572e-12
blockorder2,True,3,8.739675649849232e-13,0.12004685401916504,False,0.0,1.2745360322696797e-12
blockorder3,True,4,1.2825296380469808e-12,0.4055440425872803,False,0.0,-1.1146639167236572e-12
blockorder4,True,5,2.611244553918368e-12,0.30060696601867676,False,0.0,-2.8421709430404007e-12
blockorder5,True,3,1.8687273950490635e-12,0.20863699913024902,False,0.0,-2.9531932455029164e-13
blockorder6,True,5,-1.3997691894473974e-12,0.32715606689453125,False,0.0,4.453382107527659e-13
blockorder7,True,4,3.275602011854062e-12,0.21217083930969238,False,0.0,4.547473508864641e-12
blockorder8,True,2,8.917311333789257e-13,0.12455987930297852,False,0.0,1.2745360322696797e-12
blockorder9,True,5,2.2524204723595176e-12,0.17323708534240723,False,0.0,-1.1368683772161603e-12
blockorder10,True,6,3.609557097661309e-12,0.29555201530456543,False,0.0,2.2737367544323206e-12
blockorder11,True,4,2.200000000009055,0.35132813453674316,False,0.0,2.2000000000048203
blockorder12,True,4,3.2231994850917545e-12,0.2911069393157959,False,0.0,-2.8421709430404007e-12
blockorder13,True,7,3.3715252811816754e-12,0.21995806694030762,False,0.0,4.547473508864641e-12
blockorder14,True,5,7.844391802791506e-12,0.23971891403198242,False,0.0,5.6843418860808015e-12
blockorder15,True,4,2.3000000000063068,0.20961284637451172,False,0.0,2.3000000000047294
blockorder16,True,1,2.9594104944408173e-12,0.6106619834899902,False,0.0,1.7053025658242404e-12
blockorder17,True,1,3.979039320256561e-13,0.374985933303833,False,0.0,-1.1146639167236572e-12
blockorder18,True,2,-1.438849039914203e-13,0.26339292526245117,False,0.0,-3.9843128796235305e-13
blockorder19,True,1,2.7107205369247822e-12,0.17605900764465332,False,0.0,2.8421709430404007e-13
blockorder20,True,2,-2.2950530365051236e-12,0.08292198181152344,False,0.0,-2.8421709430404007e-13
blockorder21,True,10,3.6460834351714766e-12,0.2954061031341553,False,0.0,6.821210263296962e-12
blockorder22,True,6,-1.91491267287347e-12,0.1481180191040039,False,0.0,-1.0791367799356522e-12
blockorder23,True,4,-1.2008172234345693e-12,0.4339568614959717,False,0.0,-5.684341886080801e-13
blockorder24,True,5,-2.319922032256727e-12,0.48478198051452637,False,0.0,2.8421709430404007e-12
blockorder25,True,3,6.913580818945775e-12,0.36888599395751953,False,0.0,4.547473508864641e-12
blockorder26,True,4,-3.375077994860476e-14,0.2596449851989746,False,0.0,4.547473508864641e-12
blockorder27,True,5,-5.8832938520936295e-12,0.37681007385253906,False,0.0,5.684341886080801e-13
blockorder28,True,1,-6.679101716144942e-13,0.16152381896972656,False,0.0,1.1368683772161603e-12
blockorder29,True,2,-2.5224267119483557e-12,0.45044708251953125,False,0.0,-5.684341886080801e-13
blockorder30,True,3,-4.2525982735242e-12,0.3491189479827881,False,0.0,2.8421709430404007e-12
blockorder31,True,4,-3.4852121189032914e-12,0.2398669719696045,False,0.0,1.1368683772161603e-12
