Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
0,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 205.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
1,16,335.437106716692,"[335.437106716692, 405.22234296922585, 339.77225995939796, 335.437106716692, 396.3236473073937, 335.437106716692, 335.437106716692, 487.6222601775419, 370.0151383608942, 343.95929806661786, 336.1548446960882, 384.1067121009508, 335.437106716692, 376.9065159591905, 354.3170563639522, 335.437106716692, 335.437106716692, 335.437106716692, 362.88205005576094, 335.437106716692, 335.437106716692, 368.3983281524687, 443.2443598299927, 335.437106716692, 335.437106716692, 335.437106716692, 340.2638593538936, 411.9888798748411, 335.437106716692, 335.437106716692, 459.0785908260283, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 466.29933173706314, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 443.128890290035, 335.437106716692, 335.437106716692, 352.70200132184175, 506.36971110943057, 414.73020142554583, 335.437106716692, 336.77961870037694, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 353.9386542163848, 335.437106716692, 335.437106716692, 367.478618367882, 335.437106716692, 385.55829600756397, 399.2140119822001, 335.437106716692, 377.7820310056883, 335.437106716692, 411.2773086145838, 335.437106716692, 335.437106716692, 335.437106716692, 335.437106716692, 339.92850806804876, 661.304680553094, 335.437106716692, 335.437106716692, 431.9196835531295, 335.437106716692, 358.8710952021332, 539.5277725362598, 357.1425298539796, 335.437106716692, 335.437106716692, 349.5122619103138, 335.437106716692, 388.75869453329403, 335.437106716692, 335.437106716692, 335.437106716692, 351.03829253786836, 335.437106716692, 335.437106716692, 335.437106716692]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
2,16,216.648410369288,"[216.64841036928794, 218.0716829007897, 216.648410369288, 216.648410369288, 216.64841036928797, 265.17534603163494, 216.648410369288, 390.0, 269.97539811562035, 216.64841036928806, 295.9560188261132, 216.648410369288, 216.648410369288, 216.648410369288, 274.23021118360464, 216.64841036928794, 216.648410369288, 216.648410369288, 216.648410369288, 216.64841036928794, 216.648410369288, 323.8968247126954, 329.5175685212886, 256.9290378634259, 216.64841036928792, 216.648410369288, 260.1454157306822, 216.648410369288, 216.648410369288, 216.64841036928794, 219.6840052664864, 216.648410369288, 216.648410369288, 253.59989608301183, 216.64841036928794, 216.648410369288, 216.648410369288, 216.64841036928806, 216.64841036928794, 216.648410369288, 216.648410369288, 216.648410369288, 233.40382608249988, 227.08212549546914, 216.648410369288, 216.648410369288, 434.82995594225787, 308.0072328602614, 216.64841036928794, 216.648410369288, 216.648410369288, 216.64841036928794, 216.64841036928794, 218.51641379403185, 216.648410369288, 216.64841036928794, 216.64841036928794, 216.64841036928794, 216.648410369288, 216.648410369288, 216.64841036928792, 216.64841036928794, 216.64841036928794, 216.648410369288, 295.5303522073354, 216.64841036928794, 217.2515555414361, 260.3179309270068, 216.648410369288, 353.2667919212818, 267.31633353707645, 216.64841036928794, 306.0103051792161, 216.64841036928794, 331.4857887119042, 216.64841036928794, 216.64841036928794, 216.648410369288, 216.64841036928794, 216.64841036928806, 639.1327589227947, 216.64841036928794, 294.317356577341, 387.6715365212523, 216.64841036928794, 216.648410369288, 267.57323481491767, 219.15845074859848, 216.64841036928794, 216.64841036928794, 216.648410369288, 216.648410369288, 216.64841036928806, 216.64841036928792, 216.64841036928794, 216.64841036928794, 313.64834925283805, 216.64841036928794, 216.64841036928794, 216.64841036928794]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
3,16,98.14091496825104,"[114.22165766106795, 145.53977663964554, 98.140914968251, 98.140914968251, 98.14091496825104, 231.0265353182709, 98.14091496825104, 98.140914968251, 98.14091496825105, 98.14091496825104, 199.8878318203315, 98.140914968251, 113.06673262109562, 132.2044025416984, 98.14091496825104, 98.14091496825104, 98.140914968251, 98.140914968251, 98.14091496825104, 98.14091496825104, 98.140914968251, 190.8436531378207, 112.05071743740199, 124.11972675116142, 98.14091496825104, 98.140914968251, 98.14091496825105, 101.34449675842329, 98.14091496825104, 98.140914968251, 98.14091496825102, 98.140914968251, 98.140914968251, 197.7113904707085, 98.140914968251, 98.140914968251, 98.140914968251, 98.14091496825097, 134.08238092622773, 102.4273825302419, 98.14091496825098, 98.14091496825101, 98.14091496825104, 102.5950534168784, 98.140914968251, 98.140914968251, 125.01203908376606, 124.75474543479731, 98.140914968251, 98.140914968251, 98.140914968251, 98.14091496825097, 102.38877082253663, 98.14091496825098, 98.140914968251, 98.14091496825104, 98.14091496825097, 98.140914968251, 150.66085396987555, 98.140914968251, 98.14091496825104, 107.37895328249539, 98.140914968251, 98.140914968251, 114.57458676494525, 98.140914968251, 132.84291637261694, 195.69069705985652, 98.140914968251, 98.14091496825104, 98.14091496825097, 98.14091496825097, 164.0, 137.39561900511373, 245.44618296042444, 98.140914968251, 98.14091496825097, 130.9515402350754, 106.2473346820707, 98.14091496825104, 499.0, 98.140914968251, 98.14091496825104, 250.0557250551262, 98.140914968251, 98.14091496825097, 98.14091496825097, 155.29163021149765, 115.7274680871057, 98.140914968251, 107.31979575093222, 98.14091496825101, 98.14091496825104, 99.65788275632775, 98.14091496825097, 117.62596609307855, 98.14091496825102, 98.14091496825104, 98.14091496825104, 98.14091496825097]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
4,3,0.0,"[0.0, 0.0, 0.0, 140.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 351.0, 0.0, 0.0, 146.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 392.0, 0.0, 0.0, 509.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 601.0, 0.0, 0.0, 126.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 338.0, 268.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
5,3,197.82735346796935,"[260.80202607246895, 220.05251445371835, 317.32716818844864, 295.540206046776, 271.2158419849855, 197.82735346796935, 197.82735346796935, 267.9089471641833, 197.82735346796935, 371.38628814369946, 197.82735346796935, 197.82735346796935, 334.62671159125466, 213.62183862335115, 197.82735346796935, 197.82735346796935, 241.57589158791552, 197.82735346796935, 197.82735346796935, 197.82735346796935, 197.82735346796935, 349.8463651636333, 197.82735346796935, 448.52357269109365, 233.6588464941072, 197.82735346796935, 197.82735346796935, 258.8955886471249, 377.68596719374426, 197.82735346796935, 197.82735346796935, 197.82735346796935, 216.86161021279202, 197.82735346796935, 200.40719807268175, 197.82735346796935, 197.82735346796935, 230.661642510884, 208.40950640168413, 197.82735346796935, 197.82735346796935, 281.33781188870756, 197.82735346796935, 197.82735346796935, 197.82735346796935, 233.01780324831526, 232.3095570790539, 197.82735346796935, 511.1457522471767, 197.82735346796935, 197.82735346796935, 197.82735346796935, 197.82735346796935, 554.5269071321125, 337.0, 197.82735346796935, 234.54390630750618, 197.82735346796935, 296.0, 392.4172591293422, 197.82735346796935, 197.82735346796935, 259.99922873394365, 197.82735346796935, 328.2500487446592, 197.82735346796935, 295.54327897328415, 197.82735346796935, 197.82735346796935, 197.82735346796935, 197.82735346796935, 575.8571521091867, 283.0292678807709, 205.54341707518228, 604.3561505159355, 202.37067623297025, 248.4111589022239, 231.62491446990919, 302.66640782887174, 197.82735346796935, 200.6813325417078, 771.0570325947953, 264.00986033395185, 197.82735346796935, 235.00292437919546, 197.82735346793388, 197.82735346796935, 199.91535432655465, 197.82735346796935, 197.82735346796935, 197.82735346796935, 197.82735346796935, 483.50726897808454, 395.35859567721184, 282.8699976448913, 201.33974814438085, 197.82735346796935, 197.82735346796935, 197.82735346796935, 197.82735346796935]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
6,3,323.47407975561055,"[323.47407975561055, 323.47407975561055, 357.1982566810263, 323.47407975561055, 323.47407975561055, 368.64236126337084, 323.47407975561055, 323.47407975561055, 452.3508903515699, 431.5024608717865, 323.47407975561055, 323.47407975561055, 423.5927417187349, 323.47407975561055, 323.47407975561055, 349.5894374611546, 340.80832724869373, 323.47407975561055, 323.47407975561055, 363.32141905034433, 323.47407975561055, 471.06185025672346, 323.47407975561055, 448.52357269109365, 391.1488545731822, 323.47407975561055, 323.47407975561055, 332.6618766503785, 415.88949043299516, 323.47407975561055, 323.47407975561055, 323.47407975561055, 323.47407975561055, 323.47407975561055, 394.428185889183, 323.47407975561055, 323.47407975561055, 550.5238915601027, 323.47407975561055, 373.19466657422157, 394.73144561819095, 329.6104979636801, 323.47407975561055, 446.0999226856003, 348.8505201931793, 323.47407975561055, 323.47407975561055, 323.47407975561055, 621.5438072465109, 323.47407975561055, 323.47407975561055, 370.17426205239786, 323.47407975561055, 610.1813252435975, 384.9913570617555, 323.47407975561055, 331.4322606570102, 323.47407975561055, 373.58629575093715, 461.83195390194874, 323.47407975561055, 323.47407975561055, 396.0, 340.9627963775969, 462.7093658817852, 323.47407975561055, 354.8565204660148, 357.86602063255015, 323.47407975561055, 323.47407975561055, 323.47407975561055, 602.203311111764, 369.23434716456114, 323.47407975561055, 635.7443151371946, 323.47407975561055, 400.00059924227673, 324.87188059594496, 356.2624168531468, 357.03351494365904, 323.47407975561055, 876.5723620383081, 323.47407975561055, 323.47407975561055, 323.47407975561055, 369.5532624306326, 323.47407975561055, 323.47407975561055, 323.47407975561055, 323.47407975561055, 323.47407975561055, 346.6125423700661, 571.2116276002549, 401.98482094960644, 326.21719284848643, 323.47407975561055, 323.47407975561055, 323.47407975561055, 323.47407975561055, 561.6608147527531]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
7,3,87.06695554822561,"[103.0, 87.06695554822561, 181.5127426346018, 227.61595521546394, 175.78653310604795, 87.06695554822561, 138.85880171682768, 113.75437574959155, 87.06695554822561, 159.0692991698511, 87.06695554822561, 87.06695554822561, 126.52173831029084, 154.29295019166258, 87.06695554822561, 99.15900998067897, 87.06695554822561, 125.88252379290087, 87.06695554822561, 87.06695554822561, 87.06695554822561, 138.75700185067438, 87.06695554822561, 87.06695554822561, 87.06695554822561, 87.06695554822561, 87.06695554822561, 186.896142866941, 347.0, 87.06695554822561, 87.06695554822561, 87.06695554822561, 87.06695554822561, 87.06695554822561, 108.97868250546132, 100.17866797933708, 87.06695554822561, 147.80372011570788, 176.0, 87.06695554822561, 87.06695554822561, 87.06695554822561, 87.06695554822561, 103.47207181112603, 87.06695554822561, 87.06695554822561, 87.06695554822561, 87.06695554822561, 489.0, 100.7101398816983, 94.71232362951463, 87.06695554822561, 87.06695554822561, 87.06695554822561, 87.06695554822561, 121.01673338934671, 87.06695554822561, 123.13914187152047, 87.06695554822561, 380.7509705950466, 87.06695554822561, 87.06695554822561, 189.87502056293079, 87.06695554822561, 155.12664813336232, 87.06695554822561, 204.82523899858194, 87.06695554822561, 87.06695554822561, 87.06695554822561, 87.06695554822561, 543.3693989175889, 87.06695554822561, 87.06695554822561, 567.8457581439599, 87.06695554822561, 182.05878286290573, 87.59090342183696, 90.18835383278677, 87.06695554822561, 87.06695554822561, 701.3037779039241, 124.18276560817179, 87.06695554822561, 150.50063856381217, 87.06695554822561, 87.06695554822561, 182.933690577997, 87.06695554822561, 87.06695554822561, 145.48641553683612, 87.06695554822561, 385.10866646316134, 338.6248040447955, 87.06695554822561, 87.06695554822561, 87.06695554822561, 87.06695554822561, 87.06695554822561, 91.98097791558261]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
8,10,258.15134876167093,"[258.15134876167093, 287.42435759832284, 429.2718327849302, 260.89027052009595, 258.15134876167093, 258.15134876167093, 258.15134876167093, 258.15134876167093, 258.15134876167093, 258.15134876167093, 258.15134876167093, 258.15134876167093, 345.24549693745524, 635.2074688938844, 516.3998721611175, 277.74714508144126, 258.15134876167093, 258.15134876167093, 482.07718947224066, 258.15134876167093, 258.15134876167093, 317.6574200922129, 654.5288301848487, 258.15134876167093, 412.59348367094435, 510.2218178767268, 680.1703950670096, 466.0170301408307, 742.5329783477315, 258.15134876167093, 258.15134876167093, 427.40292341429733, 258.15134876167093, 258.15134876167093, 258.15134876167093, 449.2642974933826, 258.15134876167093, 305.57792102937213, 263.5970468896586, 258.15134876167093, 504.4876353436524, 258.15134876167093, 258.15134876167093, 258.15134876167093, 258.15134876167093, 500.58235531515686, 487.6090708712032, 258.15134876167093, 425.5283305284281, 258.15134876167093, 589.654079696857, 340.62962239374673, 264.40328541935946, 306.2289616606015, 258.15134876167093, 258.15134876167093, 443.8981735343934, 382.0238702823996, 258.15134876167093, 358.72393601060674, 473.1183548787718, 272.6613648110372, 258.15134876167093, 258.15134876167093, 258.15134876167093, 437.9208363532731, 258.15134876167093, 258.15134876167093, 460.72801951570426, 258.15134876167093, 258.15134876167093, 258.15134876167093, 439.06904877413945, 365.4439508998869, 319.2529211346805, 258.15134876167093, 844.6295880092449, 258.15134876167093, 258.15134876167093, 258.15134876167093, 258.15134876167093, 258.15134876167093, 258.15134876167093, 258.15134876167093, 409.4125697851574, 258.15134876167093, 267.1143222780406, 659.0081568386627, 343.1525585009185, 258.15134876167093, 274.2490572345636, 258.15134876167093, 543.8839754010594, 258.15134876167093, 555.5834443311701, 258.15134876167093, 258.15134876167093, 357.9178199898869, 266.9025777426056, 258.15134876167093]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
9,10,127.79222770652355,"[127.79222770652355, 127.79222770652355, 341.945360143308, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 565.0, 448.6312673098355, 127.79222770652355, 127.79222770652355, 136.23545909967373, 426.0, 127.79222770652355, 127.79222770652355, 258.80441730658663, 530.0, 162.69228618408164, 127.79222770652355, 499.4289882305804, 519.050500189965, 380.1172938114113, 552.0, 127.79222770652355, 127.79222770652355, 313.0, 127.79222770652355, 127.79222770652355, 127.79222770652355, 405.8488007998115, 127.79222770652355, 255.0, 127.79222770652355, 127.79222770652355, 426.0, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 472.0, 422.7078004288956, 223.85399627943036, 357.1840574371526, 127.79222770652355, 545.0, 127.79222770652355, 127.79222770652355, 228.54275780475342, 127.79222770652355, 127.79222770652355, 276.17954894913925, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 295.6548908850319, 127.79222770652355, 127.79222770652355, 371.8195212050678, 127.79222770652355, 127.79222770652355, 127.79222770652355, 402.0, 127.79222770652355, 190.50443390656926, 127.79222770652355, 798.0, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 127.79222770652355, 149.49716165920626, 319.7663159985578, 127.79222770652355, 127.79222770652355, 589.7372110342063, 171.60776657704423, 127.79222770652355, 220.99734433517858, 127.79222770652355, 127.79222770652359, 172.09744754979283, 127.79222770652355, 127.79222770652355, 127.79222770652355, 300.9799368399976, 127.79222770652355, 127.79222770652355]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
