Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
0,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
1,16,310.94100523622626,"[310.94100523622626, 408.94574132608795, 322.92540462558674, 383.00031513743625, 462.3204676462273, 358.74210558038, 323.0383271531641, 310.94100523622626, 430.0646631145411, 310.94100523622626, 310.94100523622626, 341.964742158725, 437.56225373357415, 310.94100523622626, 316.3158506993511, 411.2947361260158, 432.37268476348993, 393.0406404355113, 427.4827254213726, 362.9454086945371, 351.4881254631649, 409.0, 310.94100523622626, 342.07887289706895, 358.7233061240669, 415.00086050539335, 337.73736526320516, 387.2017237232543, 345.0963583593368, 310.94100523622626, 336.95840282715557, 375.4037611258922, 318.2150558075319, 360.337436758749, 330.50600261810524, 310.94100523622626, 451.783680694597, 312.7699921959436, 346.9080425579232, 367.34542598560375, 310.94100523622626, 498.0, 319.88316757180263, 329.9459949729982, 310.94100523622626, 310.94100523622626, 397.8089486053034, 310.94100523622626, 392.68825291245355, 310.94100523622626, 408.4705226645584, 310.94100523622626, 319.5883635734331, 310.94100523622626, 310.94100523622626, 310.94100523622626, 354.34044425320207, 477.73983669477207, 394.4375547717456, 427.04838467607624, 310.94100523622626, 336.87233927527046, 382.52028750861666, 390.25474120002605, 311.9628315029254, 310.94100523622626, 325.51545885763437, 477.76944229592135, 362.5841834889143, 356.07496498667695, 310.94100523622626, 310.94100523622626, 347.1009830526852, 310.94100523622626, 319.80027975608283, 326.66265713309565, 310.94100523622626, 347.2101715023715, 310.94100523622626, 310.94100523622626, 310.94100523622626, 310.94100523622626, 367.6687532773331, 318.98099550215323, 310.94100523622626, 426.6119729838683, 310.94100523622626, 341.8864577914016, 310.94100523622626, 310.94100523622626, 310.94100523622626, 426.3813898340273, 333.39834647955115, 310.94100523622626, 313.637724803432, 443.77634806635984, 310.94100523622626, 346.45672070827203, 361.5802329676041, 310.94100523622626]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
2,16,231.43121788305012,"[231.43121788305012, 344.8110939411366, 231.43121788305012, 329.0355239398944, 380.25196309697003, 231.43121788305012, 235.64536442081692, 249.84806135258407, 231.43121788305012, 231.43121788305012, 231.43121788305012, 278.7736132731526, 320.14933877329037, 246.8173405786992, 269.83862918067615, 332.5831201238068, 271.7211174495644, 304.25603309358684, 277.4388884577664, 297.1015087695885, 231.43121788305012, 231.43121788305012, 231.43121788305012, 295.9126075048912, 231.43121788305012, 231.43121788305012, 282.96590341375537, 286.9123508177209, 231.43121788305012, 231.43121788305012, 299.89075528234207, 316.9565402314864, 245.49328359117894, 286.1246891743415, 255.29355233821235, 231.43121788305012, 252.5821216480123, 265.78434795464875, 231.43121788305012, 259.50478169507454, 231.43121788305012, 237.90802185658399, 263.5562073279228, 259.2253529636088, 241.38860601641815, 245.00680531729705, 287.14446816238564, 231.43121788305012, 301.817873555213, 231.43121788305012, 363.69329167117576, 231.43121788305012, 238.55750442546446, 231.43121788305012, 231.43121788305012, 231.43121788305012, 303.8484369999336, 231.43121788305012, 231.43121788305012, 350.16075980388325, 233.3318931013464, 231.43121788305012, 231.43121788305012, 364.69168113235185, 231.43121788305012, 231.43121788305012, 232.5439511741974, 429.32828035096986, 231.43121788305012, 343.3937845063563, 256.9040318205553, 231.43121788305012, 251.32174499230334, 231.43121788305012, 245.5505149780894, 231.43121788305012, 231.43121788305012, 319.6799886960751, 234.8751711209527, 231.43121788305012, 232.4227461635116, 256.75206559928534, 260.84234701233413, 282.8705731012776, 265.12399152826276, 380.745258874502, 236.25450431952274, 231.43121788305012, 231.43121788305012, 242.4844223246427, 247.9204847130096, 376.29459047854795, 231.43121788305012, 231.43121788305012, 240.19098132313172, 327.8962140005382, 263.8315235841128, 346.45672070827203, 313.87124034765054, 231.43121788305012]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",MED,MED,-,-,Wednesday,4
5,16,61.236842180110344,"[61.236842180110344, 209.0, 61.236842180110344, 84.48145689701711, 199.75192108173553, 61.236842180110344, 89.49351870080778, 61.236842180110344, 61.236842180110344, 108.40714038228653, 61.236842180110344, 86.83247854221159, 172.65081315949817, 75.70766955266531, 61.236842180110344, 61.236842180110344, 61.236842180110344, 61.236842180110344, 83.71818931825952, 171.1486532122055, 113.648542591132, 72.61281601674327, 61.236842180110344, 61.236842180110344, 117.08537956277348, 68.91209158790534, 80.40136832445006, 91.90697478787551, 61.236842180110344, 61.236842180110344, 78.55504611867265, 169.0, 200.74021870939362, 136.04412072786548, 133.23162001092058, 61.236842180110344, 70.95210384829352, 61.236842180110344, 61.236842180110344, 145.72472736579627, 66.62570680099272, 61.236842180110344, 71.31300074868018, 132.98892049235005, 151.25165158447237, 61.236842180110344, 61.236842180110344, 61.236842180110344, 89.23848373506496, 89.8688833906635, 61.236842180110344, 61.236842180110344, 104.27112489243636, 61.236842180110344, 61.236842180110344, 61.236842180110344, 118.28569529944129, 65.05506478682223, 64.57935128828731, 61.236842180110344, 61.236842180110344, 61.236842180110344, 61.236842180110344, 184.2777291931198, 61.236842180110344, 80.40517363165766, 61.236842180110344, 340.0, 61.236842180110344, 61.236842180110344, 132.92816364236344, 92.35531262363571, 151.42104625631782, 61.236842180110344, 71.53886652265678, 61.236842180110344, 85.94770452184163, 183.0, 61.236842180110344, 61.236842180110344, 82.27881480550228, 66.20725261934017, 64.93495012066808, 61.236842180110344, 110.45541353636814, 175.22499956484498, 118.4780264911623, 68.31853516899615, 61.236842180110344, 61.236842180110344, 61.236842180110344, 216.94924949250534, 93.50618439278227, 61.236842180110344, 61.236842180110344, 61.236842180110344, 61.84250249760138, 119.34792409134192, 61.236842180110344, 61.236842180110344]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
6,16,139.74234325149303,"[139.74234325149303, 281.0690451016789, 139.74234325149303, 234.75245531835856, 315.0, 139.74234325149303, 143.65444108385236, 190.59254379866138, 139.74234325149303, 165.15660055209193, 139.74234325149303, 171.80396126992, 243.9121011638728, 205.7294822250293, 188.21603940137115, 139.74234325149303, 139.74234325149303, 139.74234325149303, 159.63630377995597, 212.05609947588889, 152.24730727191996, 139.74234325149303, 139.74234325149303, 216.94948675638227, 139.74234325149303, 139.74234325149303, 249.5051243873455, 143.66043085902834, 140.98293143451912, 139.74234325149303, 139.74234325149303, 229.8383608868254, 200.74021870939362, 258.6707861962333, 181.29394726572403, 139.74234325149303, 223.8879435554158, 139.74234325149303, 139.74234325149303, 170.27348781702622, 152.70317506272877, 139.74234325149303, 207.79760453340452, 191.82257258791427, 201.18483919499954, 145.03811567906925, 221.53928272182407, 139.74234325149303, 193.00819521894536, 139.74234325149303, 204.02780347363324, 139.74234325149303, 176.83426618075364, 139.74234325149303, 178.6651546634596, 139.74234325149303, 186.16251837877078, 139.74234325149303, 139.74234325149303, 139.74234325149303, 188.5624418503238, 139.74234325149303, 139.74234325149303, 277.52739728263646, 139.74234325149303, 152.60847721314857, 139.74234325149303, 380.30258987037354, 172.26240697282307, 139.74234325149303, 166.85237044724042, 139.74234325149303, 206.95921321400996, 139.74234325149303, 155.76053280216823, 139.74234325149303, 166.71601154240417, 298.58141112710194, 190.7869913784632, 139.74234325149303, 159.95119591962967, 156.84051389880986, 188.69771516892368, 149.7377891459211, 171.77615923002375, 248.4120968177072, 196.58546693981876, 139.74234325149303, 186.17224418187195, 139.74234325149303, 139.74234325149303, 281.72588424834004, 149.34646978749979, 139.74234325149303, 140.69251826307766, 259.8588736350727, 247.2500865652005, 280.9180640447393, 215.8937240511184, 139.74234325149303]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
7,16,399.00749324846106,"[452.04795854330007, 452.822270960459, 399.00749324846106, 442.3802096719625, 426.41059767137176, 510.41168203627024, 399.00749324846106, 399.00749324846106, 466.9512640348796, 399.00749324846106, 399.00749324846106, 482.59387509693374, 475.28870592942695, 476.9676618089709, 399.00749324846106, 472.4574755349288, 479.8809035396719, 496.9194977239792, 458.9411792234952, 456.1044427994494, 428.4377968011836, 445.1948203657268, 399.00749324846106, 429.849192159917, 566.1581941067853, 479.9700183681081, 440.88582561273836, 507.4296613710735, 454.2680948280731, 399.00749324846106, 399.00749324846106, 418.07066872943375, 579.0808396289012, 399.00749324846106, 399.00749324846106, 444.51624154585977, 507.4410968528635, 412.18278777945244, 399.00749324846106, 428.04661383896797, 399.00749324846106, 534.5073375802151, 403.32561125131457, 413.7467516267786, 399.00749324846106, 417.36497767028493, 459.529049634742, 489.90305109521955, 451.46413074333407, 438.03011423646785, 563.0631720346933, 567.0366358101617, 461.11079297197216, 399.00749324846106, 402.5423937013926, 399.00749324846106, 412.6653075687508, 525.7836016817663, 418.7583163943356, 533.2911181694294, 471.6334409159456, 606.2098524173709, 521.9152915808016, 450.9615072224148, 399.00749324846106, 399.00749324846106, 445.674089339851, 518.6065976414255, 573.8050176104298, 428.33610846497703, 399.00749324846106, 399.83034492909405, 414.08914280566125, 399.00749324846106, 399.00749324846106, 424.1656079960892, 416.1501100340769, 476.5202880207292, 399.00749324846106, 399.00749324846106, 415.1648703259736, 411.06668683992336, 480.94851178213366, 399.00749324846106, 415.39090939316566, 489.38193328867055, 399.00749324846106, 399.00749324846106, 399.00749324846106, 423.67147902640966, 399.00749324846106, 462.6262392118831, 399.00749324846106, 399.00749324846106, 458.5254981350725, 399.00749324846106, 442.1288036035138, 668.2111282178155, 399.00749324846106, 399.00749324846106]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
9,23,385.7196498275878,"[884.7369898827404, 547.611904562198, 426.9837143688492, 385.7196498275878, 642.8257068408335, 506.6812531721985, 673.0274496703786, 385.7196498275878, 385.7196498275878, 612.3834048413706, 521.4617434266705, 385.7196498275878, 385.7196498275878, 387.1333881841465, 492.3782797216715, 530.2400934801959, 449.40934450615373, 466.5121180352092, 400.8229673666022, 385.7196498275878, 385.7196498275878, 390.6533928730609, 405.6065468885285, 500.66792386888704, 385.7196498275878, 385.7196498275878, 385.7196498275878, 488.4808072619585, 505.293566944115, 385.7196498275878, 385.7196498275878, 385.7196498275878, 569.220632309171, 400.9872825846987, 385.7196498275878, 385.7196498275878, 442.24790451122226, 825.1603476572908, 412.5620026455487, 385.7196498275878, 385.7196498275878, 385.7196498275878, 406.010662071352, 426.41671786813424, 458.18617854072227, 385.7196498275878, 441.5113224856034, 547.2906009236805, 507.97711126554276, 385.7196498275878, 549.5677730457929, 406.514931752754, 628.2738379569632, 516.4152654388223, 385.7196498275878, 399.5786212188651, 385.7196498275878, 385.7196498275878, 385.7196498275878, 421.7966475295634, 385.7196498275878, 611.0, 395.0288237333965, 478.3020294699776, 408.03609191512874, 385.7196498275878, 552.7953701818079, 385.7196498275878, 433.43727978920117, 399.52396455146015, 451.6609188674881, 494.24817832504056, 809.8813691132472, 502.4766089747974, 556.8555398379294, 385.7196498275878, 385.7196498275878, 392.9817277840921, 419.57462859989647, 385.7196498275878, 440.50030409083297, 385.7196498275878, 385.7196498275878, 558.0327124303429, 458.2635652584662, 385.7196498275878, 496.1417983786518, 669.4919752066571, 385.7196498275878, 752.3869128320488, 471.675814559108, 385.7196498275878, 645.3971240733099, 386.8740421995742, 385.7196498275878, 768.8350236763481, 385.7196498275878, 507.8727440643237, 412.99054562155953, 672.223434209104]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Thursday,6
11,3,262.56455122539705,"[386.2524293347044, 262.56455122539705, 553.6386486731172, 262.5645512253632, 314.5920679923514, 319.92057254119186, 264.4433091599462, 328.9640378152097, 262.56455122539705, 262.56455122539705, 264.42681141618755, 262.56455122539705, 262.564551225397, 262.56455122539705, 529.7465316988774, 262.56455122536863, 262.56455122539705, 338.9060524053635, 262.56455122539717, 262.56455122539603, 315.60318873918953, 262.56455122539705, 262.5645512253971, 262.9050784505618, 700.6612820784271, 301.20648185373847, 317.94594318543415, 270.5407155130694, 262.56455122539705, 262.5645512253977, 514.9323867666445, 436.2115965336144, 262.564551225397, 262.56455122539705, 262.5645512253977, 428.29247732105443, 334.0703909331849, 430.7435321860451, 262.56455122537955, 262.5645512253977, 883.3458502325013, 354.0211480141353, 733.1930048003918, 356.57515771700884, 262.56455122539705, 459.48711163180604, 346.2255176563701, 262.56455122539705, 335.59415590737547, 262.56455122539705, 701.7728163451441, 262.56455122539705, 262.56455122539705, 394.98379063150423, 321.634432342633, 262.56455122539705, 262.5645512253868, 262.56455122539705, 262.56455122539705, 453.48874089003846, 424.16881817433864, 416.07711397696494, 400.20904738281615, 352.36783859071136, 262.56455122539705, 414.09419687889783, 478.16607891235077, 262.564551225397, 408.54700717563196, 300.78511362985876, 396.5742447075042, 262.56455122539705, 303.35297902574484, 305.4240579137026, 262.56455122539705, 262.56455122539705, 286.0814589517183, 262.5645512245517, 332.9944409121452, 262.56455122539705, 262.5645512253971, 486.32724331252996, 262.564551225397, 383.83229419462634, 922.9021439354497, 281.8616172594161, 296.532162023189, 262.56455122539705, 262.56455122539705, 358.55239795769353, 262.56455122539705, 359.96778984779525, 685.048349562666, 278.5861957083707, 262.564551225397, 316.471155936984, 262.56455122539705, 330.510968615584, 459.21121269801006, 275.0570525780779]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",GYN,GYN,-,-,Monday,5
13,29,147.5151073860817,"[533.090867784999, 147.5151073860817, 147.5151073860817, 147.5151073860817, 158.05052740314676, 312.82530820667307, 363.0, 147.5151073860817, 204.98230492181858, 147.5151073860817, 147.5151073860817, 272.4563106605332, 223.1947601996004, 147.5151073860817, 147.5151073860817, 258.5224234263368, 233.73331553309265, 147.5151073860817, 170.1325298165724, 155.018535068548, 532.613420734057, 147.5151073860817, 147.5151073860817, 209.99319333119055, 147.5151073860817, 158.50817057528408, 155.35304436598187, 306.4231454922037, 169.58767531672828, 196.92213595523702, 171.81845259369564, 147.5151073860817, 270.53591772862745, 159.64167006292556, 147.5151073860817, 189.34216905773374, 147.5151073860817, 406.77129924944825, 299.708642350086, 359.31497717387776, 169.32003450315608, 548.5540244384833, 184.1165722209946, 147.5151073860817, 161.26666842043056, 147.5151073860817, 164.33621271704845, 323.8400557809909, 278.31111599469597, 300.8506328053043, 517.2551907713806, 147.5151073860817, 231.20361223253389, 147.5151073860817, 191.7826618440796, 196.58370288117797, 147.5151073860817, 286.0, 348.4427574718324, 147.5151073860817, 215.01695601702673, 211.34750237984326, 147.5151073860817, 147.5151073860817, 147.5151073860817, 147.5151073860817, 218.35127132724375, 332.01193878740963, 147.5151073860817, 147.5151073860817, 147.5151073860817, 147.5151073860817, 440.0, 170.7521529482411, 147.5151073860817, 407.9847491524666, 501.0, 163.93948846395682, 227.59464362451484, 194.87581348893832, 147.5151073860817, 147.5151073860817, 186.6264205822061, 147.5151073860817, 220.79715189699166, 147.5151073860817, 218.9286945545164, 147.5151073860817, 179.64779672369323, 184.96216629725262, 419.9147310536956, 412.5985833285025, 234.29428337443267, 168.6287469635739, 147.5151073860817, 190.01924058146147, 158.9875093630446, 163.55368102269222, 312.1827853772765, 147.5151073860817]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Friday,7
15,11,0.0,"[0.0, 89.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 334.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 146.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 144.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 643.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 85.0, 0.0, 502.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 149.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
