Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
0,16,67.60392877171384,"[118.16746199630151, 67.60392877171384, 73.16986156797923, 67.60392877171384, 67.60392877171384, 79.10342492785637, 67.60392877171384, 67.60392877171384, 67.60392877171384, 67.60392877171384, 84.29407027804871, 67.60392877171384, 67.60392877171384, 67.60392877171384, 69.552121444343, 67.60392877171384, 74.26392251824196, 67.60392877171384, 67.60392877171384, 67.60392877171384, 67.60392877171384, 67.60392877171384, 95.89758131784393, 214.53927549722727, 67.60392877171384, 129.42495048102373, 67.60392877171384, 94.48532751918455, 115.13798873354676, 70.78890621034299, 73.08298471207705, 67.60392877171384, 100.55454601009716, 67.60392877171384, 67.60392877171384, 96.73615267004516, 98.34050378434031, 67.60392877171384, 109.30826967558274, 67.60392877171384, 67.60392877171384, 95.6772885978691, 81.08333111619734, 104.38047732672614, 70.17734257911941, 101.90528526190636, 156.799773131938, 73.52600006441028, 67.60392877171384, 67.60392877171384, 67.60392877171384, 67.60392877171384, 67.60392877171384, 119.98390355061336, 67.60392877171384, 67.60392877171384, 67.60392877171384, 67.60392877171384, 67.60392877171384, 67.60392877171384, 70.5487045155092, 235.44704226599012, 67.60392877171384, 67.60392877171384, 67.60392877171384, 349.25443721251673, 67.60392877171384, 67.60392877171384, 137.63302942830578, 98.9843383334998, 85.0925493604515, 67.60392877171384, 93.71302795049961, 67.60392877171384, 67.60392877171384, 67.60392877171384, 67.60392877171384, 67.60392877171384, 92.03704973666478, 386.5167869795964, 67.60392877171384, 67.60392877171384, 67.60392877171384, 69.65036543612695, 67.60392877171384, 155.80663240556993, 106.8264062649991, 67.60392877171384, 109.00329718946949, 117.3471552815033, 100.03890049182789, 67.60392877171384, 67.60392877171384, 74.4903717207431, 67.60392877171384, 152.96039420092492, 67.60392877171384, 309.0, 67.60392877171384, 68.73010223269712]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
4,16,365.54161407119943,"[436.2071569853962, 365.54161407119943, 439.7959187418561, 365.54161407119943, 365.54161407119943, 365.54161407119943, 382.4912690610563, 475.1465426801788, 394.40894061905755, 365.54161407119943, 365.54161407119943, 365.54161407119943, 365.54161407119943, 376.879371684332, 416.35220580652424, 365.54161407119943, 366.95454146170687, 365.54161407119943, 365.54161407119943, 474.32592549786614, 365.54161407119943, 365.54161407119943, 365.54161407119943, 417.48901416113176, 365.54161407119943, 463.5006669648119, 431.5498220274353, 365.54161407119943, 365.54161407119943, 365.54161407119943, 365.54161407119943, 365.54161407119943, 406.2979878858455, 365.54161407119943, 365.54161407119943, 365.54161407119943, 365.54161407119943, 405.64934536395185, 365.54161407119943, 382.6214656065732, 365.54161407119943, 365.54161407119943, 365.54161407119943, 365.54161407119943, 365.54161407119943, 365.54161407119943, 384.0214526127767, 365.54161407119943, 365.54161407119943, 437.69929250714455, 376.5955318571988, 440.5748015854291, 365.54161407119943, 365.54161407119943, 365.54161407119943, 373.3408845259117, 365.54161407119943, 525.2774648286895, 365.54161407119943, 532.6365976209818, 369.50036438919113, 501.1753559895849, 365.54161407119943, 365.54161407119943, 365.54161407119943, 443.7317736980474, 437.4028600328048, 365.54161407119943, 372.60100204993716, 446.90101572814376, 399.86176149603756, 365.54161407119943, 394.6319022586681, 373.6429938384506, 365.54161407119943, 371.1198038017396, 427.6220318533654, 365.54161407119943, 365.54161407119943, 690.0768888740191, 382.2172112506786, 410.32448440903397, 422.74908129483305, 365.54161407119943, 391.8613836351959, 388.72341219664224, 499.80718780731877, 365.54161407119943, 365.54161407119943, 365.54161407119943, 365.54161407119943, 365.54161407119943, 365.54161407119943, 365.54161407119943, 365.54161407119943, 386.38726030689145, 399.63507390143883, 528.8189123277374, 557.4449457484998, 365.54161407119943]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
5,16,271.2431039355459,"[335.41673308944655, 271.2431039355459, 272.28263552305657, 271.2431039355459, 275.3210278397431, 271.2431039355459, 309.4675360840415, 310.6061846773848, 346.54301932990256, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 389.2705953581439, 272.210838767294, 271.2431039355459, 271.2431039355459, 383.05539579790724, 271.2431039355459, 271.2431039355459, 271.2431039355459, 274.10267389207144, 271.2431039355459, 276.76475847153114, 271.2431039355459, 271.2431039355459, 303.3555765427935, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 351.08173842618174, 271.2431039355459, 302.1878743301063, 320.18143890139254, 271.2431039355459, 355.7782581976903, 271.2431039355459, 318.37404019667196, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 451.82383693581073, 271.2431039355459, 271.2431039355459, 271.2431039355459, 396.20619973327575, 339.53999519644003, 271.2431039355459, 271.2431039355459, 416.4079085887136, 274.25250722619376, 271.2431039355459, 277.1103450339434, 314.4438558354852, 271.2431039355459, 327.2296615912951, 271.2431039355459, 274.92180030701616, 271.2431039355459, 644.1712949185417, 271.2431039355459, 271.2431039355459, 301.060473114085, 271.2431039355459, 271.2431039355459, 288.5977305929452, 271.2431039355459, 271.2431039355459, 271.2431039355459, 282.5736843292846, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 271.2431039355459, 301.45044931100637, 344.3262779057312, 473.6036949831049, 271.2431039355459, 283.2348656262644]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
6,16,160.75983735737734,"[203.88957990890458, 160.75983735737734, 160.75983735737734, 218.02545087667204, 160.75983735737734, 160.75983735737734, 160.75983735737734, 160.75983735737734, 160.75983735737734, 160.75983735737734, 166.64807801065135, 160.75983735737734, 165.5902127311382, 160.75983735737734, 160.75983735737734, 183.23434280094318, 160.75983735737734, 169.68965070171757, 173.69027131974315, 354.4061235544377, 160.75983735737734, 160.75983735737734, 160.75983735737734, 247.3305753124262, 191.0, 188.39012786805083, 160.75983735737734, 224.11393642424522, 202.13556621542315, 160.75983735737734, 160.75983735737734, 160.75983735737734, 160.75983735737734, 160.75983735737734, 160.75983735737734, 172.02976624879423, 160.75983735737734, 160.75983735737734, 160.75983735737734, 160.75983735737734, 160.75983735737734, 189.68399172865693, 195.19486433038963, 160.75983735737734, 160.75983735737734, 191.10815952541697, 323.17211902734795, 170.0180518151123, 160.75983735737734, 264.20273977342833, 160.75983735737734, 219.27453109070717, 160.75983735737734, 198.6256390047151, 175.97879147028164, 160.75983735737734, 160.75983735737734, 160.75983735737734, 160.75983735737734, 261.0350231514951, 160.75983735737734, 316.5019970827387, 160.75983735737734, 160.75983735737734, 160.75983735737734, 376.1467616293282, 285.21559559543095, 160.75983735737734, 195.50736605773295, 160.75983735737734, 160.75983735737734, 160.75983735737734, 160.75983735737734, 235.23858260774927, 160.75983735737734, 182.41230048244228, 160.75983735737734, 160.75983735737734, 160.75983735737734, 519.7666692906056, 183.493685288851, 160.75983735737734, 203.0633936824404, 160.75983735737734, 160.75983735737734, 253.11273118645414, 160.75983735737734, 160.75983735737734, 160.75983735737734, 204.2978318761047, 160.75983735737734, 160.75983735737734, 160.75983735737734, 160.75983735737734, 167.04610045017995, 243.91780478955764, 160.75983735737734, 387.23686736164376, 160.75983735737734, 160.75983735737734]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
8,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 315.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 155.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",MED,MED,-,-,Wednesday,4
9,17,277.5650545793203,"[322.2540377592209, 277.5650545793203, 296.36479316164775, 289.1617317208136, 317.5680223236159, 277.5650545793203, 277.5650545793203, 355.01528197896016, 277.5650545793203, 277.5650545793203, 277.5650545793203, 277.5650545793203, 283.0486360644263, 277.5650545793203, 277.5650545793203, 340.4757369534907, 277.5650545793203, 435.2857385426007, 277.5650545793203, 389.7452614367936, 290.0681480001935, 277.5650545793203, 277.5650545793203, 298.74204635480885, 277.5650545793203, 280.99944205867627, 277.5650545793203, 277.5650545793203, 277.5650545793203, 277.5650545793203, 277.5650545793203, 277.5650545793203, 530.4648697104591, 416.33805602458904, 351.0572850935232, 413.7673313190681, 404.4437720568934, 300.8608879744468, 277.5650545793203, 350.82225168454636, 277.5650545793203, 277.5650545793203, 360.89647215184976, 277.5650545793203, 277.5650545793203, 320.98181854396705, 277.5650545793203, 277.5650545793203, 336.33447957565807, 283.0294116709391, 277.5650545793203, 485.05817692435613, 277.5650545793203, 277.5650545793203, 277.5650545793203, 277.5650545793203, 277.5650545793203, 277.5650545793203, 277.5650545793203, 317.5151420706582, 277.5650545793203, 277.5650545793203, 277.5650545793203, 458.93976345326587, 277.5650545793203, 277.5650545793203, 403.9644074792778, 277.5650545793203, 277.5650545793203, 404.6305079846053, 295.72582885073854, 305.0635056062941, 328.97541748185466, 277.5650545793203, 277.5650545793203, 277.5650545793203, 277.5650545793203, 301.2175065425202, 277.5650545793203, 277.5650545793203, 277.5650545793203, 277.5650545793203, 277.5650545793203, 333.4162039389092, 334.71647328465366, 368.47947795374506, 735.7325357952229, 277.5650545793203, 407.02632136679733, 296.1052987374497, 381.09705517668266, 277.5650545793203, 277.5650545793203, 277.5650545793203, 338.3998707457025, 567.2486890707147, 304.3371423931912, 277.5650545793203, 277.5650545793203, 277.5650545793203]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
10,23,80.23383179701379,"[96.5074487667796, 80.23383179701379, 80.23383179701379, 80.23383179701379, 102.39363835605444, 80.23383179701379, 80.23383179701379, 80.23383179701379, 178.81927300364387, 80.23383179701379, 184.52103139106487, 80.23383179701379, 211.08936331295894, 152.67060984648182, 80.23383179701379, 80.23383179701379, 80.23383179701379, 80.23383179701379, 80.23383179701379, 80.23383179701379, 99.14909475411744, 80.23383179701379, 262.6654695141301, 80.23383179701379, 94.91001867948381, 80.23383179701379, 429.4592281494005, 80.23383179701379, 181.42101393871258, 80.23383179701379, 80.23383179701379, 112.99983798995042, 80.23383179701379, 103.86140912233617, 80.23383179701379, 125.41764478297802, 80.23383179701379, 150.79048282538608, 80.23383179701379, 81.83779482948313, 286.981310961464, 94.20624936514508, 147.63361177151, 80.23383179701379, 227.0, 80.23383179701379, 324.66256150731624, 80.23383179701379, 80.23383179701379, 80.23383179701379, 80.23383179701379, 111.19396679647436, 81.84757572823254, 80.23383179701379, 80.23383179701379, 80.23383179701379, 188.0296729813158, 80.23383179701379, 108.32937682628868, 80.23383179701379, 398.8889328610641, 81.18759552863997, 402.4971265376731, 80.23383179701379, 107.0104171050833, 80.23383179701379, 87.41688912974557, 96.84112522509182, 90.44853249230094, 145.1463615908238, 80.23383179701379, 115.6331026278596, 80.23383179701379, 174.26608968509973, 80.23383179701379, 82.2541810404221, 80.23383179701379, 80.23383179701379, 80.23383179701379, 134.2425555898564, 138.11139379936418, 201.01908552917047, 80.23383179701379, 125.36971273958741, 83.1431438904184, 80.23383179701379, 80.23383179701379, 80.23383179701379, 80.23383179701379, 201.21035317660403, 80.23383179701379, 80.23383179701379, 132.50619817065513, 298.1861907173559, 80.23383179701379, 80.23383179701379, 89.35815785343966, 80.23383179701379, 80.23383179701379, 107.15955899296932]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Thursday,6
11,24,274.0834317415442,"[274.0834317415442, 274.0834317415442, 274.0834317415442, 274.0834317415442, 274.0834317415442, 274.0834317415442, 274.0834317415442, 331.76309745076514, 274.0834317415442, 274.0834317415442, 305.5392186158922, 483.2735381710544, 274.0834317415442, 290.9261782552684, 274.0834317415442, 362.11868095332204, 274.0834317415442, 330.71560373764044, 376.7393283830166, 274.0834317415442, 274.0834317415442, 274.0834317415442, 314.82585637988416, 274.0834317415442, 274.0834317415442, 327.7894884425575, 274.0834317415442, 274.0834317415442, 330.9840981764542, 274.0834317415442, 274.0834317415442, 393.55170908049354, 274.0834317415442, 274.0834317415442, 275.4059174900022, 274.0834317415442, 331.221205279209, 274.0834317415442, 317.5194391624755, 322.9111936496552, 348.97948586569595, 363.33318983377404, 340.3064828802865, 274.0834317415442, 784.4546681551888, 274.0834317415442, 274.0834317415442, 274.0834317415442, 274.0834317415442, 274.0834317415442, 274.0834317415442, 274.0834317415442, 274.0834317415442, 274.0834317415442, 279.0606787273679, 343.6280294794243, 384.5941404288251, 324.5396270203586, 351.7856933961717, 404.53462575953074, 274.0834317415442, 274.89484025511047, 274.0834317415442, 361.57122155190007, 274.0834317415442, 310.5274331630548, 398.13676552802434, 274.0834317415442, 320.84421267111367, 372.77441908243225, 274.0834317415442, 411.07819127253595, 274.0834317415442, 291.89101065982743, 274.0834317415442, 274.0834317415442, 274.0834317415442, 274.0834317415442, 375.34377957879684, 338.4968939237368, 274.0834317415442, 274.0834317415442, 274.0834317415442, 317.95390152101396, 274.0834317415442, 377.4478438262771, 274.0834317415442, 480.9806160086208, 306.6287537816301, 277.74018118569825, 274.0834317415442, 366.4485278634068, 297.4136817451911, 274.0834317415442, 274.0834317415442, 332.88653378806373, 289.56601902601875, 274.0834317415442, 284.9672440622317, 274.0834317415442]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Thursday,7
14,17,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 247.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
16,11,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
