Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
0,16,163.5705520789762,"[163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 174.62455059438238, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 184.8476431081703, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 208.2427825892891, 163.5705520789762, 171.18266073734046, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 181.05863397186857, 163.5705520789762, 213.63005994778993, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 279.21581554952024, 163.5705520789762, 163.5705520789762, 163.5705520789762, 188.1456274474595, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 174.9917237435772, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 318.1472015756043, 183.66866589105697, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 163.5705520789762, 166.55831331971777, 163.5705520789762]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
1,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 123.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 280.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
2,16,297.6529330052039,"[297.6529330052039, 305.8390143224318, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 310.9190361654696, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 306.6937185852889, 297.6529330052039, 297.6529330052039, 297.6529330052039, 306.2584642931271, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 311.8407367048283, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.65293300520386, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 301.1962099681487, 297.6529330052039, 348.1471239704281, 304.18622183773755, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 330.46773909719883, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 406.5642028312193, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 360.7823047111521, 364.31077078836984, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 390.6953635251547, 311.641092650935, 297.6529330052039, 348.73856521354026, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 297.6529330052039, 308.81922201342115, 297.6529330052039]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
3,3,114.54531541826228,"[114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 233.8804892109283, 114.54531541826228, 114.54531541826228, 133.87429498617257, 115.08735953405028, 114.54531541826228, 123.81371463558948, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 116.86603621828421, 114.54531541826228, 114.54531541826228, 114.54531541826228, 115.54706869128657, 114.54531541826228, 114.54531541826228, 193.24792417813913, 551.3776672065678, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 119.93208437596304, 164.35720577630167, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 219.98735275616187, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 143.4631479909278, 114.54531541826228, 114.54531541826228, 114.54531541826228, 155.6163005490636, 154.4088670241837, 121.01673338934671, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 121.19874221775102, 114.54531541826228, 175.3245368272117, 114.54531541826228, 114.54531541826228, 204.82523899858194, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 114.54531541826228, 168.52647038896652, 114.54531541826228, 114.54531541826228]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
4,3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 507.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
5,3,255.24607016596312,"[255.24607016596312, 268.54762671135506, 255.24607016596312, 255.24607016596312, 255.24607016596312, 352.472947509644, 255.24607016596312, 255.24607016596312, 278.2480762373227, 255.24607016596312, 255.24607016596312, 255.24607016596312, 394.515211198842, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 313.242969474512, 255.24607016596312, 255.24607016596312, 287.2253421001501, 255.24607016596312, 622.5136698818679, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 290.1775800991903, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 270.56613150729936, 289.6498607422995, 255.24607016596312, 255.24607016596312, 308.2309140912591, 255.24607016596312, 255.24607016596312, 255.24607016595968, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 353.39513269356615, 298.50361716073843, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 276.69149223356504, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 289.1046242299637, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 255.24607016596312, 256.7123588118948, 270.33741960307617, 255.24607016596312, 255.24607016596312]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
6,10,195.05986285368243,"[195.05986285368243, 223.0, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 707.0, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 543.0, 552.0, 335.0, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 443.0, 195.05986285368243, 195.05986285368243, 195.05986285368243, 503.0, 195.05986285368243, 195.05986285368243, 195.05986285368243, 772.0, 195.05986285368243, 195.05986285368243, 195.05986285368243, 250.0, 503.0, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 577.0, 195.05986285384225, 195.05986285368243, 195.05986285368243, 411.0, 195.05986285368243, 195.05986285368243, 195.05986285368243, 370.0, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 305.0, 195.05986285368243, 547.0, 195.05986285368243, 506.0, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 729.0, 334.0, 279.0, 386.0, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 514.0, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243, 195.05986285368243]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
7,11,228.81199899921756,"[228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921754, 228.81199899921756, 316.7388329932186, 228.8119989992176, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921754, 228.81199899921754, 336.70527726745473, 228.81199899921756, 228.81199899921756, 352.0, 228.8119989992176, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 333.06413354085475, 228.81199899921754, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 233.0, 228.81199899921756, 228.81199899921756, 228.81199899921756, 486.0, 228.8119989992176, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921754, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921754, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921754, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 804.0, 228.81199899921756, 228.8119989992176, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921754, 228.81199899921756, 228.81199899921756, 228.81199899921756, 673.0, 228.8119989992176, 228.81199899921756, 313.19506484795306, 228.81199899921754, 228.81199899921754, 228.81199899921756, 421.0, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 228.81199899921756, 463.0650827019078, 228.81199899921756, 228.81199899921756, 228.8119989992176, 228.81199899921756, 228.81199899921756, 228.81199899921756]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
8,11,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 278.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 180.0, 0.0, 0.0, 102.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.684341886080802e-14, 5.684341886080802e-14, 0.0, 0.0, 0.0, -2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
9,17,172.33768006571387,"[488.38549243080416, 172.33768006571387, 172.33768006571387, 217.23532981259407, 172.33768006571384, 242.11618521774892, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 208.52723424067187, 172.33768006571387, 172.33768006571387, 363.2820807425417, 172.33768006571387, 172.33768006571384, 172.33768006571384, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571384, 172.3376800657139, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 205.27405097914286, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571384, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.3376800657139, 172.33768006571387, 172.33768006571384, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.3376800657139, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 484.0, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571384, 172.33768006571387, 180.0, 172.33768006571387, 189.43775279640315, 172.33768006571387, 260.0, 172.33768006571387, 559.0, 172.33768006571387, 172.33768006571384, 172.33768006571387, 172.33768006571384, 541.0, 172.33768006571387, 172.33768006571387, 172.33768006571387, 305.73718256980624, 817.7227008147047, 172.33768006571384, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.3376800657139, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571387, 172.33768006571384, 172.3376800657139, 172.33768006571387, 249.8662611223212, 172.33768006571387, 172.33768006571387, 172.3376800657139, 172.33768006571387]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
