Model,SolvedOptimally,SolutionCount,ObjectiveBound,SolveTime,TimeOut,OptimalityGap,BestObjective
FirstStage,True,10,7311.721206491003,37.22807502746582,False,0.0,7311.721206491003
SecondStage,True,10,6603.62708572661,0.6197080612182617,False,0.0,6603.627085726619
block0,True,2,680.9389001500795,0.6837010383605957,False,0.0,680.9389001500788
block1,True,2,745.4492398669418,0.060775041580200195,False,0.0,745.4492398669414
block2,True,3,755.8453528287018,0.0450589656829834,False,0.0,755.8453528287018
block3,True,3,503.2212747550707,0.12176299095153809,False,0.0,503.2212747550707
block4,True,1,529.663830028624,0.024584054946899414,False,0.0,529.663830028625
block5,True,1,337.2181817105097,0.01573801040649414,False,0.0,337.2181817105091
block6,True,1,795.3461124145197,0.019756078720092773,False,0.0,795.3461124145176
block7,True,3,1063.015890918577,0.07882094383239746,False,0.0,1063.0158909185775
block8,True,1,508.5738231412074,0.027964115142822266,False,0.0,508.57382314120696
block9,True,1,511.8846938371107,0.03036785125732422,False,0.0,511.8846938371112
block10,True,1,599.7595994614312,0.10248422622680664,False,0.0,599.7595994614311
block11,True,1,775.2016013560374,0.03564786911010742,False,0.0,775.2016013560369
block12,True,1,921.5975328943023,0.03838300704956055,False,0.0,921.5975328942995
block13,True,1,948.2462389853135,0.04256796836853027,False,0.0,948.246238985315
block14,True,2,620.1936861522631,0.05692005157470703,False,0.0,620.1936861522637
block15,True,1,482.30207316787255,0.02708888053894043,False,0.0,482.30207316787204
block16,True,1,537.6704724059828,0.1005091667175293,False,0.0,537.6704724059828
block17,True,3,723.6784515591562,0.16248106956481934,False,0.0,723.6784515591562
block18,True,1,643.6257465828903,0.04858803749084473,False,0.0,643.6257465828894
block19,True,1,722.7404347629999,0.03945493698120117,False,0.0,722.7404347629999
block20,True,2,445.0260868518171,0.035553932189941406,False,0.0,445.0260868518185
block21,True,1,1084.5486733066055,0.06418895721435547,False,0.0,1084.548673306604
block22,True,2,550.3649778203207,0.04510211944580078,False,0.0,550.3649778203213
block23,True,1,772.0470837202229,0.0665431022644043,False,0.0,772.047083720224
block24,True,1,1024.1986581881774,0.0409848690032959,False,0.0,1024.1986581881765
block25,True,1,879.4006268276494,0.06011700630187988,False,0.0,879.4006268276506
block26,True,3,935.2902585751717,0.10317802429199219,False,0.0,935.2902585751751
block27,True,1,872.8736751818483,0.05347394943237305,False,0.0,872.8736751818476
block28,True,1,384.8486265056449,0.030997037887573242,False,0.0,384.8486265056449
block29,True,1,761.8312158283725,0.0434420108795166,False,0.0,761.8312158283717
block30,True,1,614.0906465519274,0.04270219802856445,False,0.0,614.0906465519264
block31,True,1,646.9045858150093,0.04255509376525879,False,0.0,646.9045858150096
blockorder0,True,2,3.599999999993372,26.32854700088501,False,0.0,3.600000000030832
blockorder1,True,4,8.999999999988002,0.13871502876281738,False,0.0,8.999999999998636
blockorder2,True,1,-9.226397423844901e-12,0.0702219009399414,False,0.0,-1.1368683772161603e-12
blockorder3,True,2,14.00000000001856,0.2569549083709717,False,0.0,13.999999999997637
blockorder4,True,2,1.0000000000132845,0.06140899658203125,False,0.0,0.9999999999934994
blockorder5,True,1,1.3698819856244882e-11,0.028157949447631836,False,0.0,-4.547473508864641e-12
blockorder6,True,1,30.89999999999611,0.03799796104431152,False,0.0,30.89999999999918
blockorder7,True,2,4.399999999976087,0.3608689308166504,False,0.0,4.400000000021644
blockorder8,True,3,27.900000000011694,0.1353459358215332,False,0.0,27.900000000008923
blockorder9,True,6,6.6000000000012164,0.16725397109985352,False,0.0,6.600000000037198
blockorder10,True,4,11.300000000015352,0.35469603538513184,False,0.0,11.300000000008005
blockorder11,True,1,0.899999999974197,0.23679304122924805,False,0.0,0.9000000000380259
blockorder12,True,1,30.199999999977607,0.30263400077819824,False,0.0,30.20000000004984
blockorder13,True,2,1.5999999999412244,0.45030689239501953,False,0.0,1.6000000000190084
blockorder14,True,3,32.699999999976285,0.37142300605773926,False,0.0,32.69999999998909
blockorder15,True,1,7.199999999961612,0.10906791687011719,False,0.0,7.2000000000172015
blockorder16,True,6,-2.289723965986923e-11,0.4531700611114502,False,0.0,9.823253321883385e-12
blockorder17,True,5,5.299999999973689,0.5028388500213623,False,0.0,5.299999999936791
blockorder18,True,4,7.399999999979649,0.44255995750427246,False,0.0,7.400000000031923
blockorder19,True,1,37.699999999932785,0.3060939311981201,False,0.0,37.69999999994752
blockorder20,True,3,-3.8965275450664194e-11,0.1589651107788086,False,0.0,2.602362769721367e-11
blockorder21,True,3,5.7999999999774445,0.6710019111633301,False,0.0,5.8000000000000895
blockorder22,True,2,4.499999999976101,0.22147607803344727,False,0.0,4.5000000000027285
blockorder23,True,5,16.69999999994222,0.5663540363311768,False,0.0,16.69999999999618
blockorder24,True,1,15.499999999950976,0.39736294746398926,False,0.0,15.499999999999545
blockorder25,True,4,1.199999999956706,0.737429141998291,False,0.0,1.200000000003456
blockorder26,True,1,20.1999999999663,0.8928489685058594,False,0.0,20.19999999998845
blockorder27,True,2,16.399999999982793,0.40709614753723145,False,0.0,16.39999999998963
blockorder28,True,2,-1.9189982936040906e-11,0.18994593620300293,False,0.0,3.410605131648481e-12
blockorder29,True,2,6.599999999970752,0.4895329475402832,False,0.0,6.599999999984902
blockorder30,True,1,61.299999999967845,0.46518397331237793,False,0.0,61.29999999997608
blockorder31,True,1,11.299999999974707,0.4793870449066162,False,0.0,11.299999999982901
