Model,SolvedOptimally,SolutionCount,ObjectiveBound,SolveTime,TimeOut,OptimalityGap,BestObjective
FirstStage,False,10,7973.282095320274,6900.688565969467,True,0.20507273141865137,10030.203278281842
SecondStage,True,5,7885.461093119261,0.3487429618835449,False,8.78330170883989e-06,7885.530354111495
block0,True,1,609.8321144038177,0.29312896728515625,False,0.0,609.8321144038175
block1,True,6,526.7749911239011,0.11243820190429688,False,0.0,526.7749911239005
block2,True,2,401.13376244477604,0.11580610275268555,False,0.0,401.1337624447766
block3,True,2,511.4162671871218,0.10678887367248535,False,0.0,511.41626718712155
block4,True,1,477.7168368889402,0.04555201530456543,False,0.0,477.71683688894
block5,True,4,452.21926022983735,0.21933388710021973,False,0.0,452.21926022983723
block6,True,2,347.0519685604404,0.13233709335327148,False,0.0,347.05196856044074
block7,True,1,561.0443490144721,0.13920211791992188,False,0.0,561.0443490144721
block8,True,2,447.6430957879984,0.11383700370788574,False,0.0,447.6430957879977
block9,True,4,515.4292618354166,0.1034688949584961,False,0.0,515.4292618354169
block10,True,3,590.6595078197324,0.2096560001373291,False,0.0,590.659507819732
block11,True,7,535.9843225718819,0.1504659652709961,False,0.0,535.984322571882
block12,True,2,543.9525673838752,0.0979318618774414,False,0.0,543.9525673838748
block13,True,3,615.4391532145719,0.07991909980773926,False,0.0,615.4391532145712
block14,True,4,527.4557808729655,0.10593414306640625,False,0.0,527.4557808729666
block15,True,7,448.89589498397163,0.15367913246154785,False,0.0,448.8958949839711
block16,True,8,551.0610148609921,0.8508141040802002,False,0.0,551.0610148609923
block17,True,7,551.1779337741646,0.42267489433288574,False,0.0,551.1779337741642
block18,True,5,482.8091289453673,0.24087905883789062,False,0.0,482.8091289453669
block19,True,1,495.56386406158526,0.044523000717163086,False,0.0,495.56386406158475
block20,True,5,359.907971687745,0.11069297790527344,False,0.0,359.9079716877451
block21,True,4,627.4693126776624,0.2357640266418457,False,0.0,627.4693126776612
block22,True,6,469.35432715721527,0.10709404945373535,False,0.0,469.3543271572164
block23,True,3,504.06294999373677,0.28120899200439453,False,0.0,504.0629499937366
block24,True,3,559.7037812735789,0.25049400329589844,False,0.0,559.703781273579
