Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
2,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 217.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 110.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 415.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 728.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 93.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 66.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
3,16,156.31153904236862,"[533.1169498197495, 156.31153904236862, 288.98560860929786, 156.31153904236862, 170.21214183458383, 156.31153904236862, 156.31153904236862, 230.71743250685984, 199.91311105549872, 156.31153904236862, 191.27130199049563, 226.46415441377724, 335.432952397974, 156.31153904236862, 156.31153904236862, 156.31153904236862, 350.4106207524811, 165.8129697604687, 156.31153904236862, 168.11500937366412, 271.6569937336171, 162.05201930655187, 156.31153904236862, 156.31153904236862, 359.7125638641464, 197.72722350279497, 189.67021955321871, 156.31153904236862, 396.0, 221.5103030934625, 228.537194429509, 158.82425854286947, 156.31153904236862, 156.31153904236862, 374.1725961505914, 176.41245149830314, 438.33275367479945, 215.54999518589165, 446.2811328007809, 412.8309951864821, 242.75947277929714, 156.31153904236862, 188.45752108608056, 221.78415097319353, 156.31153904236862, 156.31153904236862, 581.0940928237579, 190.40367322032455, 272.15801369086176, 259.88938666587444, 206.2540556097028, 156.31153904236862, 156.31153904236862, 156.31153904236862, 817.9425105403042, 156.88863005337288, 156.60748439599774, 229.15861902825284, 294.2795313058847, 156.31153904236862, 237.1332924486032, 285.3033857286509, 443.0, 156.31153904236862, 334.9419760182221, 156.31153904236862, 241.73561468437154, 429.0, 275.5168557401826, 156.31153904236862, 453.7619507878099, 156.31153904236862, 156.31153904236862, 379.0, 204.425018898958, 246.62393053273541, 156.31153904236862, 156.31153904236862, 156.31153904236862, 156.31153904236862, 156.31153904236862, 245.40912093399538, 156.31153904236862, 156.31153904236862, 156.31153904236862, 213.92257286588932, 333.3714139957469, 156.31153904236862, 186.53550134972275, 156.31153904236862, 215.68933971772748, 232.83439591047838, 229.3832061803751, 164.13974362358414, 296.8623313765851, 156.31153904236862, 156.31153904236862, 178.5090707496576, 195.08981176550884, 609.0658512061744]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
4,16,73.89019185236742,"[504.0, 73.89019185236742, 78.57208201253619, 73.89019185236742, 73.89019185236742, 73.89019185236742, 73.89019185236737, 124.42178802877203, 174.4370884233811, 73.89019185236742, 106.92600409333286, 165.14751136930045, 213.0, 121.04549202447546, 73.89019185236742, 73.89019185236742, 288.46276491119784, 91.20784725621459, 73.89019185236742, 109.81813012915937, 147.79255851596955, 73.89019185236742, 73.89019185236742, 99.66405019562094, 309.0, 127.0, 73.89019185236742, 73.89019185236742, 73.89019185236742, 191.96410901433262, 112.58302079897031, 73.89019185236742, 73.89019185236742, 102.92342870053267, 331.0, 115.94223370792365, 197.14362043217636, 110.0, 306.0, 365.0, 138.82021454720092, 73.89019185236742, 124.23324252653128, 176.4410528258245, 90.64731202782873, 73.89019185236742, 542.5595824824287, 73.89019185236742, 199.0, 73.89019185236742, 103.77685370262905, 87.0, 116.09493005773062, 73.89019185236742, 777.4288055353741, 73.89019185236742, 111.47031301783892, 95.19176299921344, 188.19600052578522, 73.89019185236742, 134.53751732845126, 183.59150147466508, 127.37715313507229, 73.89019185236742, 260.0, 73.89019185236742, 73.89019185236742, 73.89019185236742, 211.81709594169172, 103.67289475024904, 430.0, 73.89019185236742, 73.89019185236742, 86.07416495719907, 73.89019185236742, 181.0, 94.47686792496185, 73.89019185236742, 73.89019185236742, 73.89019185236742, 73.89019185236742, 161.57290950705558, 73.89019185236742, 73.89019185236742, 73.89019185236742, 73.89019185236742, 284.7113425732459, 73.89019185236742, 108.081622246618, 73.89019185236742, 159.97793258442786, 158.0, 73.89019185236742, 73.89019185236742, 73.89019185236742, 73.89019185236742, 119.92171876470435, 73.89019185236742, 99.57980280365832, 511.0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
6,16,349.00173549738753,"[666.5270800559326, 349.00173549738753, 508.3208341049196, 414.72664994604213, 349.00173549738753, 424.38323530519017, 553.3985518345146, 425.91382597340134, 356.27077137143897, 353.21153997223234, 376.3667919519448, 349.00173549738753, 514.0373283963276, 376.093296859199, 349.00173549738753, 349.00173549738753, 480.43086856370155, 349.00173549738753, 349.00173549738753, 349.00173549738753, 429.04436918055944, 349.00173549738753, 418.4495233869538, 349.00173549738753, 460.7427150990077, 349.00173549738753, 439.27835017652933, 531.0, 646.7616354815691, 355.71551636933566, 468.6371520541045, 349.00173549738753, 349.00173549738753, 349.00173549738753, 487.59052667221493, 385.4429310683137, 394.9293149360453, 684.2912800601757, 501.0883820343604, 644.396325011579, 356.68026743473763, 349.00173549738753, 349.00173549738753, 358.694543872495, 394.47902453901304, 349.00173549738753, 779.5983118173928, 367.218854691219, 436.73179876982306, 399.21371296142854, 349.00173549738753, 450.4728892051202, 556.8146160772396, 349.00173549738753, 915.9981222875435, 376.76730260077295, 349.00173549738753, 500.4323282762498, 349.62624253930016, 359.76244094894065, 349.00173549738753, 447.4690145288746, 555.2152712138674, 349.00173549738753, 511.43356290206407, 403.14254451268323, 449.83848719292644, 532.8480945953005, 390.5326927548339, 349.00173549738753, 658.3489141339934, 362.90653262100557, 349.00173549738753, 529.3150675761707, 368.89205159686566, 361.842027781245, 363.24255433391227, 349.00173549738753, 351.1157753598415, 349.00173549738753, 445.2592204278503, 363.87254756519104, 349.00173549738753, 349.00173549738753, 396.3153273196348, 473.4847553628571, 417.64525286396923, 541.0, 349.00173549738753, 353.26937598269706, 406.3691137370032, 362.4037114872055, 349.00173549738753, 404.0528647439553, 395.1909325151437, 374.23901635053494, 377.2158057601339, 349.00173549738753, 349.00173549738753, 695.8044651940847]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
8,16,259.59324046628836,"[554.6883057857518, 259.59324046628836, 424.14426018116217, 259.59324046628836, 259.59324046628836, 259.59324046628836, 259.59324046628836, 318.5919828370117, 259.59324046628836, 259.59324046628836, 272.83455769517144, 269.2702163186378, 408.70487539783596, 259.59324046628836, 259.59324046628836, 267.1749841017289, 389.1746079153788, 259.59324046628836, 259.59324046628836, 259.59324046628836, 367.7158657154079, 271.79011321380347, 259.59324046628836, 259.59324046628836, 405.47440852919607, 259.59324046628836, 267.0, 276.68703786814956, 480.7471255757697, 259.59324046628836, 362.96856217887336, 259.59324046628836, 295.93555233084857, 259.59324046628836, 447.6821594870153, 259.59324046628836, 259.59324046628836, 330.82278089656756, 470.3425914875762, 489.0201336059657, 283.692439332815, 259.59324046628836, 259.59324046628836, 264.47999852970963, 259.59324046628836, 259.59324046628836, 643.5838366691486, 259.59324046628836, 352.50569550083617, 312.7967261362299, 279.51301497479574, 394.2799868250641, 259.59324046628836, 272.81073783148776, 867.9379374205985, 259.59324046628836, 259.59324046628836, 327.66298323483517, 321.57675499715174, 312.34612093398334, 298.7561060484771, 378.3907042387912, 524.1777189554834, 259.59324046628836, 457.77024505529255, 275.57028117526306, 405.84268874999145, 508.7970295808147, 304.22386998431307, 296.30008019136847, 579.1663789803673, 313.1807032852689, 259.59324046628836, 469.0498657695642, 328.1274814587286, 315.6537256749479, 259.59324046628836, 259.59324046628836, 311.9669956785649, 283.18149075164365, 259.59324046628836, 302.4296600235058, 259.59324046628836, 259.59324046628836, 259.59324046628836, 339.25386246338667, 392.7966642594706, 259.59324046628836, 259.59324046628836, 259.59324046628836, 275.88894905052695, 281.47438174806024, 270.7567407807794, 331.8084827828886, 344.1484921947165, 347.010414360448, 298.6130403912207, 259.59324046628836, 259.59324046628836, 649.8513156664197]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
10,10,152.13321258157654,"[152.13321258157654, 249.67755623607724, 152.13321258157654, 178.11323150024108, 162.6799339729126, 152.13321258157654, 158.68799012237145, 152.13321258157654, 152.13321258157654, 152.13321258157654, 233.43315228125144, 358.17545399884864, 152.13321258157654, 226.52206179121347, 270.73019527943035, 233.63569696626342, 426.06651473247075, 400.7232043334648, 152.13321258157654, 265.65409907840814, 156.54565210703592, 425.95165324184575, 287.09041085821445, 219.94736206881598, 160.57385987781888, 224.6653266372938, 294.1051215836709, 327.0741003159823, 421.0, 335.90531452989944, 438.82978969280384, 152.13321258157654, 189.10506801060095, 152.13321258157654, 326.0919980114316, 386.7761820418592, 152.13321258157654, 259.06340358557816, 152.13321258157654, 166.73700176933272, 152.13321258157654, 152.13321258157654, 239.54610495093522, 152.13321258157654, 152.13321258157654, 778.5038945696468, 252.28909639150493, 154.53159266282904, 416.0, 296.6542099784908, 152.13321258157654, 174.34416597572272, 152.13321258157654, 152.13321258157654, 579.6678145442678, 152.13321258157654, 152.13321258157654, 152.13321258157654, 152.13321258157654, 152.13321258157654, 444.7365095362321, 668.0784520528609, 152.13321258157654, 169.17268532099507, 420.9133721426892, 152.13321258157654, 349.6922025180357, 152.13321258157654, 152.13321258157654, 184.6569761599774, 155.65098854392411, 233.81027913759078, 216.22433003879905, 248.18052018489794, 152.13321258157654, 155.04745024101715, 152.13321258157654, 335.45297663657857, 152.13321258157654, 152.13321258157654, 152.13321258157654, 320.0, 152.13321258157654, 441.45624959523104, 421.64787231763955, 152.13321258157654, 629.6042978636458, 152.13321258157654, 267.42025924318096, 168.95162110843012, 152.13321258157654, 152.13321258157654, 152.13321258157654, 350.54570238697744, 227.77112561739756, 152.42020306633484, 248.06287416789866, 152.13321258157654, 152.13321258157654, 177.97371323680764]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
11,17,166.38656834319477,"[166.38656834319477, 259.33168319235665, 222.5943081429732, 166.38656834319477, 166.38656834319477, 166.38656834319477, 166.38656834319477, 299.90047399333827, 423.0522833852475, 651.0, 229.05802603626506, 236.5109891128907, 166.38656834319477, 166.38656834319477, 166.38656834319477, 166.38656834319477, 166.38656834319477, 325.61945919633723, 166.38656834319477, 187.45715169153863, 166.38656834319477, 166.38656834319477, 385.9778596307708, 218.16728256286575, 166.38656834319477, 210.55926431397614, 250.0, 166.38656834319477, 166.38656834319477, 262.64261389062455, 638.7344160408152, 166.38656834319477, 166.38656834319477, 166.38656834319477, 166.38656834319477, 166.38656834319477, 166.38656834319477, 796.763717947251, 166.38656834319477, 213.62889812600355, 166.38656834319477, 407.0, 384.2003240978994, 250.03209512620114, 166.38656834319477, 286.42856910686044, 177.05489318435824, 166.38656834319477, 546.4909208233504, 659.7363336900802, 170.52677788968697, 171.8091481292636, 214.61938088620872, 166.38656834319477, 166.38656834319477, 166.38656834319477, 166.38656834319477, 295.00482494218045, 181.86966507967742, 420.0, 166.38656834319477, 222.98897526401402, 206.6648731477004, 166.38656834319477, 172.52782802033136, 166.38656834319477, 199.25621675080276, 166.38656834319477, 166.38656834319477, 166.38656834319477, 215.31478384274266, 166.38656834319477, 182.5066377736744, 166.38656834319477, 243.0286658823327, 166.38656834319477, 383.0, 575.781716360801, 166.38656834319477, 202.0, 166.38656834319477, 275.9265449575201, 256.15755315639615, 249.90586665877856, 166.38656834319477, 166.38656834319477, 238.0905304273545, 341.1657043116891, 307.7056991884316, 166.38656834319477, 321.1921775688776, 208.18113916148147, 166.38656834319477, 230.51691257707486, 166.38656834319477, 166.38656834319477, 200.67070547970224, 261.83450489040507, 166.38656834319477, 191.7313002576647]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
12,29,324.13622997301286,"[363.9955962947644, 329.14114702292017, 324.13622997301286, 365.04260106159484, 379.6294566406528, 513.2830090460133, 324.13622997301286, 375.74131465759217, 546.0076397935562, 467.4473202101528, 765.1334372850789, 462.2450872375816, 353.689642589154, 324.13622997301286, 402.12035820312195, 500.160425600855, 324.13622997301286, 324.13622997301286, 324.13622997301286, 343.0934001827986, 748.3810913341252, 412.59169410608, 324.13622997301286, 555.2905715273063, 324.13622997301286, 324.544706296944, 324.13622997301286, 540.0, 324.13622997301286, 434.5664218803278, 484.5907770183285, 324.13622997301286, 324.13622997301286, 324.13622997301286, 387.8470163094008, 325.8973383949382, 524.7507889161907, 672.7831579854625, 354.28643404982506, 324.13622997301286, 423.67540518151225, 760.0, 393.4943466325173, 375.92274275704636, 816.7995381326558, 324.13622997301286, 384.67532897073244, 521.8766003141778, 678.8382518604286, 478.6558495140959, 332.8182462538313, 443.119034632546, 405.7020680336936, 324.13622997301286, 682.6863466950252, 546.9082083666053, 425.44801617973667, 438.7835460794058, 483.4771686523148, 342.18949451747756, 441.5640388983775, 481.0, 324.13622997301286, 465.37501055663375, 353.1972783208184, 516.3992145389681, 434.6131812508705, 324.13622997301286, 324.13622997301286, 517.4577739778551, 352.9348133161998, 456.69140014296744, 324.13622997301286, 532.0640550045083, 363.19586020012173, 324.13622997301286, 578.3687568189897, 358.93410231980664, 402.9322210993007, 837.6250658777493, 383.81594020115284, 324.13622997301286, 344.749032964833, 619.8454388786731, 370.7856157156022, 380.08413536180035, 324.13622997301286, 405.0029440970266, 324.13622997301286, 325.41956602611947, 324.13622997301286, 324.13622997301286, 338.9687713627018, 539.0, 384.7915879074022, 389.1865983203961, 456.9171039515689, 510.4487807320735, 443.3484112738919, 324.13622997301286]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Friday,7
14,17,258.77126810481906,"[258.77126810481906, 289.7820272161472, 361.9994159767092, 258.77126810481906, 304.6687972023459, 258.77126810481906, 258.77126810481906, 392.94314514782434, 475.02583205685954, 693.9509778507186, 426.3534457487847, 273.15705593272895, 258.77126810481906, 258.77126810481906, 258.77126810481906, 258.77126810481906, 258.77126810481906, 401.67737708359834, 258.77126810481906, 258.77126810481906, 312.0163232300082, 343.5506883664566, 404.28485069633655, 308.20851241408405, 258.77126810481906, 283.0131217401449, 270.18141279606965, 306.6309058382352, 258.77126810481906, 262.64261389062455, 665.8607667257338, 258.77126810481906, 258.77126810481906, 259.18414680758957, 309.0, 258.77126810481906, 258.77126810481906, 852.014105165345, 258.77126810481906, 402.9423663179989, 258.77126810481906, 465.9967054946635, 412.99218259265433, 347.7415423487842, 258.77126810481906, 441.8719337813925, 343.4293987217427, 258.77126810481906, 588.8455866790746, 722.830744779209, 258.77126810481906, 258.77126810481906, 313.74617895693467, 258.77126810481906, 258.77126810481906, 258.77126810481906, 258.77126810481906, 329.24801163621515, 258.77126810481906, 511.9221765011968, 258.77126810481906, 290.89854087433116, 267.86059108172793, 349.92411171470496, 282.1424358034801, 258.77126810481906, 305.36461757003394, 315.3603304716879, 258.77126810481906, 258.77126810481906, 337.599206467836, 277.3165109658353, 362.65263368937826, 258.77126810481906, 439.8912108917533, 258.77126810481906, 454.82280074548646, 594.1218991480229, 292.2530482053221, 288.8739072285405, 258.77126810481906, 301.2278609087984, 291.8785948093152, 379.7418987371893, 266.9432855755998, 365.8104158071234, 328.242392949126, 451.9763359638094, 333.1348775727552, 258.77126810481906, 343.79274174225014, 364.1577009030812, 258.77126810481906, 273.34823780419, 258.77126810481906, 258.77126810481906, 258.77126810481906, 399.6383886173786, 343.3412497167527, 258.77126810481906]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
15,18,168.73647730296955,"[325.7009707263622, 168.73647730296955, 550.4774215087522, 168.73647730296955, 191.28581859371002, 168.73647730296955, 168.73647730296955, 870.9084989063316, 168.73647730296955, 168.73647730296955, 177.38718114989132, 168.73647730296955, 399.0, 203.82397949676974, 174.02613723721868, 204.37289152745987, 294.2155508636443, 168.73647730296955, 293.3784297440382, 208.49745638515265, 168.73647730296955, 318.346766119822, 168.73647730296955, 168.73647730296955, 738.1982769371847, 168.73647730296955, 168.73647730296955, 385.0, 192.9006779024591, 379.9299590742221, 168.73647730296955, 171.03232165010786, 295.223558474678, 168.73647730296955, 168.73647730296955, 266.34850754735555, 168.73647730296955, 371.4030809110545, 168.73647730296955, 538.7087311843162, 168.73647730296955, 354.121259940516, 533.4943939952756, 546.4441221489074, 450.19130126063277, 168.73647730296955, 257.141271784978, 181.86930802311068, 333.0, 185.7129459885443, 168.73647730296955, 234.99728836886658, 320.87983563802067, 168.73647730296955, 286.752099250977, 209.85050813640743, 261.0, 222.9616918820318, 612.0, 168.73647730296955, 168.73647730296955, 177.71525099636474, 168.73647730296955, 168.73647730296955, 452.42494577832827, 168.73647730296955, 523.0, 523.3618934543235, 307.21932240087824, 232.0797024684997, 280.2521315589834, 168.73647730296955, 168.73647730296955, 601.9578785972059, 280.06630254033666, 184.99477979749796, 575.3408348207203, 168.73647730296955, 168.73647730296955, 490.77869134869826, 515.0138671293228, 259.2573210360823, 402.0, 378.49953217648545, 229.5122543303822, 168.73647730296955, 186.51263769964194, 393.35469165631514, 168.73647730296955, 168.73647730296955, 355.899670955741, 439.0, 527.7369204254019, 273.0, 351.55504981873656, 168.73647730296955, 192.96372604547116, 209.37007231152884, 178.29060633957695, 350.5813175956515]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,6
