Model,SolvedOptimally,SolutionCount,ObjectiveBound,SolveTime,TimeOut,OptimalityGap,BestObjective
FirstStage,False,10,1360.4666773830252,6901.320683002472,True,0.15437962164664165,1608.8385665825672
SecondStage,True,3,249.18050984005913,0.3272068500518799,False,0.0,249.18050984005922
block0,True,1,396.96539896844297,0.1783590316772461,False,0.0,396.9653989684363
block1,True,2,313.9679240501714,0.08888816833496094,False,0.0,313.9679240501711
block2,True,1,149.16018873573375,0.018728017807006836,False,0.0,149.160188735736
block3,True,2,110.69889729575038,0.14773797988891602,False,0.0,110.69889729575422
block4,True,1,106.2530060596855,0.1101830005645752,False,0.0,106.25300605968937
block5,True,1,58.86974414411429,0.0346529483795166,False,0.0,58.869744144118044
block6,True,1,198.09251319973237,0.03452014923095703,False,0.0,198.09251319973532
block7,True,3,518.7294278162422,0.07161808013916016,False,0.0,518.7294278162401
block8,True,2,236.14964802302893,0.03572511672973633,False,0.0,236.14964802303155
block9,True,1,139.59087905809338,0.019137859344482422,False,0.0,139.59087905809608
block10,True,2,123.8016249161767,0.08010387420654297,False,0.0,123.80162491618047
block11,True,1,145.76759041553487,0.03960394859313965,False,0.0,145.76759041553922
block12,True,1,84.7414378711087,0.035848140716552734,False,0.0,84.74143787111288
block13,True,1,443.80234232045905,0.03278303146362305,False,0.0,443.8023423204518
block14,True,1,255.4529408567746,0.02431797981262207,False,0.0,255.45294085677665
block15,True,1,126.82144649006841,0.023289918899536133,False,0.0,126.82144649007145
block16,True,1,103.18910714580124,0.0435330867767334,False,0.0,103.18910714580505
block17,True,4,261.2565943885372,0.19645380973815918,False,0.0,261.2565943885407
block18,True,4,190.51576183056636,0.255033016204834,False,0.0,190.51576183057026
block19,True,1,157.38701710663963,0.024763822555541992,False,0.0,157.38701710664205
block20,True,1,60.985043130574695,0.012911796569824219,False,0.0,60.98504313057839
block21,True,1,453.5273049817997,0.03831601142883301,False,0.0,453.5273049817915
block22,True,1,173.5183482363518,0.023404836654663086,False,0.0,173.5183482363537
block23,True,1,114.50435075923588,0.039077043533325195,False,0.0,114.50435075923951
block24,True,1,80.42883170195091,0.0415501594543457,False,0.0,80.42883170195437
block25,True,1,132.3309268866767,0.06029796600341797,False,0.0,132.33092688668057
block26,True,3,573.8193351689943,0.07518315315246582,False,0.0,573.819335168992
block27,True,1,164.64355220557763,0.042037010192871094,False,0.0,164.64355220558167
block28,True,1,106.07990111891422,0.01641392707824707,False,0.0,106.07990111891812
block29,True,1,135.00301257519277,0.08395981788635254,False,0.0,135.0030125751962
block30,True,1,133.69345800636665,0.027496814727783203,False,0.0,133.69345800636796
block31,True,1,98.66158372508698,0.036657094955444336,False,0.0,98.66158372509092
blockorder0,True,2,4.85000000000241,8.998657941818237,False,0.0,4.849999999996726
blockorder1,True,2,-1.9539925233402755e-12,0.20003104209899902,False,0.0,-6.350475700855895e-13
blockorder2,True,1,1.5499999999996597,0.027730941772460938,False,0.0,1.5499999999997383
blockorder3,True,3,0.700000000000629,0.2615070343017578,False,0.0,0.7000000000010687
blockorder4,True,5,7.15000000000013,0.2773098945617676,False,0.0,7.150000000001455
blockorder5,True,4,0.20000000000085638,0.14379096031188965,False,0.0,0.20000000000095497
blockorder6,True,3,-7.682743330406083e-13,0.1624438762664795,False,0.0,-1.5543122344752192e-13
blockorder7,True,2,10.699999999993755,0.17958498001098633,False,0.0,10.699999999999319
blockorder8,True,3,-6.257216966787382e-12,0.09654688835144043,False,0.0,3.3650859876388495e-12
blockorder9,True,1,1.19999999999818,0.04021620750427246,False,0.0,1.199999999997886
blockorder10,True,4,1.9999999999949019,0.1668410301208496,False,0.0,2.0000000000013207
blockorder11,True,3,12.19999999999824,0.21451401710510254,False,0.0,12.200000000000957
blockorder12,True,6,-4.990674540295004e-12,0.16312003135681152,False,0.0,1.0680345496894006e-12
blockorder13,True,1,5.6999999999979405,0.2065589427947998,False,0.0,5.69999999999709
blockorder14,True,2,1.524558257415265e-12,0.07860493659973145,False,0.0,1.0680345496894006e-12
blockorder15,True,2,2.600000000000561,0.06158900260925293,False,0.0,2.600000000002183
blockorder16,True,4,-2.220446049250313e-13,0.1677989959716797,False,0.0,-5.684341886080801e-13
blockorder17,True,6,1.2523315717771766e-12,0.3031320571899414,False,0.0,-1.7053025658242404e-12
blockorder18,True,1,-4.973799150320701e-14,0.28684401512145996,False,0.0,-6.139533326177116e-13
blockorder19,True,2,2.2499999999999107,0.08699584007263184,False,0.0,2.2499999999990905
blockorder20,True,1,3.745892485085278e-13,0.006565093994140625,False,0.0,-6.372680161348399e-13
blockorder21,True,1,3.549999999999369,0.2922179698944092,False,0.0,3.550000000003344
blockorder22,True,2,-1.4215295607300504e-12,0.06537795066833496,False,0.0,-2.2737367544323206e-12
blockorder23,True,3,2.1000000000009997,0.21684813499450684,False,0.0,2.0999999999985675
blockorder24,True,2,2.549999999997693,0.273057222366333,False,0.0,2.5500000000008183
blockorder25,True,3,-1.0302869668521453e-13,0.38353991508483887,False,0.0,-2.3647750424515834e-12
blockorder26,True,3,19.249999999994042,0.3424100875854492,False,0.0,19.250000000002956
blockorder27,True,5,2.949999999998066,0.2964179515838623,False,0.0,2.950000000004138
blockorder28,True,5,3.1999999999987825,0.027013063430786133,False,0.0,3.199999999999079
blockorder29,True,5,4.549999999999196,0.16719603538513184,False,0.0,4.54999999999975
blockorder30,True,1,-2.079003635913068e-12,0.1353449821472168,False,0.0,0.0
blockorder31,True,3,6.625811010962934e-13,0.1653609275817871,False,0.0,-1.1368683772161603e-12
