Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
2,16,359.3247085892761,"[359.3247085892761, 359.3247085892761, 467.97442049157337, 411.03097657658566, 359.3247085892761, 412.2759291579971, 541.2912456873214, 402.3776450457239, 359.3247085892761, 701.6182995059438, 380.77657695684445, 359.3247085892761, 359.3247085892761, 363.9859907120058, 359.3247085892761, 359.3247085892761, 359.3247085892761, 359.3247085892761, 359.3247085892761, 359.3247085892761, 378.4886019858194, 359.3247085892761, 359.3247085892761, 359.3247085892761, 782.2524990182886, 359.3247085892761, 419.76428449562457, 359.3247085892761, 413.5004442248948, 359.3247085892761, 394.11203356145484, 359.3247085892761, 423.59007532673513, 359.3247085892761, 359.3247085892761, 373.3356249211206, 566.7792662176637, 368.6895423412938, 359.3247085892761, 402.8621257247089, 364.21984408649394, 359.3247085892761, 645.2421680653849, 359.3247085892761, 382.3717183918199, 382.3460717157651, 383.5004094673394, 359.3247085892761, 359.3247085892761, 401.13685062950765, 359.3247085892761, 359.3247085892761, 524.0424196922536, 399.0384370345323, 359.3247085892761, 364.6599964535798, 431.9466163902307, 438.47736249373315, 359.3247085892761, 371.34541049847115, 359.3247085892761, 359.3247085892761, 595.7842406622688, 359.3247085892761, 359.3247085892761, 375.0581976565154, 432.39552830324254, 487.5369993335812, 359.3247085892761, 359.3247085892761, 359.3247085892761, 359.3247085892761, 376.64576764096967, 359.3247085892761, 359.3247085892761, 407.60584953914855, 386.7872172568187, 359.3247085892761, 376.0918540284402, 363.4129872493151, 396.40600943526664, 359.3247085892761, 359.3247085892761, 359.3247085892761, 387.5808940187389, 493.2921878958906, 359.3247085892761, 426.92193359196744, 388.65796384024065, 359.3247085892761, 377.96609900557166, 444.23337299741695, 359.3247085892761, 430.89601794407986, 481.4987889784471, 359.3247085892761, 361.0579955861791, 458.904755974158, 359.3247085892761, 359.3247085892761]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
3,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 578.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 436.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
4,16,76.18913841948374,"[76.18913841948374, 80.65104839404209, 135.15865157186434, 76.18913841948374, 76.18913841948374, 76.18913841948374, 76.18913841948375, 87.87455033015186, 76.18913841948374, 90.1738955211768, 81.5632557046759, 76.18913841948374, 76.18913841948374, 76.18913841948374, 76.18913841948374, 110.86344505936029, 76.18913841948374, 76.18913841948374, 76.18913841948374, 76.18913841948374, 96.05887198179079, 109.7380939072516, 92.95543297136066, 76.18913841948374, 623.7618446650497, 76.18913841948374, 76.18913841948374, 120.37549882578095, 84.74712557576979, 76.18913841948374, 134.4313677493645, 76.18913841948374, 76.18913841948374, 76.18913841948374, 76.18913841948374, 76.18913841948374, 76.18913841948374, 115.27278571067596, 76.18913841948374, 76.18913841948374, 76.18913841948374, 76.18913841948374, 476.57819016393364, 76.18913841948374, 76.18913841948374, 76.18913841948374, 76.18913841948374, 76.18913841948374, 80.34768180997447, 76.18913841948374, 76.18913841948374, 76.18913841948374, 76.18913841948374, 116.49919878911915, 76.18913841948374, 76.18913841948374, 76.18913841948374, 98.50436420658232, 76.18913841948374, 156.0345818916147, 76.18913841948374, 93.08731851014049, 443.0, 76.18913841948374, 122.82826903707047, 119.25874213289441, 164.10707406561994, 79.7970295808147, 76.18913841948374, 139.98854114899984, 125.40442819255755, 156.86916424290027, 92.64436171061982, 90.04986576956428, 123.7024625597706, 181.0, 76.18913841948374, 76.18913841948374, 155.6554566361963, 126.869951709275, 76.18913841948374, 76.18913841948374, 76.18913841948374, 76.18913841948374, 76.18913841948374, 125.33128959749732, 76.18913841948374, 76.18913841948374, 76.18913841948374, 76.18913841948374, 76.18913841948374, 158.0, 76.18913841948374, 167.66873915930444, 76.18913841948374, 190.6988753180794, 142.30150134885207, 76.18913841948374, 76.18913841948374, 76.18913841948374]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
6,16,167.17413448502725,"[167.17413448502725, 167.17413448502725, 345.572178168626, 167.17413448502725, 172.51108840170014, 167.17413448502725, 167.17413448502725, 194.17019480823973, 167.17413448502725, 167.17413448502725, 167.17413448502725, 167.17413448502725, 198.6220908174578, 167.17413448502725, 167.17413448502725, 167.17413448502725, 167.17413448502725, 167.17413448502725, 167.17413448502725, 167.17413448502725, 219.9233071994384, 197.899921361436, 168.85051431993128, 167.17413448502725, 674.474408529196, 167.17413448502725, 191.96916612033505, 198.109790482823, 167.17413448502725, 167.17413448502725, 250.3855413799032, 167.17413448502725, 262.0, 167.17413448502725, 167.17413448502725, 167.17413448502725, 167.17413448502725, 220.82278089656765, 167.17413448502725, 167.17413448502725, 180.12839665157998, 167.17413448502725, 540.8024687234828, 167.17413448502725, 167.17413448502725, 167.17413448502725, 167.17413448502725, 192.70261978744088, 167.17413448502725, 262.1883332329908, 178.66634032655753, 167.17413448502725, 167.17413448502725, 185.56549703622804, 167.17413448502725, 167.17413448502725, 167.17413448502725, 232.47122023562173, 182.27266919958328, 237.23354804689916, 178.78491353963568, 194.79920276412622, 516.2000843724376, 167.17413448502725, 197.77024505529255, 167.17413448502725, 331.95249689762403, 167.17413448502725, 167.17413448502725, 190.98954178803885, 167.17413448502725, 194.25216332652118, 167.17413448502725, 167.17413448502725, 202.23728960636117, 246.62393053273541, 167.17413448502725, 167.17413448502725, 229.32012803305605, 184.66340469114812, 208.0, 167.17413448502725, 167.17413448502725, 167.17413448502725, 167.17413448502725, 265.36367061101913, 167.17413448502725, 167.17413448502725, 167.17413448502725, 167.17413448502725, 167.17413448502725, 232.83439591047838, 231.68215274749144, 257.91829093052115, 299.1612779437014, 235.7569695111633, 170.23256804374296, 180.80801731677394, 171.69914738133429, 174.25498962565825]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
8,16,247.48593431909524,"[247.48593431909524, 247.48593431909524, 383.79784656781584, 255.8975670968319, 274.1872760782728, 247.48593431909524, 247.48593431909524, 295.0558019093342, 247.48593431909524, 608.0, 277.2443427000711, 247.48593431909524, 247.48593431909524, 247.48593431909524, 247.48593431909524, 268.5853145906784, 247.48593431909524, 251.25832752935162, 247.48593431909524, 262.68236919559524, 317.1600985206678, 264.7979837261226, 259.98602052503963, 287.66818712480693, 726.9841924484771, 247.48593431909524, 247.48593431909524, 247.48593431909524, 247.48593431909524, 250.9175710399033, 288.4434436862236, 247.48593431909524, 380.5722652952865, 247.48593431909524, 293.216139188183, 247.48593431909524, 247.48593431909524, 315.2026322298882, 247.48593431909524, 247.48593431909524, 291.2320159845714, 300.95424398401576, 603.8612459856511, 247.48593431909524, 247.48593431909524, 341.0551092402893, 247.48593431909524, 247.48593431909524, 247.48593431909524, 314.719863804309, 278.7323817182696, 247.48593431909524, 250.49686815777181, 330.5201504531646, 247.48593431909524, 247.48593431909524, 400.8630705593009, 265.70801745231836, 247.48593431909524, 323.9290904835139, 250.3583031757761, 247.48593431909524, 564.7466884038848, 272.45993269796537, 247.48593431909524, 247.48593431909524, 388.39972986030756, 247.48593431909524, 251.64592321875662, 247.48593431909524, 247.48593431909524, 295.0022092052221, 329.82855194481954, 247.48593431909524, 311.5277891652142, 361.41754743285145, 283.1379033891948, 247.48593431909524, 336.94307434716376, 319.420821857778, 278.7400294737047, 247.48593431909524, 269.91621355817693, 247.48593431909524, 250.85880716539248, 359.0612949964204, 247.48593431909524, 316.0, 334.7000878042553, 247.48593431909524, 247.48593431909524, 363.30404325827175, 283.0596752362944, 358.65163598301314, 430.4563486580199, 297.7604674471974, 282.4552302172659, 391.0727214028558, 250.81135376514425, 247.48593431909524]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
10,11,0.0,"[219.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 129.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 123.31081449470531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 454.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 439.0, 326.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 198.0, 0.0, 0.0, 0.0, 0.0, 0.0, 297.0, 0.0, 0.0, 0.0, 0.0, 75.0, 0.0, 0.0, 0.0, 0.0, 348.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 341.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 157.0, 0.0, 388.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 239.0, 0.0, 0.0, 286.0, 0.0, 0.0, 0.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
11,23,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 113.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 429.0, 0.0, 0.0, 435.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 287.0, 0.0, 0.0, 0.0, 0.0, 0.0, 486.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 138.0, 0.0, 0.0, 184.0, 107.0, 139.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 181.0, 0.0, 0.0, 0.0, 0.0, 0.0, 260.0, 0.0, 0.0, 0.0, 0.0, 156.0, 0.0, 0.0, 0.0, 0.0, 0.0, 367.0, 0.0, 0.0, 0.0, 0.0, 0.0, 328.0, 0.0, 0.0, 0.0, 231.0, 0.0, 0.0, 0.0, 0.0, 0.0, 537.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Thursday,6
14,10,0.0,"[204.0, 0.0, 0.0, 0.0, 0.0, 320.0, 0.0, 0.0, 0.0, 259.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 262.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 327.0, 0.0, 0.0, 0.0, 441.0, 0.0, 0.0, 0.0, 222.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 289.0, 0.0, 0.0, 660.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 198.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 185.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
15,23,233.07235120192433,"[233.07235120192433, 233.07235120192433, 272.97651960243275, 233.07235120192433, 233.07235120192433, 285.8425694322193, 233.07235120192433, 321.12288251724107, 292.834176984858, 258.4285617997881, 259.4328528612457, 402.91691718012896, 233.07235120192433, 233.07235120192433, 235.19904433678832, 559.0777778744634, 233.07235120192433, 233.07235120192433, 507.17412241128056, 266.0, 233.07235120192433, 233.07235120192433, 233.07235120192433, 233.07235120192433, 233.07235120192433, 394.5666204271283, 233.07235120192433, 362.4229468386866, 313.0, 372.49353410592965, 323.1164433572786, 651.9103576642982, 233.07235120192433, 233.07235120192433, 233.07235120192433, 233.07235120192433, 391.856891159065, 233.07235120192433, 271.0902294077722, 233.07235120192433, 339.0, 526.0, 389.82239419930977, 233.07235120192433, 444.99999999999994, 398.32288166964037, 273.37450553738455, 365.7307291262012, 399.49744864488343, 233.07235120192433, 257.37224156613564, 233.07235120192433, 233.07235120192433, 261.9238913382928, 288.30699891103814, 233.07235120192433, 233.07235120192433, 242.64100909488548, 426.5226662610138, 298.6192368640004, 233.07235120192433, 233.07235120192433, 233.07235120192433, 233.07235120192433, 233.07235120192433, 300.10334577164343, 233.07235120192433, 233.07235120192433, 233.07235120192433, 327.15597508679093, 233.07235120192433, 455.0140962265537, 233.07235120192433, 275.78915453034296, 266.14325665111056, 233.07235120192433, 279.67450779742813, 233.07235120192433, 245.97046253752092, 233.07235120192433, 233.07235120192433, 320.5260747025375, 495.0767892650783, 233.07235120192433, 233.07235120192433, 255.2330333155632, 233.07235120192433, 233.07235120192433, 387.44368258459866, 233.07235120192433, 360.35871620525984, 233.07235120192433, 334.19031703818257, 499.097304294762, 256.1220906454993, 233.07235120192433, 331.9111543028865, 233.07235120192433, 751.350634840112, 233.07235120192433]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Thursday,6
16,23,347.7148771582447,"[347.7148771582447, 347.7148771582447, 347.7148771582447, 347.7148771582447, 347.7148771582447, 360.04437183278066, 456.5882469276964, 353.27816963306356, 347.7148771582447, 347.7148771582447, 347.7148771582447, 424.1600206764964, 347.7148771582447, 378.13926473410135, 347.7148771582447, 625.4222406262255, 347.7148771582447, 347.7148771582447, 587.0527820880368, 351.1277309557391, 347.7148771582447, 347.7148771582447, 481.3449204195553, 512.0890236418704, 347.7148771582447, 466.3408016181751, 347.7148771582447, 492.8994859938857, 363.942507648897, 420.9926305319535, 434.3799660543091, 684.5336092893193, 347.7148771582447, 352.25795561340385, 347.7148771582447, 347.7148771582447, 422.2482867092989, 347.7148771582447, 347.7148771582447, 347.7148771582447, 472.83620461862654, 568.1647904087083, 457.54995569412034, 347.7148771582447, 488.90321119600566, 499.6575415542175, 482.3537249592403, 405.43308418834374, 502.94444321781714, 347.7148771582447, 347.7148771582447, 347.7148771582447, 347.7148771582447, 347.7148771582447, 347.7148771582447, 347.7148771582447, 347.7148771582447, 347.7148771582447, 521.0682773986639, 347.7148771582447, 358.95128597628695, 347.7148771582447, 383.6976307478722, 347.7148771582447, 347.7148771582447, 357.20370296046144, 347.7148771582447, 347.7148771582447, 402.62673074794566, 348.55013714931744, 347.7148771582447, 475.04256334431636, 347.7148771582447, 561.9999999999999, 347.7148771582447, 353.59045749746576, 347.7148771582447, 347.7148771582447, 347.7148771582447, 449.1043163591923, 347.7148771582447, 419.6995321855288, 571.3391192572395, 347.7148771582447, 347.7148771582447, 347.7148771582447, 347.7148771582447, 347.7148771582447, 518.9999999999999, 374.5468881241451, 404.06887262246306, 347.7148771582447, 379.2350139861644, 595.5224661832433, 347.7148771582447, 446.88677610385633, 445.4749701165668, 347.7148771582447, 771.1529928952071, 347.7148771582447]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Thursday,6
