Model,SolvedOptimally,SolutionCount,ObjectiveBound,SolveTime,TimeOut,OptimalityGap,BestObjective
FirstStage,False,10,6892.719210819593,6900.822736978531,True,0.06976853187924688,7409.681834075356
SecondStage,True,2,6353.007566589158,0.2978098392486572,False,9.841715940914789e-05,6353.632873088456
block0,True,1,627.3381861909684,0.40747523307800293,False,0.0,627.3381861909688
block1,True,1,684.0130548316638,0.021882057189941406,False,0.0,684.0130548316632
block2,True,3,331.82485329350675,0.12220597267150879,False,0.0,331.8248532935077
block3,True,3,331.75738118840763,0.09189414978027344,False,0.0,331.7573811884073
block4,True,1,270.06978578541293,0.05341696739196777,False,0.0,270.0697857854125
block5,True,2,291.4902552640842,0.08658289909362793,False,0.0,291.49025526408354
block6,True,1,236.5061401157027,0.09569787979125977,False,0.0,236.50614011570303
block7,True,10,621.2368498527253,0.14142394065856934,False,0.0,621.2368498527253
block8,True,5,396.94228209222047,0.12037992477416992,False,0.0,396.94228209221967
block9,True,2,341.5513865192938,0.0950460433959961,False,0.0,341.55138651929445
block10,True,2,433.0069981198012,0.09412598609924316,False,0.0,433.00699811980087
block11,True,1,374.53481555335065,0.04882097244262695,False,0.0,374.53481555335134
block12,True,1,290.16815746917155,0.08477210998535156,False,0.0,290.1681574691718
block13,True,4,546.6383970470438,0.09195709228515625,False,0.0,546.6383970470439
block14,True,1,449.8082146404977,0.023009061813354492,False,0.0,449.808214640497
block15,True,1,362.2485043583197,0.0339360237121582,False,0.0,362.2485043583202
block16,True,2,363.27404838400616,0.055029869079589844,False,0.0,363.2740483840061
block17,True,1,301.27246515453817,0.02908492088317871,False,0.0,301.27246515453805
block18,True,1,320.63411440376285,0.03813600540161133,False,0.0,320.63411440376285
block19,True,1,491.31737205193394,0.0228879451751709,False,0.0,491.31737205193394
block20,True,3,317.83512090445856,0.05721282958984375,False,0.0,317.83512090445885
block21,True,4,588.744481836914,0.03787398338317871,False,0.0,588.7444818369154
block22,True,1,332.0178970851666,0.02115488052368164,False,0.0,332.0178970851668
block23,True,3,390.0544445019241,0.11351394653320312,False,0.0,390.0544445019233
block24,True,5,358.0802587587982,0.13799691200256348,False,0.0,358.0802587587983
block25,True,1,421.61935892429665,0.03835701942443848,False,0.0,421.61935892429665
block26,True,6,645.4267739087259,0.13856101036071777,False,0.0,645.4267739087265
