Model,SolvedOptimally,SolutionCount,ObjectiveBound,SolveTime,TimeOut,OptimalityGap,BestObjective
FirstStage,False,10,7649.368358853277,6900.663381099701,True,0.20164887971916673,9581.458789915
SecondStage,True,10,5818.476007936091,1.6736400127410889,False,0.0,5818.476007936091
block0,True,4,655.1069583658959,0.9412980079650879,False,0.0,655.1069583658959
block1,True,2,797.9528446015884,0.14185810089111328,False,0.0,797.952844601589
block2,True,3,642.8197251965707,0.11162996292114258,False,0.0,642.8197251965701
block3,True,5,792.0745878888606,0.25229406356811523,False,0.0,792.0745878888608
block4,True,1,900.7596319233562,0.06483197212219238,False,0.0,900.7596319233571
block5,True,2,512.8529535864573,0.126939058303833,False,0.0,512.8529535864574
block6,True,1,925.766892016979,0.0638589859008789,False,0.0,925.7668920169783
block7,True,1,1004.5669725883704,0.25803208351135254,False,0.0,1004.5669725883711
block8,True,5,924.4359096784806,0.19406890869140625,False,0.0,924.4359096784797
block9,True,5,624.361647232502,0.11845207214355469,False,0.0,624.3616472325015
block10,True,2,1024.9727651771354,0.13751602172851562,False,0.0,1024.9727651771357
block11,True,2,1193.5409051682,0.11750507354736328,False,0.0,1193.5409051682004
block12,True,1,1185.2342649500974,0.0739431381225586,False,0.0,1185.2342649500974
block13,True,4,803.0142517129057,0.16093111038208008,False,0.0,803.0142517129048
block14,True,5,927.028980527798,0.12012505531311035,False,0.0,927.0289805277953
block15,True,6,733.1395239686981,0.19019293785095215,False,0.0,733.1395239686976
block16,True,4,678.7357750548376,0.410797119140625,False,0.0,678.7357750548379
block17,True,3,688.4601391136462,0.4286000728607178,False,0.0,688.4601391136459
block18,True,2,769.3743429071747,0.27368903160095215,False,9.99912110808255e-06,769.3820360513315
block19,True,1,976.772618379463,0.08185696601867676,False,0.0,976.7726183794625
block20,True,6,553.8629453860476,0.18171286582946777,False,0.0,553.862945386047
block21,True,3,1177.5184495082576,0.1659529209136963,False,0.0,1177.5184495082558
block22,True,4,789.1594353057171,0.14941191673278809,False,0.0,789.1594353057174
block23,True,2,1116.0567744372618,0.21004700660705566,False,7.898627224096772e-05,1116.1449345649237
block24,True,6,1047.4072709449251,0.18147802352905273,False,0.0,1047.4072709449256
block25,True,3,1000.0657068515593,0.15476107597351074,False,0.0,1000.065706851559
block26,True,6,984.5621200493792,0.1999378204345703,False,0.0,984.562120049379
block27,True,4,917.4119120808059,0.1531670093536377,False,0.0,917.4119120808059
block28,True,4,628.0473852444475,0.10792899131774902,False,0.0,628.0473852444466
block29,True,4,997.3708266563622,0.2507600784301758,False,0.0,997.3708266563617
block30,True,1,939.924804557394,0.10733509063720703,False,0.0,939.9248045573928
block31,True,4,798.5704173533873,0.22188711166381836,False,0.0,798.5704173533862
blockorder0,True,3,0.35000000000172804,53.111210107803345,False,0.0,0.3500000000021828
blockorder1,True,5,0.13000000000045908,0.31861209869384766,False,0.0,0.13000000000063716
blockorder2,True,6,0.0,0.27846503257751465,False,0.0,-1.8207657603852567e-13
blockorder3,True,4,2.8910207561239076e-13,0.6699581146240234,False,0.0,5.551115123125783e-13
blockorder4,True,6,0.4999999999995586,0.5426969528198242,False,0.0,0.4999999999998179
blockorder5,True,2,0.5499999999998977,0.3397550582885742,False,0.0,0.5500000000002321
blockorder6,True,3,-5.431211036466266e-13,0.5661330223083496,False,0.0,2.2737367544323206e-13
blockorder7,True,6,0.8899999999970678,0.5736520290374756,False,0.0,0.8899999999988908
blockorder8,True,5,0.15999999999722014,0.5206911563873291,False,0.0,0.15999999999890946
blockorder9,True,5,5.879741138414829e-13,0.6561200618743896,False,0.0,2.074451721512105e-12
blockorder10,True,3,0.22999999999796117,1.051142930984497,False,0.0,0.22999999999790827
blockorder11,True,2,-2.0168311465340594e-12,0.8448948860168457,False,0.0,2.83817414015175e-12
blockorder12,True,5,1.969999999997313,0.8600399494171143,False,0.0,1.9699999999984006
blockorder13,True,3,6.813216657519661e-12,0.6794421672821045,False,0.0,1.3642420526593924e-12
blockorder14,True,3,1.3202772208842362e-12,0.5508320331573486,False,0.0,-6.540323838066797e-13
blockorder15,True,4,0.45000000000555396,0.7623569965362549,False,0.0,0.45000000000095497
blockorder16,True,2,4.665601238684758e-12,1.1660740375518799,False,0.0,2.4379942509256125e-12
blockorder17,True,2,1.9473311851925246e-13,0.8625149726867676,False,0.0,-6.821210263296962e-13
blockorder18,True,5,0.6900000000040674,0.942439079284668,False,0.0,0.6900000000005093
blockorder19,True,5,1.0000000000063602,1.0364539623260498,False,0.0,1.0000000000034657
blockorder20,True,5,6.2949645496246376e-12,0.619196891784668,False,0.0,9.094947017729282e-13
blockorder21,True,9,8.251510585921551e-12,1.2127459049224854,False,0.0,0.0
blockorder22,True,5,5.9827698351000436e-12,0.8998761177062988,False,0.0,3.410605131648481e-12
blockorder23,True,4,1.0100000000073077,1.7330641746520996,False,0.0,1.0100000000047658
blockorder24,True,4,2.844835478299501e-12,1.4597909450531006,False,0.0,2.2737367544323206e-13
blockorder25,True,5,4.290789945571305e-12,1.1122510433197021,False,0.0,2.5011104298755527e-12
blockorder26,True,6,0.9000000000039332,1.057460069656372,False,0.0,0.900000000000091
blockorder27,True,3,0.1400000000012458,0.9402599334716797,False,0.0,0.14000000000032742
blockorder28,True,5,7.700506898800086e-13,0.4998049736022949,False,0.0,6.821210263296962e-13
blockorder29,True,4,2.154720846192504e-12,1.2771098613739014,False,0.0,0.0
blockorder30,True,3,0.8900000000021389,1.6054961681365967,False,0.0,0.8900000000021464
blockorder31,True,5,0.5800000000017196,1.2634170055389404,False,0.0,0.5800000000001546
