Model,SolvedOptimally,SolutionCount,ObjectiveBound,SolveTime,TimeOut,OptimalityGap,BestObjective
FirstStage,False,10,8703.154953822865,6900.893555879593,True,0.26339626483461065,11815.24683942683
SecondStage,True,8,5421.9507082118635,0.838554859161377,False,7.242170884052972e-05,5422.343403587071
block0,True,2,828.5070686196636,0.44701099395751953,False,0.0,828.5070686196639
block1,True,5,609.140155799767,0.46333909034729004,False,0.0,609.1401557997674
block2,True,4,658.6413340200779,0.1195521354675293,False,0.0,658.6413340200786
block3,True,8,754.5518226410377,0.5143349170684814,False,0.0,754.5518226410381
block4,True,2,567.2654115181685,0.2625160217285156,False,0.0,567.2654115181691
block5,True,4,903.7426790366221,0.23138689994812012,False,0.0,903.7426790366237
block6,True,7,697.5124222858531,0.4080538749694824,False,0.0,697.5124222858534
block7,True,6,733.8966593673626,0.1616528034210205,False,0.0,733.8966593673624
block8,True,6,664.4161434592802,0.16344499588012695,False,0.0,664.4161434592806
block9,True,3,551.5995568918856,0.11330819129943848,False,0.0,551.5995568918867
block10,True,9,696.2823828376422,0.846710205078125,False,0.0,696.2823828376426
block11,True,10,772.5294911679389,0.4323251247406006,False,0.0,772.5294911679384
block12,True,8,599.8866909752592,0.17679309844970703,False,0.0,599.8866909752585
block13,True,3,736.1263933443238,0.10440707206726074,False,0.0,736.126393344323
block14,True,7,712.4821628436293,0.19202709197998047,False,0.0,712.4821628436292
block15,True,10,478.827847418499,0.4884681701660156,False,0.0,478.8278474184991
block16,True,7,491.64605535311557,0.4164719581604004,False,0.0,491.64605535311523
block17,True,10,640.7205249565413,0.8690009117126465,False,0.0,640.7205249565415
block18,True,5,607.9219318285923,0.5652859210968018,False,0.0,607.9219318285924
block19,True,1,433.34363305860643,0.09020113945007324,False,0.0,433.3436330586066
block20,True,7,516.976082689418,0.10747098922729492,False,0.0,516.976082689418
block21,True,5,936.979231966709,0.1793820858001709,False,0.0,936.979231966709
block22,True,6,736.0598361049115,0.1342170238494873,False,0.0,736.0598361049113
block23,True,5,750.3933403692668,0.1349170207977295,False,0.0,750.3933403692673
block24,True,6,776.3187217915934,0.5288660526275635,False,0.0,776.3187217915925
block25,True,1,938.0337429662068,0.08228421211242676,False,0.0,938.0337429662062
block26,True,4,874.6882419835274,0.11699986457824707,False,0.0,874.6882419835263
block27,True,1,632.6499054706933,0.6431009769439697,False,0.0,632.6499054706936
block28,True,8,719.4087617032787,0.16254091262817383,False,0.0,719.4087617032784
block29,True,5,728.7938358981073,0.6352341175079346,False,0.0,728.7938358981069
block30,True,4,630.6166034932417,0.3195362091064453,False,0.0,630.6166034932418
