Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
0,16,350.673142720981,"[816.8986291325695, 350.673142720981, 350.673142720981, 364.2871983281337, 350.673142720981, 350.673142720981, 385.05740184125347, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 367.4350090290155, 452.86100807045875, 701.4524668694331, 350.673142720981, 417.7975614242212, 350.673142720981, 350.673142720981, 350.673142720981, 481.3252029673206, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 367.8437372099428, 453.16878958158, 350.673142720981, 350.673142720981, 350.673142720981, 626.3930766761634, 350.673142720981, 731.0583695634919, 429.20810545395534, 525.2207107605828, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 358.0274469590616, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 371.03848402919544, 350.673142720981, 350.673142720981, 593.7005692321394, 350.673142720981, 350.673142720981, 350.673142720981, 358.99830628897587, 372.95897704786444, 353.52714840563715, 452.66558783887643, 350.673142720981, 752.8518226012403, 411.45564430324555, 353.8334389267982, 350.673142720981, 350.673142720981, 350.673142720981, 381.13047084649577, 387.74332260077273, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 359.1860908210249, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 419.2385149740088, 350.673142720981, 350.673142720981, 350.673142720981, 350.673142720981, 409.0962855540983]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
1,16,104.54175733226276,"[771.0, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 125.51147381904416, 104.54175733226276, 105.80372498714924, 104.54175733226276, 104.54175733226276, 104.54175733226276, 560.2293047600725, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 466.1717122459305, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 127.36490188165, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 343.73417782760833, 104.54175733226276, 104.54175733226276, 104.54175733226276, 396.0, 104.54175733226276, 564.0, 142.3291198209902, 328.0, 107.24010376369417, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 334.8257402065222, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 244.91611179761892, 104.54175733226276, 118.6347992928126, 507.6732413624695, 104.54175733226276, 137.4442993013966, 104.54175733226276, 118.10797048256312, 104.54175733226276, 104.54175733226276, 165.0, 104.54175733226276, 627.1527046185835, 104.54175733226276, 256.75441873084804, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 218.61972111345526, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 176.53503869889647, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 104.54175733226276, 121.63135711702223, 111.47031301783892, 113.66086768929421, 104.54175733226276, 104.54175733226276, 326.80153316243667]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
2,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 421.0, 30.0, 0.0, 0.0, 0.0, 0.0, 106.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 215.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 457.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 575.0, 0.0, 183.0, 0.0, 0.0, 0.0, 0.0, 0.0, 102.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 74.0, 0.0, 0.0, 0.0, 0.0, 280.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
3,16,241.75777833767566,"[795.3272731665672, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 249.53940797454402, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 285.24786083977665, 639.1073968266564, 241.75777833767566, 241.75777833767566, 244.31848046438938, 241.75777833767566, 241.75777833767566, 324.98555328809715, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 437.9026127686619, 241.75777833767566, 241.75777833767566, 241.75777833767566, 486.20860759058144, 241.75777833767566, 601.8648834490906, 241.75777833767566, 400.8575299809162, 241.75777833767566, 260.7328255706227, 241.75777833767566, 241.75777833767566, 241.75777833767566, 277.7450374032643, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 242.46293505910222, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 316.4246033189052, 241.75777833767566, 241.75777833767566, 561.4375866500758, 241.75777833767566, 241.75777833767566, 241.75777833767566, 298.1278024193052, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 690.2957789855915, 297.3988878101503, 293.4317510008474, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 316.68095415947937, 242.26280296953325, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 313.6929538128734, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 379.0, 241.75777833767566, 241.75777833767566, 241.75777833767566, 241.75777833767566, 348.66384049842134]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
4,3,308.5834013353111,"[507.1669701857135, 360.6793072970121, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 492.3794521868519, 308.5834013353111, 317.8818525663349, 308.5834013353111, 308.5834013353111, 556.5096466438089, 518.4497707099844, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 512.0, 308.5834013353111, 374.3211817850425, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 504.57717692804295, 308.5834013353111, 619.3742127808756, 308.5834013353111, 313.2393544415356, 615.9649926641514, 517.7612524184054, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 433.2288537889421, 308.5834013353111, 308.5834013353111, 460.44202986181364, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 584.0438297319163, 599.3055047717323, 308.5834013353111, 308.5834013353111, 308.5834013353111, 486.48405488108244, 534.4363690056406, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 436.4180123378168, 308.5834013353111, 308.5834013353111, 573.1651354598355, 308.5834013353111, 452.7707228340294, 323.38029094058896, 308.5834013353111, 308.5834013353111, 308.5834013353111, 365.3517119715217, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 308.5834013353111, 991.5675746100172, 321.2888249782434, 308.5834013353111, 308.5834013353111, 386.5829015988818, 308.5834013353111]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
5,3,127.71842178834049,"[127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 149.17569814301896, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 375.25597770794485, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 440.0, 480.0, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 129.06061815853997, 127.71842178834049, 127.71842178834049, 495.0, 127.71842178834049, 127.71842178834049, 557.9940461438026, 486.0, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 394.8901284037073, 128.27053530805378, 127.71842178834049, 347.51342096071136, 131.83262837239425, 202.1218391058539, 219.35386462868627, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 145.9325196547256, 127.71842178834049, 211.4435928289362, 532.8049656914261, 520.0, 127.71842178834049, 182.6377386496345, 127.71842178834049, 378.0, 474.0, 127.71842178834049, 143.38880510918344, 127.71842178834049, 127.71842178834049, 161.55831778319575, 127.71842178834049, 127.71842178834049, 274.0, 169.09736892119446, 127.71842178834049, 544.6295163774577, 127.71842178834049, 127.71842178834049, 256.47224888824667, 168.14766437716358, 127.71842178834049, 127.71842178834049, 212.0, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 127.71842178834049, 959.0, 272.93166541610753, 218.51851916953507, 127.71842178834049, 261.0, 127.71842178834049]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
6,3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 329.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 524.0, 0.0, 0.0, 0.0, 0.0, 0.0, 58.0, 0.0, 0.0, 0.0, 0.0, 217.0, 0.0, 0.0, 264.0, 0.0, 148.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 93.0, 472.0, 54.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 116.0, 0.0, 491.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 958.9999999999998, 0.0, 106.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
7,10,120.31341254771831,"[261.0, 120.31341254771831, 120.31341254771831, 188.96372639098774, 120.31341254771831, 120.31341254771803, 120.31341254771833, 120.31341254771833, 120.3134125477182, 121.92930454024729, 420.28201322616013, 120.31341254771831, 419.47819392387913, 120.31341254771831, 258.4091968233125, 120.31341254771826, 120.31341254771837, 120.31341254771831, 199.0, 263.0, 120.31341254771831, 120.31341254771831, 120.31341254771831, 120.31341254771826, 448.1982714901754, 120.31341254771723, 120.31341254771822, 120.31341254771831, 120.31341254771829, 120.31341254771831, 501.8488007998115, 120.31341254771826, 120.31341254771836, 120.31341254771837, 120.31341254771826, 120.31341254771831, 408.4484218865491, 120.31341254771823, 120.31341254771831, 120.31341254771831, 598.1790338627524, 120.31341254771831, 120.31341254771837, 120.31341254760628, 120.31341254771826, 134.32342730006073, 120.31341254771826, 120.31341254771837, 120.3134125477182, 120.31341254771827, 120.31341254771837, 120.31341254771827, 120.31341254771831, 704.2299516104576, 120.31341254771831, 327.66833048511694, 120.31341254771831, 147.80845099559323, 223.96888967682895, 120.31341254771831, 372.0, 120.31341254771834, 189.9379431376399, 120.31341254771826, 120.31341254771831, 120.31341254771837, 120.31341254771837, 120.31341254771831, 120.31341254771831, 120.31341254771837, 120.31341254771824, 120.31341254771831, 259.49457680450723, 120.31341254771837, 362.9563001663444, 323.41716597842805, 121.3022002216243, 120.31341254771826, 296.2681513742368, 120.31341254771831, 448.0018042237333, 144.22895800911292, 441.08295195064096, 148.30169776453812, 120.31341254771826, 120.31341254771837, 120.31341254771829, 189.5802068191313, 120.31341254771827, 133.280007571422, 120.31341254771831, 120.31341254764266, 120.31341254771837, 120.31341254767904, 120.31341254771827, 120.31341254771831, 120.31341254771831, 150.3277043804477, 472.3771945320765, 160.14086022009272]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",GYN,GYN,-,-,Tuesday,6
8,10,255.99765681122804,"[360.38596837941753, 305.70421276060733, 255.99765681122153, 260.5395769683409, 267.2760649952477, 255.99765681122804, 274.46798396231014, 255.99765681122804, 255.99765681122804, 255.9976568112197, 500.668573876281, 255.99765681122804, 688.0751380842563, 255.99765681122804, 412.91813286300237, 255.997656811228, 255.997656811228, 255.99765681122813, 365.6076884771998, 513.0, 255.99765681122804, 313.3083608900477, 255.99765681122804, 627.0, 545.888589751695, 255.99765681122153, 255.99765681122804, 255.99765681122804, 255.99765681122804, 255.99765681122804, 550.1328572197705, 255.99765681122798, 351.7300512316657, 255.997656811228, 255.997656811228, 255.9976568112279, 449.48884673862125, 348.15675593449714, 255.99765681122804, 255.99765681122793, 639.3373288635215, 255.99765681122804, 284.88140277831815, 255.99765681117606, 255.997656811228, 403.0, 255.997656811228, 255.997656811228, 438.0, 255.99765681122804, 255.997656811228, 255.99765681122804, 255.99765681122807, 730.0706702529613, 255.99765681122804, 415.5632068298775, 255.997656811228, 255.99765681122804, 255.99765681122804, 307.0520489334376, 493.22024311173914, 284.546035434882, 317.7442657537309, 255.997656811228, 393.3834788043156, 255.997656811228, 278.92292949727937, 275.70390207655146, 352.0, 255.997656811228, 255.997656811228, 255.99765681122804, 489.0556936381387, 255.997656811228, 428.27108086485623, 369.7048774580289, 255.997656811228, 639.0, 571.7767324100054, 310.0, 506.50218054089856, 255.99765681122804, 496.20131148899105, 255.99765681122807, 255.997656811228, 255.99765681122807, 255.99765681122804, 255.99765681122804, 255.99765681122807, 255.99765681122804, 255.997656811228, 255.99765681120698, 255.997656811228, 392.90190467574575, 255.99765681122804, 255.99765681122804, 255.99765681122813, 255.99765681122784, 541.1160274841183, 255.99765681122804]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
9,11,247.2932110322439,"[310.83176421716496, 252.97185980533652, 302.82519475457286, 590.8382143520834, 312.65847772954504, 268.35247600935674, 247.2932110322439, 247.2932110322439, 266.7963212102409, 247.2932110322439, 251.40230113998985, 247.2932110322439, 648.0081284456057, 588.1735269764088, 639.8432097632765, 393.5105466487689, 247.2932110322439, 286.21600150729097, 579.3260211402652, 589.4707063308546, 247.2932110322439, 247.2932110322439, 247.2932110322439, 385.74911775907253, 247.2932110322439, 247.2932110322439, 357.85131976556124, 247.2932110322439, 247.2932110322439, 499.83065140994506, 598.2264181047225, 268.1672547707451, 247.2932110322439, 247.2932110322439, 247.2932110322439, 282.78778328916695, 247.2932110322439, 285.8710808320736, 351.0213149550723, 247.2932110322439, 247.2932110322439, 247.2932110322439, 248.27022108834348, 247.2932110322439, 247.2932110322439, 247.2932110322439, 326.9710900848978, 312.3279299878236, 247.2932110322439, 277.84277464363953, 271.26190117820255, 292.6128434359252, 247.2932110322439, 247.2932110322439, 247.2932110322439, 247.2932110322439, 247.2932110322439, 247.2932110322439, 247.2932110322439, 297.570494311726, 350.55235012938965, 369.4111412236739, 454.9554632268073, 341.6413775116797, 247.2932110322439, 247.2932110322439, 355.41170207866315, 247.2932110322439, 247.2932110322439, 247.2932110322439, 355.39876828322963, 247.2932110322439, 592.108711496644, 247.2932110322439, 454.5812503393295, 424.3209705193519, 247.2932110322439, 513.4033116737843, 247.2932110322439, 247.2932110322439, 247.2932110322439, 252.39492577099088, 247.2932110322439, 247.2932110322439, 247.2932110322439, 247.2932110322439, 247.2932110322439, 255.0, 247.2932110322439, 247.2932110322439, 247.2932110322439, 247.2932110322439, 247.2932110322439, 574.4529425272555, 247.2932110322439, 247.2932110322439, 326.43810823166046, 247.2932110322439, 247.2932110322439, 427.9780732702797]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
