Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
0,16,115.14992578017751,"[115.14992578017751, 115.14992578017751, 166.54002406056773, 115.14992578017751, 115.14992578017751, 116.5896372498848, 115.14992578017751, 115.14992578017751, 122.51231062181593, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 226.92268721976114, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 233.21731438066018, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 120.81436671118475, 115.14992578017751, 115.14992578017751, 115.14992578017745, 115.14992578017751, 115.14992578017751, 134.30803199787113, 115.14992578017751, 230.36340099422048, 115.14992578017751, 115.14992578017751, 154.8811170906684, 178.39703891841836, 115.14992578017751, 115.14992578017751, 135.973322425215, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 118.68037023902056, 115.14992578017751, 115.14992578017751, 119.28620602958034, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751, 115.14992578017751]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
1,16,258.8754945352473,"[258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 282.6346957321843, 258.8754945352473, 281.2955819210084, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 278.9798053004594, 258.8754945352473, 258.8754945352473, 258.8754945352473, 334.3888407588885, 261.5699604191108, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 342.9352231658382, 258.8754945352473, 277.8423451825208, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 319.77750918779367, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 356.07093048328704, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 312.3616784123534, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 450.24750719180673, 258.8754945352473, 330.92658082399504, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473, 258.8754945352473]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
2,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 221.41126950249827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MED,MED,-,-,Wednesday,4
3,3,0.0,"[0.0, 5.684341886080802e-14, 0.0, 0.0, 0.0, 2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.842170943040401e-14, 0.0, 0.0, -2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, -2.842170943040401e-14, 2.842170943040401e-14, 0.0, -2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
4,3,130.3448478925065,"[159.8445994347145, 216.59170899835135, 130.3448478925065, 172.38152105146543, 220.99744121185034, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 134.85365612086628, 144.29781817539265, 130.3448478925065, 135.6469858177044, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 236.49776662262065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.34484789250652, 130.3448478925065, 226.33548897537926, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 304.4707927664218, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 210.76362411652823, 130.3448478925065, 268.96699353723795, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 167.52787123781482, 130.3448478925065, 130.3448478925065, 155.2548962535835, 130.3448478925065, 130.3448478925065, 130.3448478925065, 155.8594081231595, 130.3448478925065, 130.3448478925065, 130.3448478925065, 168.54617689947048, 130.3448478925065, 199.90649037513478, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 148.15540608088813, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065, 130.3448478925065]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Monday,5
5,10,0.0,"[-5.684341886080802e-14, 0.0, -2.842170943040401e-14, -2.842170943040401e-14, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, -5.684341886080802e-14, -2.842170943040401e-14, -5.684341886080802e-14, 0.0, 0.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, -5.684341886080802e-14, -5.684341886080802e-14, 296.0, 0.0, 0.0, 0.0, 213.0, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, 358.0, 0.0, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, 0.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, -2.842170943040401e-14, -2.842170943040401e-14, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 0.0, 0.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, -2.842170943040401e-14, -5.684341886080802e-14, -2.842170943040401e-14, -5.684341886080802e-14, 0.0, 5.684341886080802e-14, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 0.0, 2.842170943040401e-14, -2.842170943040401e-14, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, 0.0, -5.684341886080802e-14, -2.842170943040401e-14, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 0.0, 0.0, 394.0, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, -1.3585577107733116e-11, -2.842170943040401e-14, -5.684341886080802e-14]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
6,10,218.49510549826198,"[218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826203, 218.49510549826198, 220.70894945556563, 218.49510549826198, 218.49510549826198, 218.49510549826195, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826195, 218.49510549826198, 218.49510549826198, 218.49510549826198, 346.7443323064641, 218.49510549826198, 218.49510549826198, 218.49510549826198, 310.84466266474374, 218.495105498262, 218.49510549826198, 218.49510549826198, 406.0997410153139, 218.49510549826198, 218.495105498262, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.495105498262, 218.49510549826198, 281.5683066185165, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826195, 224.85716789664616, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.495105498262, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 319.60187156598124, 218.49510549826198, 218.49510549826198, 218.49510549826198, 264.5475389908798, 218.495105498262, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826186, 218.49510549826198, 218.49510549826198, 218.49510549826203, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.495105498262, 218.49510549826198, 400.0, 218.49510549826198, 218.49510549826198, 218.49510549826198, 428.0, 218.49510549826198, 218.49510549826198, 218.49510549826198, 435.7734881680363, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 350.14829265794555, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198, 218.49510549826198]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,6
7,11,132.6495710479617,"[217.09094085615243, 132.6495710479617, 138.85279881637607, 132.6495710479617, 134.77113445316135, 132.6495710479617, 173.81148613854722, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 217.67481710761862, 132.6495710479617, 132.6495710479617, 238.2848074494512, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 151.41364292054536, 132.6495710479617, 132.6495710479617, 394.56764836371616, 132.6495710479617, 132.6495710479617, 183.52546131394635, 132.6495710479617, 132.6495710479617, 132.6495710479617, 183.1733193640105, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 180.91954397013205, 132.6495710479617, 132.6495710479617, 138.26264162253366, 132.6495710479617, 164.7411784586504, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 377.8987066881473, 284.15761286412294, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 132.6495710479617, 168.97548474092883, 132.6495710479617, 132.6495710479617, 167.0449643000093]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
8,11,288.1789225943887,"[288.1789225943887, 288.1789225943887, 288.1789225943887, 365.2068246345018, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 376.2803941198821, 328.64966502604057, 288.1789225943887, 288.1789225943887, 331.93546791977224, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 289.56409539830804, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 422.0417058388344, 288.1789225943887, 288.1789225943887, 308.6130833157318, 288.1789225943887, 288.1789225943887, 396.3473951033634, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 364.06620973190905, 308.2180170716708, 299.662776789265, 325.30385081798875, 288.1789225943887, 394.97894934335807, 288.1789225943887, 288.1789225943887, 549.4183092699833, 288.1789225943887, 288.1789225943887, 288.1789225943887, 435.19036690676387, 325.31590786489215, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887, 288.1789225943887]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
9,11,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 386.0, 0.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Tuesday,7
