Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,0,0,0,0,0,GASTRO
Monday,0,1,130,0,130,GASTRO
Monday,0,2,260,0,260,GASTRO
Monday,1,3,15,0,15,CARD
Monday,1,4,195,0,195,CARD
Monday,2,5,0,0,0,ORTH
Monday,2,6,115,0,115,ORTH
Monday,2,7,290,0,290,ORTH
Monday,3,8,0,0,0,GYN
Monday,3,9,50,0,50,GYN
Monday,3,10,135,0,135,GYN
Monday,3,11,225,0,225,GYN
Monday,3,12,305,0,305,GYN
Monday,4,13,0,0,0,URO
Monday,4,14,67,0,67,URO
Monday,4,15,169,0,169,URO
Monday,4,16,261,0,261,URO
Monday,4,17,358,0,358,URO
Monday,5,18,0,0,0,CARD
Monday,5,19,70,0,70,CARD
Monday,5,20,275,0,275,CARD
Monday,6,21,75,0,75,URO
Monday,6,22,270,0,270,URO
Tuesday,7,23,0,0,0,GASTRO
Tuesday,7,24,115,0,115,GASTRO
Tuesday,7,25,290,0,290,GASTRO
Tuesday,8,26,0,0,0,ORTH
Tuesday,8,27,195,0,195,ORTH
Tuesday,9,28,0,0,0,ORTH
Tuesday,9,29,115,0,115,ORTH
Tuesday,9,30,260,0,260,ORTH
Tuesday,10,31,0,0,0,GYN
Tuesday,10,32,95,0,95,GYN
Tuesday,10,33,220,0,220,GYN
Tuesday,10,34,330,0,330,GYN
Tuesday,11,35,0,0,0,GYN
Tuesday,11,36,80,0,80,GYN
Tuesday,11,37,175,0,175,GYN
Tuesday,11,38,330,0,330,GYN
Tuesday,12,39,105,0,105,URO
Tuesday,12,40,270,0,270,URO
Wednesday,13,41,0,0,0,GASTRO
Wednesday,13,42,115,0,115,GASTRO
Wednesday,13,43,275,0,275,GASTRO
Wednesday,14,44,0,0,0,GASTRO
Wednesday,14,45,145,0,145,GASTRO
Wednesday,14,46,275,0,275,GASTRO
Wednesday,15,47,0,0,0,CARD
Wednesday,15,48,85,0,85,CARD
Wednesday,15,49,215,0,215,CARD
Wednesday,16,50,0,0,0,MED
Wednesday,16,51,110,0,110,MED
Wednesday,16,52,220,0,220,MED
Wednesday,16,53,330,0,330,MED
Wednesday,17,54,15,0,15,GYN
Wednesday,17,55,120,0,120,GYN
Wednesday,17,56,270,0,270,GYN
Wednesday,18,57,0,0,0,GYN
Wednesday,19,58,30,0,30,URO
Wednesday,19,59,102,0,102,URO
Wednesday,19,60,220,0,220,URO
Wednesday,19,61,323,0,323,URO
Wednesday,20,62,0,0,0,ORTH
Wednesday,20,63,130,0,130,ORTH
Wednesday,20,64,260,0,260,ORTH
Thursday,21,65,0,0,0,GASTRO
Thursday,21,66,210,0,210,GASTRO
Thursday,22,67,0,0,0,ORTH
Thursday,22,68,130,0,130,ORTH
Thursday,22,69,275,0,275,ORTH
Thursday,23,70,0,0,0,GYN
Thursday,23,71,90,0,90,GYN
Thursday,23,72,240,0,240,GYN
Thursday,24,73,0,0,0,GYN
Thursday,24,74,99,0,99,GYN
Thursday,24,75,215,0,215,GYN
Thursday,24,76,316,0,316,GYN
Thursday,25,77,45,0,45,URO
Thursday,25,78,140,0,140,URO
Thursday,25,79,310,0,310,URO
Friday,26,80,0,0,0,GASTRO
Friday,26,81,145,0,145,GASTRO
Friday,26,82,275,0,275,GASTRO
Friday,27,83,0,0,0,CARD
Friday,27,84,115,0,115,CARD
Friday,27,85,275,0,275,CARD
Friday,28,86,0,0,0,ORTH
Friday,28,87,115,0,115,ORTH
Friday,28,88,275,0,275,ORTH
Friday,29,89,0,0,0,GYN
Friday,29,90,120,0,120,GYN
Friday,29,91,240,0,240,GYN
Friday,29,92,360,0,360,GYN
Friday,30,93,75,0,75,URO
Friday,30,94,240,0,240,URO
Friday,31,95,0,0,0,CARD
Friday,31,96,150,0,150,CARD
Friday,31,97,285,0,285,CARD
