Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,0,0,0,0,0,GASTRO
Monday,0,1,240,0,240,GASTRO
Monday,1,2,0,0,0,CARD
Monday,1,3,115,0,115,CARD
Monday,1,4,305,0,305,CARD
Monday,2,5,45,0,45,ORTH
Monday,2,6,180,0,180,ORTH
Monday,3,7,0,0,0,GYN
Monday,3,8,80,0,80,GYN
Monday,3,9,235,0,235,GYN
Monday,3,10,315,0,315,GYN
Monday,4,11,0,0,0,URO
Monday,4,12,66,0,66,URO
Monday,4,13,137,0,137,URO
Monday,4,14,258,0,258,URO
Monday,4,15,369,0,369,URO
Monday,5,16,0,0,0,CARD
Monday,5,17,80,0,80,CARD
Monday,5,18,220,0,220,CARD
Monday,5,19,345,0,345,CARD
Monday,6,20,0,0,0,URO
Monday,6,21,73,0,73,URO
Monday,6,22,176,0,176,URO
Monday,6,23,234,0,234,URO
Monday,6,24,352,0,352,URO
Tuesday,7,25,30,0,30,GASTRO
Tuesday,7,26,240,0,240,GASTRO
Tuesday,8,27,0,0,0,ORTH
Tuesday,8,28,210,0,210,ORTH
Tuesday,9,29,0,0,0,ORTH
Tuesday,9,30,180,0,180,ORTH
Tuesday,10,31,0,0,0,GYN
Tuesday,10,32,130,0,130,GYN
Tuesday,10,33,290,0,290,GYN
Tuesday,11,34,0,0,0,GYN
Tuesday,11,35,85,0,85,GYN
Tuesday,11,36,185,0,185,GYN
Tuesday,11,37,285,0,285,GYN
Tuesday,12,38,0,0,0,URO
Tuesday,12,39,66,0,66,URO
Tuesday,12,40,152,0,152,URO
Tuesday,12,41,258,0,258,URO
Tuesday,12,42,369,0,369,URO
Wednesday,13,43,0,0,0,GASTRO
Wednesday,13,44,165,0,165,GASTRO
Wednesday,14,45,15,0,15,GASTRO
Wednesday,14,46,150,0,150,GASTRO
Wednesday,15,47,0,0,0,CARD
Wednesday,15,48,145,0,145,CARD
Wednesday,15,49,320,0,320,CARD
Wednesday,16,50,0,0,0,MED
Wednesday,16,51,120,0,120,MED
Wednesday,16,52,240,0,240,MED
Wednesday,16,53,360,0,360,MED
Wednesday,17,54,0,0,0,GYN
Wednesday,17,55,60,0,60,GYN
Wednesday,17,56,150,0,150,GYN
Wednesday,17,57,270,0,270,GYN
Wednesday,18,58,0,0,0,GYN
Wednesday,18,59,80,0,80,GYN
Wednesday,18,60,190,0,190,GYN
Wednesday,18,61,345,0,345,GYN
Wednesday,19,62,0,0,0,URO
Wednesday,19,63,74,0,74,URO
Wednesday,19,64,148,0,148,URO
Wednesday,19,65,222,0,222,URO
Wednesday,19,66,311,0,311,URO
Wednesday,19,67,400,0,400,URO
Wednesday,20,68,0,0,0,ORTH
Wednesday,20,69,270,0,270,ORTH
Thursday,21,70,0,0,0,GASTRO
Thursday,21,71,180,0,180,GASTRO
Thursday,22,72,30,0,30,ORTH
Thursday,22,73,165,0,165,ORTH
Thursday,23,74,0,0,0,GYN
Thursday,23,75,105,0,105,GYN
Thursday,23,76,240,0,240,GYN
Thursday,23,77,345,0,345,GYN
Thursday,24,78,0,0,0,GYN
Thursday,24,79,55,0,55,GYN
Thursday,24,80,170,0,170,GYN
Thursday,24,81,315,0,315,GYN
Thursday,25,82,0,0,0,URO
Thursday,25,83,87,0,87,URO
Thursday,25,84,144,0,144,URO
Thursday,25,85,216,0,216,URO
Thursday,25,86,318,0,318,URO
Friday,26,87,0,0,0,GASTRO
Friday,26,88,240,0,240,GASTRO
Friday,27,89,15,0,15,CARD
Friday,27,90,145,0,145,CARD
Friday,27,91,305,0,305,CARD
Friday,28,92,0,0,0,ORTH
Friday,28,93,225,0,225,ORTH
Friday,29,94,0,0,0,GYN
Friday,29,95,115,0,115,GYN
Friday,29,96,320,0,320,GYN
Friday,30,97,0,0,0,URO
Friday,30,98,88,0,88,URO
Friday,30,99,146,0,146,URO
Friday,30,100,249,0,249,URO
Friday,30,101,382,0,382,URO
Friday,31,102,0,0,0,CARD
Friday,31,103,160,0,160,CARD
Friday,31,104,305,0,305,CARD
