Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,0,0,60,0,60,GASTRO
Monday,1,1,15,0,15,CARD
Monday,1,2,190,0,190,CARD
Monday,1,3,305,0,305,CARD
Monday,2,4,0,0,0,ORTH
Monday,2,5,165,0,165,ORTH
Monday,3,6,0,0,0,GYN
Monday,3,7,50,0,50,GYN
Monday,3,8,190,0,190,GYN
Monday,3,9,345,0,345,GYN
Monday,4,10,0,0,0,URO
Monday,4,11,105,0,105,URO
Monday,4,12,300,0,300,URO
Monday,5,13,90,0,90,CARD
Monday,5,14,240,0,240,CARD
Monday,6,15,0,0,0,URO
Monday,6,16,58,0,58,URO
Monday,6,17,136,0,136,URO
Monday,6,18,234,0,234,URO
Monday,6,19,352,0,352,URO
Tuesday,8,20,0,0,0,ORTH
Tuesday,8,21,165,0,165,ORTH
Tuesday,9,22,0,0,0,ORTH
Tuesday,9,23,195,0,195,ORTH
Tuesday,10,24,0,0,0,GYN
Tuesday,10,25,160,0,160,GYN
Tuesday,10,26,320,0,320,GYN
Tuesday,11,27,0,0,0,GYN
Tuesday,11,28,130,0,130,GYN
Tuesday,11,29,305,0,305,GYN
Tuesday,12,30,0,0,0,URO
Tuesday,12,31,75,0,75,URO
Tuesday,12,32,165,0,165,URO
Tuesday,12,33,270,0,270,URO
Wednesday,13,34,0,0,0,GASTRO
Wednesday,13,35,165,0,165,GASTRO
Wednesday,14,36,45,0,45,GASTRO
Wednesday,14,37,255,0,255,GASTRO
Wednesday,15,38,0,0,0,CARD
Wednesday,15,39,210,0,210,CARD
Wednesday,16,40,0,0,0,MED
Wednesday,16,41,90,0,90,MED
Wednesday,16,42,195,0,195,MED
Wednesday,16,43,270,0,270,MED
Wednesday,17,44,30,0,30,GYN
Wednesday,17,45,85,0,85,GYN
Wednesday,17,46,290,0,290,GYN
Wednesday,18,47,0,0,0,GYN
Wednesday,18,48,35,0,35,GYN
Wednesday,18,49,160,0,160,GYN
Wednesday,18,50,315,0,315,GYN
Wednesday,19,51,0,0,0,URO
Wednesday,19,52,195,0,195,URO
Wednesday,20,53,0,0,0,ORTH
Wednesday,20,54,165,0,165,ORTH
Thursday,22,55,0,0,0,ORTH
Thursday,22,56,240,0,240,ORTH
Thursday,23,57,0,0,0,GYN
Thursday,23,58,120,0,120,GYN
Thursday,23,59,255,0,255,GYN
Thursday,23,60,360,0,360,GYN
Thursday,24,61,0,0,0,GYN
Thursday,24,62,105,0,105,GYN
Thursday,24,63,240,0,240,GYN
Thursday,24,64,360,0,360,GYN
Thursday,25,65,0,0,0,URO
Thursday,25,66,100,0,100,URO
Thursday,25,67,305,0,305,URO
Friday,27,68,0,0,0,CARD
Friday,27,69,115,0,115,CARD
Friday,27,70,320,0,320,CARD
Friday,28,71,0,0,0,ORTH
Friday,28,72,255,0,255,ORTH
Friday,29,73,0,0,0,GYN
Friday,29,74,85,0,85,GYN
Friday,29,75,290,0,290,GYN
Friday,30,76,45,0,45,URO
Friday,31,77,0,0,0,CARD
Friday,31,78,80,0,80,CARD
Friday,31,79,190,0,190,CARD
Friday,31,80,315,0,315,CARD
