Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,0,0,0,0,0,GASTRO
Monday,0,1,225,0,225,GASTRO
Monday,1,2,0,0,0,CARD
Monday,1,3,105,0,105,CARD
Monday,1,4,270,0,270,CARD
Monday,2,5,0,0,0,ORTH
Monday,2,6,130,0,130,ORTH
Monday,2,7,290,0,290,ORTH
Monday,3,8,0,0,0,GYN
Monday,3,9,100,0,100,GYN
Monday,3,10,215,0,215,GYN
Monday,4,11,30,0,30,URO
Monday,4,12,85,0,85,URO
Monday,4,13,320,0,320,URO
Monday,5,14,0,0,0,CARD
Monday,5,15,40,0,40,CARD
Monday,5,16,275,0,275,CARD
Monday,6,17,0,0,0,URO
Monday,6,18,40,0,40,URO
Monday,6,19,155,0,155,URO
Monday,6,20,330,0,330,URO
Tuesday,7,21,0,0,0,GASTRO
Tuesday,7,22,225,0,225,GASTRO
Tuesday,8,23,0,0,0,ORTH
Tuesday,8,24,130,0,130,ORTH
Tuesday,8,25,290,0,290,ORTH
Tuesday,9,26,0,0,0,ORTH
Tuesday,9,27,120,0,120,ORTH
Tuesday,9,28,270,0,270,ORTH
Tuesday,10,29,0,0,0,GYN
Tuesday,10,30,70,0,70,GYN
Tuesday,10,31,305,0,305,GYN
Tuesday,11,32,0,0,0,GYN
Tuesday,11,33,80,0,80,GYN
Tuesday,11,34,160,0,160,GYN
Tuesday,11,35,315,0,315,GYN
Tuesday,12,36,0,0,0,URO
Wednesday,13,37,0,0,0,GASTRO
Wednesday,13,38,180,0,180,GASTRO
Wednesday,14,39,0,0,0,GASTRO
Wednesday,14,40,195,0,195,GASTRO
Wednesday,15,41,0,0,0,CARD
Wednesday,15,42,115,0,115,CARD
Wednesday,15,43,290,0,290,CARD
Wednesday,16,44,0,0,0,MED
Wednesday,16,45,50,0,50,MED
Wednesday,16,46,145,0,145,MED
Wednesday,16,47,270,0,270,MED
Wednesday,17,48,0,0,0,GYN
Wednesday,17,49,80,0,80,GYN
Wednesday,17,50,205,0,205,GYN
Wednesday,17,51,300,0,300,GYN
Wednesday,18,52,0,0,0,GYN
Wednesday,18,53,80,0,80,GYN
Wednesday,18,54,205,0,205,GYN
Wednesday,18,55,345,0,345,GYN
Wednesday,19,56,0,0,0,URO
Wednesday,20,57,0,0,0,ORTH
Wednesday,20,58,225,0,225,ORTH
Thursday,21,59,0,0,0,GASTRO
Thursday,21,60,180,0,180,GASTRO
Thursday,22,61,0,0,0,ORTH
Thursday,22,62,210,0,210,ORTH
Thursday,23,63,0,0,0,GYN
Thursday,23,64,90,0,90,GYN
Thursday,23,65,210,0,210,GYN
Thursday,23,66,330,0,330,GYN
Thursday,24,67,0,0,0,GYN
Thursday,24,68,135,0,135,GYN
Thursday,24,69,315,0,315,GYN
Thursday,25,70,0,0,0,URO
Thursday,25,71,65,0,65,URO
Thursday,25,72,145,0,145,URO
Thursday,25,73,225,0,225,URO
Friday,26,74,0,0,0,GASTRO
Friday,26,75,165,0,165,GASTRO
Friday,27,76,0,0,0,CARD
Friday,27,77,180,0,180,CARD
Friday,28,78,0,0,0,ORTH
Friday,28,79,240,0,240,ORTH
Friday,29,80,0,0,0,GYN
Friday,29,81,145,0,145,GYN
Friday,29,82,290,0,290,GYN
Friday,30,83,0,0,0,URO
Friday,30,84,80,0,80,URO
Friday,30,85,175,0,175,URO
Friday,30,86,270,0,270,URO
Friday,30,87,350,0,350,URO
Friday,31,88,0,0,0,CARD
Friday,31,89,145,0,145,CARD
Friday,31,90,290,0,290,CARD
