Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,0,0,0,0,0,GASTRO
Monday,0,1,195,0,195,GASTRO
Monday,1,2,0,0,0,CARD
Monday,1,3,80,0,80,CARD
Monday,1,4,190,0,190,CARD
Monday,1,5,315,0,315,CARD
Monday,2,6,0,0,0,ORTH
Monday,2,7,210,0,210,ORTH
Monday,3,8,0,0,0,GYN
Monday,3,9,81,0,81,GYN
Monday,3,10,177,0,177,GYN
Monday,3,11,288,0,288,GYN
Monday,3,12,384,0,384,GYN
Monday,4,13,0,0,0,URO
Monday,4,14,70,0,70,URO
Monday,4,15,170,0,170,URO
Monday,4,16,315,0,315,URO
Monday,5,17,0,0,0,CARD
Monday,5,18,115,0,115,CARD
Monday,5,19,290,0,290,CARD
Monday,6,20,0,0,0,URO
Monday,6,21,58,0,58,URO
Monday,6,22,136,0,136,URO
Monday,6,23,234,0,234,URO
Monday,6,24,337,0,337,URO
Tuesday,7,25,0,0,0,GASTRO
Tuesday,7,26,195,0,195,GASTRO
Tuesday,8,27,0,0,0,ORTH
Tuesday,8,28,240,0,240,ORTH
Tuesday,9,29,45,0,45,ORTH
Tuesday,9,30,150,0,150,ORTH
Tuesday,10,31,15,0,15,GYN
Tuesday,10,32,95,0,95,GYN
Tuesday,10,33,205,0,205,GYN
Tuesday,10,34,315,0,315,GYN
Tuesday,11,35,0,0,0,GYN
Tuesday,11,36,50,0,50,GYN
Tuesday,11,37,145,0,145,GYN
Tuesday,11,38,285,0,285,GYN
Tuesday,12,39,0,0,0,URO
Tuesday,12,40,55,0,55,URO
Tuesday,12,41,215,0,215,URO
Wednesday,13,42,0,0,0,GASTRO
Wednesday,13,43,150,0,150,GASTRO
Wednesday,14,44,0,0,0,GASTRO
Wednesday,14,45,210,0,210,GASTRO
Wednesday,15,46,0,0,0,CARD
Wednesday,15,47,145,0,145,CARD
Wednesday,15,48,275,0,275,CARD
Wednesday,16,49,30,0,30,MED
Wednesday,16,50,92,0,92,MED
Wednesday,16,51,200,0,200,MED
Wednesday,16,52,293,0,293,MED
Wednesday,17,53,0,0,0,GYN
Wednesday,17,54,80,0,80,GYN
Wednesday,17,55,175,0,175,GYN
Wednesday,17,56,330,0,330,GYN
Wednesday,18,57,0,0,0,GYN
Wednesday,18,58,90,0,90,GYN
Wednesday,18,59,180,0,180,GYN
Wednesday,18,60,345,0,345,GYN
Wednesday,19,61,0,0,0,URO
Wednesday,19,62,78,0,78,URO
Wednesday,19,63,170,0,170,URO
Wednesday,19,64,307,0,307,URO
Wednesday,20,65,0,0,0,ORTH
Wednesday,20,66,115,0,115,ORTH
Wednesday,20,67,290,0,290,ORTH
Thursday,21,68,0,0,0,GASTRO
Thursday,21,69,240,0,240,GASTRO
Thursday,22,70,0,0,0,ORTH
Thursday,22,71,150,0,150,ORTH
Thursday,23,72,0,0,0,GYN
Thursday,23,73,65,0,65,GYN
Thursday,23,74,160,0,160,GYN
Thursday,23,75,300,0,300,GYN
Thursday,24,76,0,0,0,GYN
Thursday,24,77,55,0,55,GYN
Thursday,24,78,200,0,200,GYN
Thursday,24,79,330,0,330,GYN
Thursday,25,80,0,0,0,URO
Thursday,25,81,80,0,80,URO
Thursday,25,82,175,0,175,URO
Thursday,25,83,330,0,330,URO
Friday,26,84,0,0,0,GASTRO
Friday,26,85,195,0,195,GASTRO
Friday,27,86,0,0,0,CARD
Friday,27,87,120,0,120,CARD
Friday,27,88,240,0,240,CARD
Friday,27,89,360,0,360,CARD
Friday,28,90,0,0,0,ORTH
Friday,28,91,240,0,240,ORTH
Friday,29,92,0,0,0,GYN
Friday,29,93,110,0,110,GYN
Friday,29,94,205,0,205,GYN
Friday,29,95,330,0,330,GYN
Friday,30,96,0,0,0,URO
Friday,30,97,80,0,80,URO
Friday,30,98,145,0,145,URO
Friday,30,99,225,0,225,URO
Friday,30,100,320,0,320,URO
Friday,31,101,0,0,0,CARD
Friday,31,102,130,0,130,CARD
Friday,31,103,305,0,305,CARD
