Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,0,0,15,0,15,GASTRO
Monday,0,1,135,0,135,GASTRO
Monday,1,2,0,0,0,CARD
Monday,1,3,145,0,145,CARD
Monday,1,4,290,0,290,CARD
Monday,2,5,0,0,0,ORTH
Monday,2,6,240,0,240,ORTH
Monday,3,7,0,0,0,GYN
Monday,3,8,100,0,100,GYN
Monday,3,9,200,0,200,GYN
Monday,3,10,345,0,345,GYN
Monday,4,11,60,0,60,URO
Monday,4,12,165,0,165,URO
Monday,5,13,0,0,0,CARD
Monday,5,14,130,0,130,CARD
Monday,5,15,260,0,260,CARD
Monday,6,16,0,0,0,URO
Monday,6,17,100,0,100,URO
Monday,6,18,275,0,275,URO
Tuesday,7,19,0,0,0,GASTRO
Tuesday,7,20,210,0,210,GASTRO
Tuesday,8,21,30,0,30,ORTH
Tuesday,8,22,225,0,225,ORTH
Tuesday,9,23,0,0,0,ORTH
Tuesday,9,24,180,0,180,ORTH
Tuesday,10,25,0,0,0,GYN
Tuesday,10,26,65,0,65,GYN
Tuesday,10,27,190,0,190,GYN
Tuesday,10,28,330,0,330,GYN
Tuesday,11,29,0,0,0,GYN
Tuesday,11,30,60,0,60,GYN
Tuesday,11,31,150,0,150,GYN
Tuesday,11,32,330,0,330,GYN
Tuesday,12,33,0,0,0,URO
Tuesday,12,34,180,0,180,URO
Wednesday,13,35,15,0,15,GASTRO
Wednesday,13,36,195,0,195,GASTRO
Wednesday,14,37,0,0,0,GASTRO
Wednesday,14,38,165,0,165,GASTRO
Wednesday,15,39,0,0,0,CARD
Wednesday,15,40,85,0,85,CARD
Wednesday,15,41,230,0,230,CARD
Wednesday,16,42,0,0,0,MED
Wednesday,16,43,95,0,95,MED
Wednesday,16,44,205,0,205,MED
Wednesday,16,45,330,0,330,MED
Wednesday,17,46,0,0,0,GYN
Wednesday,17,47,65,0,65,GYN
Wednesday,17,48,175,0,175,GYN
Wednesday,17,49,315,0,315,GYN
Wednesday,18,50,0,0,0,GYN
Wednesday,18,51,145,0,145,GYN
Wednesday,18,52,275,0,275,GYN
Wednesday,19,53,0,0,0,URO
Wednesday,19,54,75,0,75,URO
Wednesday,19,55,300,0,300,URO
Wednesday,20,56,0,0,0,ORTH
Wednesday,20,57,210,0,210,ORTH
Thursday,21,58,0,0,0,GASTRO
Thursday,21,59,135,0,135,GASTRO
Thursday,22,60,0,0,0,ORTH
Thursday,22,61,180,0,180,ORTH
Thursday,23,62,0,0,0,GYN
Thursday,23,63,90,0,90,GYN
Thursday,24,64,0,0,0,GYN
Thursday,24,65,50,0,50,GYN
Thursday,24,66,190,0,190,GYN
Thursday,24,67,330,0,330,GYN
Thursday,25,68,30,0,30,URO
Thursday,25,69,125,0,125,URO
Thursday,25,70,265,0,265,URO
Friday,26,71,0,0,0,GASTRO
Friday,26,72,165,0,165,GASTRO
Friday,27,73,0,0,0,CARD
Friday,27,74,70,0,70,CARD
Friday,27,75,230,0,230,CARD
Friday,28,76,0,0,0,ORTH
Friday,28,77,240,0,240,ORTH
Friday,29,78,30,0,30,GYN
Friday,29,79,155,0,155,GYN
Friday,29,80,295,0,295,GYN
Friday,30,81,0,0,0,URO
Friday,30,82,66,0,66,URO
Friday,30,83,137,0,137,URO
Friday,30,84,258,0,258,URO
Friday,30,85,354,0,354,URO
Friday,31,86,0,0,0,CARD
Friday,31,87,165,0,165,CARD
