Day,Block,Surgery,Start,Duration,Finish,Specialty
Monday,0,0,0,0,0,GASTRO
Monday,0,1,145,0,145,GASTRO
Monday,0,2,305,0,305,GASTRO
Monday,1,3,90,0,90,CARD
Monday,2,4,0,0,0,ORTH
Monday,2,5,165,0,165,ORTH
Monday,3,6,0,0,0,GYN
Monday,3,7,55,0,55,GYN
Monday,3,8,320,0,320,GYN
Monday,4,9,0,0,0,URO
Monday,4,10,140,0,140,URO
Monday,4,11,250,0,250,URO
Monday,4,12,315,0,315,URO
Monday,5,13,0,0,0,CARD
Monday,5,14,85,0,85,CARD
Monday,5,15,275,0,275,CARD
Monday,6,16,0,0,0,URO
Tuesday,7,17,0,0,0,GASTRO
Tuesday,7,18,255,0,255,GASTRO
Tuesday,8,19,0,0,0,ORTH
Tuesday,8,20,165,0,165,ORTH
Tuesday,9,21,0,0,0,ORTH
Tuesday,9,22,210,0,210,ORTH
Tuesday,10,23,90,0,90,GYN
Tuesday,10,24,255,0,255,GYN
Tuesday,11,25,0,0,0,GYN
Tuesday,11,26,90,0,90,GYN
Tuesday,11,27,195,0,195,GYN
Tuesday,11,28,330,0,330,GYN
Tuesday,12,29,0,0,0,URO
Wednesday,13,30,0,0,0,GASTRO
Wednesday,14,31,0,0,0,GASTRO
Wednesday,14,32,165,0,165,GASTRO
Wednesday,15,33,0,0,0,CARD
Wednesday,15,34,55,0,55,CARD
Wednesday,15,35,245,0,245,CARD
Wednesday,16,36,0,0,0,MED
Wednesday,16,37,75,0,75,MED
Wednesday,16,38,161,0,161,MED
Wednesday,17,39,0,0,0,GYN
Wednesday,18,40,0,0,0,GYN
Wednesday,18,41,100,0,100,GYN
Wednesday,18,42,290,0,290,GYN
Wednesday,20,43,0,0,0,ORTH
Wednesday,20,44,165,0,165,ORTH
Thursday,21,45,0,0,0,GASTRO
Thursday,21,46,150,0,150,GASTRO
Thursday,22,47,0,0,0,ORTH
Thursday,22,48,210,0,210,ORTH
Thursday,23,49,0,0,0,GYN
Thursday,23,50,135,0,135,GYN
Thursday,24,51,15,0,15,GYN
Thursday,24,52,85,0,85,GYN
Thursday,24,53,305,0,305,GYN
Thursday,25,54,60,0,60,URO
Friday,26,55,0,0,0,GASTRO
Friday,26,56,25,0,25,GASTRO
Friday,26,57,245,0,245,GASTRO
Friday,28,58,0,0,0,ORTH
Friday,28,59,195,0,195,ORTH
Friday,29,60,0,0,0,GYN
Friday,29,61,210,0,210,GYN
Friday,30,62,0,0,0,URO
Friday,30,63,58,0,58,URO
Friday,30,64,136,0,136,URO
Friday,30,65,264,0,264,URO
Friday,30,66,352,0,352,URO
Friday,31,67,0,0,0,CARD
Friday,31,68,130,0,130,CARD
Friday,31,69,305,0,305,CARD
